YYYYMM,행정동코드,년도,월,행정동_명칭,자치구_명칭,생활비용지수_등급,생활비용지수
202511,1120062000,2025,11,금호4가동,성동구,3,9.124394054428464
202511,1120064500,2025,11,옥수동,성동구,3,8.708366909804782
202511,1120065000,2025,11,성수1가1동,성동구,3,9.03028571983563
202511,1120066000,2025,11,성수1가2동,성동구,2,9.701921228975802
202511,1120067000,2025,11,성수2가1동,성동구,2,9.749194080119826
202511,1120069000,2025,11,성수2가3동,성동구,2,9.641187179388556
202511,1120072000,2025,11,송정동,성동구,3,8.519162632583637
202511,1120079000,2025,11,용답동,성동구,3,9.212996199708869
202511,1121571000,2025,11,화양동,광진구,3,9.251204449917044
202511,1121573000,2025,11,군자동,광진구,3,9.122598563778787
202511,1121574000,2025,11,중곡1동,광진구,3,9.37008537959062
202511,1121575000,2025,11,중곡2동,광진구,3,9.108476279280646
202511,1121576000,2025,11,중곡3동,광진구,3,8.844553343358433
202511,1121577000,2025,11,중곡4동,광진구,3,8.702479878077238
202511,1121578000,2025,11,능동,광진구,3,9.09446443482433
202511,1121581000,2025,11,광장동,광진구,3,8.990469273983853
202511,1121582000,2025,11,자양1동,광진구,3,9.106041932447273
202511,1121583000,2025,11,자양2동,광진구,3,8.594396015978438
202511,1121584000,2025,11,자양3동,광진구,3,9.085868619334176
202511,1121584700,2025,11,자양4동,광진구,3,9.12131519194617
202511,1121585000,2025,11,구의1동,광진구,3,9.346415825739124
202511,1121586000,2025,11,구의2동,광진구,3,8.826819650627666
202511,1121587000,2025,11,구의3동,광진구,2,9.50622894796837
202511,1123053600,2025,11,용신동,동대문구,3,9.38660009842816
202511,1123054500,2025,11,제기동,동대문구,1,10.527490530372484
202511,1123056000,2025,11,전농1동,동대문구,3,9.072691056836245
202511,1123057000,2025,11,전농2동,동대문구,3,8.730778185421805
202511,1123060000,2025,11,답십리1동,동대문구,3,9.1708248246105
202511,1123061000,2025,11,답십리2동,동대문구,3,8.830177507887214
202511,1123065000,2025,11,장안1동,동대문구,2,9.578294891656718
202511,1123066000,2025,11,장안2동,동대문구,3,9.334016624370662
202511,1123070500,2025,11,청량리동,동대문구,3,9.314183451088338
202511,1123071000,2025,11,회기동,동대문구,3,8.963220514854367
202511,1123072000,2025,11,휘경1동,동대문구,3,8.932888414507874
202511,1123073000,2025,11,휘경2동,동대문구,3,8.491620456156415
202511,1123074000,2025,11,이문1동,동대문구,3,8.794187634156442
202511,1123075000,2025,11,이문2동,동대문구,3,8.495432366464424
202511,1126052000,2025,11,면목2동,중랑구,3,8.665838389422495
202511,1126054000,2025,11,면목4동,중랑구,3,8.566473638218259
202511,1126055000,2025,11,면목5동,중랑구,4,8.371520276154708
202511,1126056500,2025,11,면목본동,중랑구,3,9.037338622889614
202511,1126057000,2025,11,면목7동,중랑구,3,9.080152926985958
202511,1126057500,2025,11,"면목3,8동",중랑구,3,8.950210884569191
202511,1126058000,2025,11,상봉1동,중랑구,3,8.850915691757928
202511,1126059000,2025,11,상봉2동,중랑구,3,9.382252911382633
202511,1126060000,2025,11,중화1동,중랑구,3,8.757798562802416
202511,1126061000,2025,11,중화2동,중랑구,3,9.081441314549163
202511,1126062000,2025,11,묵1동,중랑구,3,8.90794512818442
202511,1126063000,2025,11,묵2동,중랑구,3,8.859009355084762
202511,1126065500,2025,11,망우본동,중랑구,3,8.953334995119132
202511,1126066000,2025,11,망우3동,중랑구,3,8.822962391450657
202511,1126068000,2025,11,신내1동,중랑구,3,8.760969957127568
202511,1126069000,2025,11,신내2동,중랑구,3,9.208250970616495
202511,1129052500,2025,11,성북동,성북구,3,8.888194236869278
202511,1129055500,2025,11,삼선동,성북구,3,9.289690856278272
202511,1129057500,2025,11,동선동,성북구,3,9.291154895005333
202511,1129058000,2025,11,돈암1동,성북구,3,8.72313258253991
202511,1129059000,2025,11,돈암2동,성북구,3,8.661357893512228
202511,1129060000,2025,11,안암동,성북구,3,8.88758070292316
202511,1129061000,2025,11,보문동,성북구,3,8.71768597685362
202511,1129062000,2025,11,정릉1동,성북구,3,8.729703744477556
202511,1129063000,2025,11,정릉2동,성북구,3,8.535938434320707
202511,1129064000,2025,11,정릉3동,성북구,4,8.404118121918202
202511,1129065000,2025,11,정릉4동,성북구,3,8.642504079984377
202511,1129066000,2025,11,길음1동,성북구,3,8.53791319646479
202511,1129068500,2025,11,길음2동,성북구,3,8.983676450451183
202511,1129070500,2025,11,종암동,성북구,3,8.73739254915221
202511,1129071500,2025,11,월곡1동,성북구,3,8.682054839624062
202511,1129072500,2025,11,월곡2동,성북구,3,8.858628378430367
202511,1129076000,2025,11,장위1동,성북구,4,8.314841281335372
202511,1129077000,2025,11,장위2동,성북구,3,8.767348882162281
202511,1129078000,2025,11,장위3동,성북구,3,8.469281993885826
202511,1129081000,2025,11,석관동,성북구,3,8.981446323129392
202511,1130553400,2025,11,삼양동,강북구,3,8.617859666308185
202511,1130553500,2025,11,미아동,강북구,3,9.104218771536909
202511,1130554500,2025,11,송중동,강북구,3,9.160980608587993
202511,1130555500,2025,11,송천동,강북구,3,9.05424158210592
202511,1130557500,2025,11,삼각산동,강북구,3,8.55177830827914
202511,1130559500,2025,11,번1동,강북구,3,9.22917168901289
202511,1130560300,2025,11,번2동,강북구,4,8.068604471822326
202511,1130560800,2025,11,번3동,강북구,3,8.675223419206642
202511,1130561500,2025,11,수유1동,강북구,3,9.310970683209147
202511,1130562500,2025,11,수유2동,강북구,3,8.738544277691508
202511,1130563500,2025,11,수유3동,강북구,3,9.32433570093945
202511,1130564500,2025,11,우이동,강북구,3,8.728531016389235
202511,1130566000,2025,11,인수동,강북구,3,8.456060843236262
202511,1132051100,2025,11,창1동,도봉구,3,8.9674560858151
202511,1132051200,2025,11,창2동,도봉구,3,8.518555127340642
202511,1132051300,2025,11,창3동,도봉구,3,8.843055890479388
202511,1132051400,2025,11,창4동,도봉구,3,8.778150995854952
202511,1132051500,2025,11,창5동,도봉구,3,9.329253630328706
202511,1132052100,2025,11,도봉1동,도봉구,3,8.925686457549622
202511,1132052200,2025,11,도봉2동,도봉구,3,8.464628943178578
202511,1132066000,2025,11,쌍문1동,도봉구,3,8.449687548740975
202511,1132067000,2025,11,쌍문2동,도봉구,3,8.840983652128848
202511,1132068000,2025,11,쌍문3동,도봉구,3,8.98562886407911
202511,1132068100,2025,11,쌍문4동,도봉구,3,8.544347779854814
202511,1132069000,2025,11,방학1동,도봉구,3,9.121857236151616
202511,1132070000,2025,11,방학2동,도봉구,3,9.175274374696867
202511,1132071000,2025,11,방학3동,도봉구,4,8.403437499228138
202511,1135056000,2025,11,월계1동,노원구,3,8.728396621973546
202511,1135057000,2025,11,월계2동,노원구,4,8.001456931183426
202511,1135058000,2025,11,월계3동,노원구,4,8.318720863631842
202511,1135059500,2025,11,공릉1동,노원구,3,9.031907942516932
202511,1135060000,2025,11,공릉2동,노원구,3,8.678156377557034
202511,1135061100,2025,11,하계1동,노원구,3,9.098040507661816
202511,1135061200,2025,11,하계2동,노원구,4,8.066026876914355
202511,1135061900,2025,11,중계본동,노원구,3,9.121012038521863
202511,1135062100,2025,11,중계1동,노원구,3,8.48113193697354
202511,1135062400,2025,11,중계4동,노원구,3,9.205374365688092
202511,1135062500,2025,11,"중계2,3동",노원구,3,9.19753481283106
202511,1135063000,2025,11,상계1동,노원구,3,8.822807316375908
202511,1135064000,2025,11,상계2동,노원구,2,9.520611415198154
202511,1135066500,2025,11,"상계3,4동",노원구,4,8.39184191452144
202511,1135067000,2025,11,상계5동,노원구,3,8.971953957092863
202511,1135069500,2025,11,"상계6,7동",노원구,3,9.39642662539767
202511,1135070000,2025,11,상계8동,노원구,3,8.719944635651883
202511,1135071000,2025,11,상계9동,노원구,3,8.871017439984882
202511,1135072000,2025,11,상계10동,노원구,4,8.290454738009661
202511,1138051000,2025,11,녹번동,은평구,3,8.749953340129494
202511,1138052000,2025,11,불광1동,은평구,3,8.948635801184576
202511,1138053000,2025,11,불광2동,은평구,3,8.759343051881192
202511,1138055100,2025,11,갈현1동,은평구,3,9.323050415002642
202511,1138055200,2025,11,갈현2동,은평구,3,9.11001172244536
202511,1138056000,2025,11,구산동,은평구,4,8.307156037651257
202511,1138057000,2025,11,대조동,은평구,3,9.059514020131347
202511,1138058000,2025,11,응암1동,은평구,3,8.842882761790724
202511,1138059000,2025,11,응암2동,은평구,3,8.63445004174078
202511,1138060000,2025,11,응암3동,은평구,3,9.088628994710314
202511,1138062500,2025,11,역촌동,은평구,3,8.673238805787392
202511,1138063100,2025,11,신사1동,은평구,3,8.700659665178458
202511,1138063200,2025,11,신사2동,은평구,3,8.466687171070095
202511,1138064000,2025,11,증산동,은평구,3,8.877095980347228
202511,1138065000,2025,11,수색동,은평구,4,8.239570689074565
202511,1138069000,2025,11,진관동,은평구,3,8.465788484215892
202511,1141052000,2025,11,천연동,서대문구,3,8.99069148536455
202511,1141055500,2025,11,북아현동,서대문구,3,9.24000802112344
202511,1141056500,2025,11,충현동,서대문구,3,8.846731236890609
202511,1141058500,2025,11,신촌동,서대문구,3,9.159335514320349
202511,1141061500,2025,11,연희동,서대문구,3,8.871707886008664
202511,1141062000,2025,11,홍제1동,서대문구,3,8.731426095912717
202511,1141064000,2025,11,홍제3동,서대문구,3,9.366369001167012
202511,1141065500,2025,11,홍제2동,서대문구,3,8.765717783481069
202511,1141066000,2025,11,홍은1동,서대문구,3,8.736582866251943
202511,1141068500,2025,11,홍은2동,서대문구,3,8.535688572384368
202511,1141069000,2025,11,남가좌1동,서대문구,3,9.364994406195947
202511,1141070000,2025,11,남가좌2동,서대문구,3,8.763448575904599
202511,1141071000,2025,11,북가좌1동,서대문구,4,8.205737779095227
202511,1141072000,2025,11,북가좌2동,서대문구,3,8.865083518179311
202511,1144055500,2025,11,아현동,마포구,3,9.29756045807386
202511,1144056500,2025,11,공덕동,마포구,3,9.135531545948636
202511,1144058500,2025,11,도화동,마포구,3,9.364292445850095
202511,1144059000,2025,11,용강동,마포구,2,9.607704539980396
202511,1144060000,2025,11,대흥동,마포구,3,9.416849075823553
202511,1144061000,2025,11,염리동,마포구,3,8.881117697192957
202511,1144063000,2025,11,신수동,마포구,3,8.722303214177575
202511,1144065500,2025,11,서강동,마포구,3,8.927347725836697
202511,1144066000,2025,11,서교동,마포구,2,9.78632259532723
202511,1144068000,2025,11,합정동,마포구,3,9.32770012060063
202511,1144069000,2025,11,망원1동,마포구,3,9.233999342684978
202511,1144070000,2025,11,망원2동,마포구,3,9.033719736914945
202511,1144071000,2025,11,연남동,마포구,3,9.11589897856718
202511,1144072000,2025,11,성산1동,마포구,3,8.783948607989998
202511,1144073000,2025,11,성산2동,마포구,3,8.933243077985308
202511,1144074000,2025,11,상암동,마포구,3,9.16579786630684
202511,1147051000,2025,11,목1동,양천구,2,9.478011992126085
202511,1147052000,2025,11,목2동,양천구,3,8.744664551026938
202511,1147053000,2025,11,목3동,양천구,3,9.21316451912865
202511,1147054000,2025,11,목4동,양천구,3,8.890237218332924
202511,1147055000,2025,11,목5동,양천구,3,9.375292475472552
202511,1147056000,2025,11,신월1동,양천구,3,8.868720020630835
202511,1147057000,2025,11,신월2동,양천구,3,8.762308092600192
202511,1147058000,2025,11,신월3동,양천구,3,8.574251238373368
202511,1147059000,2025,11,신월4동,양천구,3,8.969076039255858
202511,1147060000,2025,11,신월5동,양천구,3,8.649531279400907
202511,1147061000,2025,11,신월6동,양천구,3,8.96432852151247
202511,1147061100,2025,11,신월7동,양천구,3,8.509287222853516
202511,1147062000,2025,11,신정1동,양천구,2,9.47838884739305
202511,1147063000,2025,11,신정2동,양천구,3,9.174897729930064
202511,1147064000,2025,11,신정3동,양천구,3,8.717690933400327
202511,1147065000,2025,11,신정4동,양천구,3,9.097934422103204
202511,1147067000,2025,11,신정6동,양천구,3,8.70846880937778
202511,1147068000,2025,11,신정7동,양천구,3,9.262984463705664
202511,1150051000,2025,11,염창동,강서구,3,9.142994934177043
202511,1150052000,2025,11,등촌1동,강서구,2,9.52662330533557
202511,1150053000,2025,11,등촌2동,강서구,3,8.470154955637778
202511,1150053500,2025,11,등촌3동,강서구,3,9.281962672912506
202511,1150054000,2025,11,화곡1동,강서구,3,9.070993721100717
202511,1150055000,2025,11,화곡2동,강서구,3,8.55479013954523
202511,1150056000,2025,11,화곡3동,강서구,3,8.937070931655123
202511,1150057000,2025,11,화곡4동,강서구,3,8.987687773987167
202511,1150059000,2025,11,화곡본동,강서구,3,8.656793545870627
202511,1150059100,2025,11,화곡6동,강서구,3,8.905021412914593
202511,1150059300,2025,11,화곡8동,강서구,3,8.713184680456228
202511,1150060300,2025,11,가양1동,강서구,3,9.203917414212244
202511,1150060400,2025,11,가양2동,강서구,3,9.082814870417904
202511,1150060500,2025,11,가양3동,강서구,3,8.922420727653519
202511,1150061100,2025,11,발산1동,강서구,3,9.442185105038764
202511,1150061500,2025,11,우장산동,강서구,3,8.763630288837273
202511,1150062000,2025,11,공항동,강서구,3,8.6936836779113
202511,1150063000,2025,11,방화1동,강서구,3,9.069578121635075
202511,1150064000,2025,11,방화2동,강서구,3,8.647030109704179
202511,1150064100,2025,11,방화3동,강서구,3,8.573618921490736
202511,1153051000,2025,11,신도림동,구로구,3,8.988246161125394
202511,1153052000,2025,11,구로1동,구로구,3,8.593316326552724
202511,1153053000,2025,11,구로2동,구로구,2,9.638938510005014
202511,1153054000,2025,11,구로3동,구로구,3,9.443814294425891
202511,1153055000,2025,11,구로4동,구로구,3,9.113530861421095
202511,1153056000,2025,11,구로5동,구로구,3,9.302671364428306
202511,1153059500,2025,11,가리봉동,구로구,3,8.851830185647227
202511,1153072000,2025,11,고척1동,구로구,3,9.059979957996504
202511,1153073000,2025,11,고척2동,구로구,3,8.966610327734353
202511,1153074000,2025,11,개봉1동,구로구,3,8.702621784670466
202511,1153075000,2025,11,개봉2동,구로구,3,8.763787184935865
202511,1153076000,2025,11,개봉3동,구로구,3,8.757844885985941
202511,1153077000,2025,11,오류1동,구로구,3,8.947421127271545
202511,1153078000,2025,11,오류2동,구로구,3,8.451771889050068
202511,1153079000,2025,11,수궁동,구로구,4,8.403221868399768
202511,1153080000,2025,11,항동,구로구,5,6.396175802491833
202511,1154551000,2025,11,가산동,금천구,2,9.995290336842888
202511,1154561000,2025,11,독산1동,금천구,2,9.59704851885442
202511,1154562000,2025,11,독산2동,금천구,3,8.884453521292452
202511,1154563000,2025,11,독산3동,금천구,3,9.056322031553222
202511,1154564000,2025,11,독산4동,금천구,3,8.671179204026489
202511,1154567000,2025,11,시흥1동,금천구,3,9.225097497175128
202511,1154568000,2025,11,시흥2동,금천구,4,8.003994925112131
202511,1154569000,2025,11,시흥3동,금천구,3,8.620516091775325
202511,1154570000,2025,11,시흥4동,금천구,4,8.424116953277082
202511,1154571000,2025,11,시흥5동,금천구,3,9.079940649700324
202511,1156051500,2025,11,영등포본동,영등포구,3,9.434228131927023
202511,1156053500,2025,11,영등포동,영등포구,2,9.8334290430323
202511,1156054000,2025,11,여의동,영등포구,2,9.929308128398596
202511,1156055000,2025,11,당산1동,영등포구,2,9.739317620900827
202511,1156056000,2025,11,당산2동,영등포구,3,9.155902814492842
202511,1156058500,2025,11,도림동,영등포구,3,8.572109502869447
202511,1156060500,2025,11,문래동,영등포구,2,9.60671128083361
202511,1156061000,2025,11,양평1동,영등포구,3,9.008404408604177
202511,1156062000,2025,11,양평2동,영등포구,3,9.376196617564714
202511,1156063000,2025,11,신길1동,영등포구,3,9.045984066378338
202511,1156065000,2025,11,신길3동,영등포구,3,9.271784887744932
202511,1156066000,2025,11,신길4동,영등포구,3,8.626872601843907
202511,1156067000,2025,11,신길5동,영등포구,3,9.10086969478169
202511,1156068000,2025,11,신길6동,영등포구,3,9.278161807863546
202511,1156069000,2025,11,신길7동,영등포구,3,8.724867921283275
202511,1156070000,2025,11,대림1동,영등포구,3,9.103911857488203
202511,1156071000,2025,11,대림2동,영등포구,3,9.151760706456235
202511,1156072000,2025,11,대림3동,영등포구,2,9.599840611302886
202511,1159051000,2025,11,노량진1동,동작구,2,10.04619932120175
202511,1159052000,2025,11,노량진2동,동작구,1,11.025159163358545
202511,1159053000,2025,11,상도1동,동작구,3,9.079601874535433
202511,1159054000,2025,11,상도2동,동작구,3,8.903313306574931
202511,1159055000,2025,11,상도3동,동작구,3,9.110897087195964
202511,1159056000,2025,11,상도4동,동작구,3,8.561883576559183
202511,1159060500,2025,11,흑석동,동작구,3,9.164911606875632
202511,1159062000,2025,11,사당1동,동작구,3,9.195904294673175
202511,1159063000,2025,11,사당2동,동작구,3,9.330274586609958
202511,1159064000,2025,11,사당3동,동작구,3,8.688775355865715
202511,1159065000,2025,11,사당4동,동작구,3,9.106243821312027
202511,1159065100,2025,11,사당5동,동작구,4,8.220965112472813
202511,1159066000,2025,11,대방동,동작구,3,9.083617428372971
202511,1159067000,2025,11,신대방1동,동작구,3,8.75442180716524
202511,1159068000,2025,11,신대방2동,동작구,3,8.996587373866447
202511,1162052500,2025,11,보라매동,관악구,3,8.818415083365789
202511,1162054500,2025,11,청림동,관악구,3,8.567604034443235
202511,1162056500,2025,11,성현동,관악구,3,8.439002732848506
202511,1162057500,2025,11,행운동,관악구,3,8.881369500757575
202511,1162058500,2025,11,낙성대동,관악구,3,9.010990326249932
202511,1162059500,2025,11,청룡동,관악구,3,9.1683362990409
202511,1162060500,2025,11,은천동,관악구,3,8.83753838306748
202511,1162061500,2025,11,중앙동,관악구,3,9.2205301928052
202511,1162062500,2025,11,인헌동,관악구,3,9.016094793242956
202511,1162063000,2025,11,남현동,관악구,3,8.922295079116545
202511,1162064500,2025,11,서원동,관악구,3,9.209634350491129
202511,1162065500,2025,11,신원동,관악구,3,8.733675879586515
202511,1162066500,2025,11,서림동,관악구,3,8.51268717049049
202511,1162068500,2025,11,신사동,관악구,3,8.978600426260762
202511,1162069500,2025,11,신림동,관악구,3,9.207198705909905
202511,1162071500,2025,11,난향동,관악구,4,8.152407225424067
202511,1162072500,2025,11,조원동,관악구,3,9.329808083508066
202511,1162073500,2025,11,대학동,관악구,3,8.53088696113533
202511,1162074500,2025,11,삼성동,관악구,4,8.414863974679509
202511,1162076500,2025,11,미성동,관악구,3,8.677851539135581
202511,1162077500,2025,11,난곡동,관악구,3,8.639353406189501
202511,1165051000,2025,11,서초1동,서초구,3,9.362436695851748
202511,1165052000,2025,11,서초2동,서초구,2,9.739291447391205
202511,1165053000,2025,11,서초3동,서초구,2,9.514733129013928
202511,1165053100,2025,11,서초4동,서초구,2,9.908367008678349
202511,1165054000,2025,11,잠원동,서초구,3,9.436319870570202
202511,1165055000,2025,11,반포본동,서초구,3,8.963619567414478
202511,1165056000,2025,11,반포1동,서초구,2,9.47792358369744
202511,1165057000,2025,11,반포2동,서초구,3,9.28894604354016
202511,1165058000,2025,11,반포3동,서초구,2,10.014017309015337
202511,1165058100,2025,11,반포4동,서초구,3,9.468316250474556
202511,1165059000,2025,11,방배본동,서초구,3,9.415302471336297
202511,1165060000,2025,11,방배1동,서초구,2,9.653802341107504
202511,1165061000,2025,11,방배2동,서초구,3,9.464100416303138
202511,1165062000,2025,11,방배3동,서초구,3,9.211840708238269
202511,1165062100,2025,11,방배4동,서초구,3,9.373317219398515
202511,1165065100,2025,11,양재1동,서초구,3,9.329277201095842
202511,1165065200,2025,11,양재2동,서초구,3,9.436848379521187
202511,1165066000,2025,11,내곡동,서초구,4,8.392618537640356
202511,1168051000,2025,11,신사동,강남구,2,10.15434688336621
202511,1168052100,2025,11,논현1동,강남구,2,9.907893129180826
202511,1168053100,2025,11,논현2동,강남구,2,9.762358951731192
202511,1168054500,2025,11,압구정동,강남구,2,10.24491485828057
202511,1168056500,2025,11,청담동,강남구,2,10.024187409772024
202511,1168058000,2025,11,삼성1동,강남구,2,9.908888536925168
202511,1168059000,2025,11,삼성2동,강남구,3,9.468289044502418
202511,1168060000,2025,11,대치1동,강남구,2,9.92064861631737
202511,1168061000,2025,11,대치2동,강남구,2,9.877451038772664
202511,1168063000,2025,11,대치4동,강남구,2,9.879969486214918
202511,1168064000,2025,11,역삼1동,강남구,2,9.954620939296689
202511,1168065000,2025,11,역삼2동,강남구,3,9.369926051688578
202511,1168065500,2025,11,도곡1동,강남구,3,9.470667600093169
202511,1168065600,2025,11,도곡2동,강남구,2,9.607143065729415
202511,1168066000,2025,11,개포1동,강남구,5,6.975605594121719
202511,1168067000,2025,11,개포2동,강남구,3,9.07335867178776
202511,1168069000,2025,11,개포4동,강남구,3,9.1379784454842
202511,1168070000,2025,11,세곡동,강남구,3,8.934265069662668
202511,1168072000,2025,11,일원본동,강남구,3,8.767942481416666
202511,1168073000,2025,11,일원1동,강남구,3,9.295574595718112
202511,1168074000,2025,11,일원2동,강남구,1,11.536902711646963
202511,1168075000,2025,11,수서동,강남구,2,9.701271932474397
202511,1171051000,2025,11,풍납1동,송파구,3,8.765202919497234
202511,1171052000,2025,11,풍납2동,송파구,3,8.666171211190283
202511,1171053100,2025,11,거여1동,송파구,3,9.029686082104496
202511,1171053200,2025,11,거여2동,송파구,3,8.97011057412763
202511,1171054000,2025,11,마천1동,송파구,3,9.376468676239982
202511,1171055000,2025,11,마천2동,송파구,3,9.198644577367558
202511,1171056100,2025,11,방이1동,송파구,3,9.331872491003134
202511,1171056200,2025,11,방이2동,송파구,3,9.424190328147027
202511,1171056600,2025,11,오륜동,송파구,3,8.449341736197056
202511,1171057000,2025,11,오금동,송파구,3,9.077063897668626
202511,1171058000,2025,11,송파1동,송파구,3,9.268012971009288
202511,1171059000,2025,11,송파2동,송파구,3,9.085853478442528
202511,1171060000,2025,11,석촌동,송파구,3,9.364324517655309
202511,1171061000,2025,11,삼전동,송파구,3,9.16576919489807
202511,1171062000,2025,11,가락본동,송파구,3,9.20232853993488
202511,1171063100,2025,11,가락1동,송파구,2,10.491374242611352
202511,1171063200,2025,11,가락2동,송파구,3,9.271632362481164
202511,1171064100,2025,11,문정1동,송파구,3,9.025468608823523
202511,1171064200,2025,11,문정2동,송파구,2,9.61677700268069
202511,1171064600,2025,11,장지동,송파구,3,9.034193726763336
202511,1171064700,2025,11,위례동,송파구,4,8.085853723272258
202511,1171065000,2025,11,잠실본동,송파구,2,9.666648784423328
202511,1171067000,2025,11,잠실2동,송파구,2,9.531632922850047
202511,1171068000,2025,11,잠실3동,송파구,2,9.557920991772706
202511,1171069000,2025,11,잠실4동,송파구,3,9.012889136487134
202511,1171071000,2025,11,잠실6동,송파구,2,10.15723242019064
202511,1171072000,2025,11,잠실7동,송파구,3,8.810762753277855
202511,1174051500,2025,11,강일동,강동구,3,8.509655404263192
202511,1174052500,2025,11,상일1동,강동구,4,8.215471106309788
202511,1174052600,2025,11,상일2동,강동구,3,8.636472378471701
202511,1174053000,2025,11,명일1동,강동구,3,9.321650548058557
202511,1174054000,2025,11,명일2동,강동구,2,9.780050201132376
202511,1174055000,2025,11,고덕1동,강동구,3,8.534557641504868
202511,1174056000,2025,11,고덕2동,강동구,3,8.947497724546196
202511,1174057000,2025,11,암사1동,강동구,3,8.907303951402858
202511,1174058000,2025,11,암사2동,강동구,3,9.123951325276687
202511,1174059000,2025,11,암사3동,강동구,3,8.949765781896705
202511,1174060000,2025,11,천호1동,강동구,3,8.886714674959968
202511,1174061000,2025,11,천호2동,강동구,3,9.388401866433863
202511,1174062000,2025,11,천호3동,강동구,3,8.935901795152608
202511,1174064000,2025,11,성내1동,강동구,3,9.164403705052566
202511,1174065000,2025,11,성내2동,강동구,3,9.315087791805128
202511,1174066000,2025,11,성내3동,강동구,3,9.225780082282988
202511,1174068500,2025,11,길동,강동구,3,9.123097905104707
202511,1174069000,2025,11,둔촌1동,강동구,3,9.013723974384584
202511,1174070000,2025,11,둔촌2동,강동구,3,8.741321416128681
202512,1111051500,2025,12,청운효자동,종로구,3,8.96496679919819
202512,1111053000,2025,12,사직동,종로구,2,9.55480183805778
202512,1111054000,2025,12,삼청동,종로구,2,9.710262768054232
202512,1111055000,2025,12,부암동,종로구,3,8.495679487268271
202512,1111056000,2025,12,평창동,종로구,4,8.318283322343978
202512,1111057000,2025,12,무악동,종로구,3,9.241729117384011
202512,1111058000,2025,12,교남동,종로구,3,8.723583427753637
202512,1111060000,2025,12,가회동,종로구,3,9.349777384838678
202512,1111061500,2025,12,"종로1,2,3,4가동",종로구,2,10.111729400804624
202512,1111063000,2025,12,"종로5,6가동",종로구,2,9.743377951043518
202512,1111064000,2025,12,이화동,종로구,3,8.920882804743831
202512,1111065000,2025,12,혜화동,종로구,3,9.068340708353702
202512,1111067000,2025,12,창신1동,종로구,2,9.92208543144255
202512,1111068000,2025,12,창신2동,종로구,3,8.91826971528928
202512,1111069000,2025,12,창신3동,종로구,4,7.747404429664426
202512,1111070000,2025,12,숭인1동,종로구,3,8.62030155208605
202512,1111071000,2025,12,숭인2동,종로구,3,9.182713794343789
202512,1114052000,2025,12,소공동,중구,2,9.954942926901508
202512,1114054000,2025,12,회현동,중구,2,10.061945472719072
202512,1114055000,2025,12,명동,중구,2,9.789181173737605
202512,1114057000,2025,12,필동,중구,3,9.179279512382362
202512,1114058000,2025,12,장충동,중구,3,9.183123435618954
202512,1114059000,2025,12,광희동,중구,2,9.80456751188783
202512,1114060500,2025,12,을지로동,중구,2,10.250922669712308
202512,1114061500,2025,12,신당동,중구,2,9.74556313089
202512,1114062500,2025,12,다산동,중구,3,9.196406820843457
202512,1114063500,2025,12,약수동,중구,3,9.245896321728646
202512,1114064500,2025,12,청구동,중구,3,8.97799451114232
202512,1114065000,2025,12,신당5동,중구,3,9.378315640333724
202512,1114066500,2025,12,동화동,중구,3,9.368129029791916
202512,1114067000,2025,12,황학동,중구,2,9.526675126711416
202512,1114068000,2025,12,중림동,중구,3,9.236411523986208
202512,1117051000,2025,12,후암동,용산구,3,9.066079398684003
202512,1117052000,2025,12,용산2가동,용산구,3,8.855846185992663
202512,1117053000,2025,12,남영동,용산구,2,9.557702965454366
202512,1117055500,2025,12,청파동,용산구,3,9.027278849996373
202512,1117056000,2025,12,원효로1동,용산구,2,9.780607861733412
202512,1117057000,2025,12,원효로2동,용산구,2,9.501138770383756
202512,1117058000,2025,12,효창동,용산구,3,9.116951648839404
202512,1117059000,2025,12,용문동,용산구,3,9.39448380364108
202512,1117062500,2025,12,한강로동,용산구,2,10.335089581352952
202512,1117063000,2025,12,이촌1동,용산구,3,9.233145362011232
202512,1117064000,2025,12,이촌2동,용산구,3,8.815245061366259
202512,1117065000,2025,12,이태원1동,용산구,2,9.863363819218756
202512,1117066000,2025,12,이태원2동,용산구,3,8.935150185614253
202512,1117068500,2025,12,한남동,용산구,2,9.62227099319986
202512,1117069000,2025,12,서빙고동,용산구,3,8.591797523409648
202512,1117070000,2025,12,보광동,용산구,3,9.252659880363728
202512,1120052000,2025,12,왕십리2동,성동구,3,9.101297557106506
202512,1120053500,2025,12,왕십리도선동,성동구,3,9.216560888188738
202512,1120054000,2025,12,마장동,성동구,3,8.90956351010431
202512,1120055000,2025,12,사근동,성동구,3,9.033567112870182
202512,1120056000,2025,12,행당1동,성동구,3,9.315714231378305
202512,1120057000,2025,12,행당2동,성동구,4,8.385441994004525
202512,1120058000,2025,12,응봉동,성동구,4,8.000817742248739
202512,1120059000,2025,12,금호1가동,성동구,3,8.476272506965564
202512,1120061500,2025,12,"금호2,3가동",성동구,3,8.731554995148318
202512,1120062000,2025,12,금호4가동,성동구,3,9.1174247726341
202512,1120064500,2025,12,옥수동,성동구,3,8.674895641023284
202512,1120065000,2025,12,성수1가1동,성동구,3,9.025199524950269
202512,1120066000,2025,12,성수1가2동,성동구,2,9.688199065112013
202512,1120067000,2025,12,성수2가1동,성동구,2,9.733822725591482
202512,1120069000,2025,12,성수2가3동,성동구,2,9.651546657735224
