YYYYMM,행정동코드,생활인구합계
202412,11710600,25183392
202412,11710610,18923010
202412,11710620,25769051
202412,11710631,21159038
202412,11710632,19753296
202412,11710641,15468868
202412,11710642,32054103
202412,11710646,20759563
202412,11710647,28415026
202412,11710650,22975403
202412,11710670,22035755
202412,11710680,33746105
202412,11710690,13018435
202412,11710710,31226791
202412,11710720,7040388
202412,11740515,24094892
202412,11740525,27866293
202412,11740526,12172656
202412,11740530,19189559
202412,11740540,11646497
202412,11740550,16149914
202412,11740560,17488691
202412,11740570,21752469
202412,11740580,9668305
202412,11740590,9484781
202412,11740600,17822152
202412,11740610,29425792
202412,11740620,21274627
202412,11740640,15441591
202412,11740650,18544751
202412,11740660,19739502
202412,11740685,39954715
202412,11740690,7855105
202412,11740700,19131449
202501,11110515,10122712
202501,11110530,20511434
202501,11110540,3133311
202501,11110550,7426801
202501,11110560,11666631
202501,11110570,3598271
202501,11110580,8558400
202501,11110600,6197389
202501,11110615,38083289
202501,11110630,11094164
202501,11110640,15475920
202501,11110650,16411176
202501,11110670,5622417
202501,11110680,4990677
202501,11110690,3684973
202501,11110700,4789959
202501,11110710,9126896
202501,11140520,22882465
202501,11140540,21674031
202501,11140550,33080169
202501,11140570,9893377
202501,11140580,7332746
202501,11140590,16880302
202501,11140605,11844872
202501,11140615,11170818
202501,11140625,9711590
202501,11140635,11031944
202501,11140645,5703584
202501,11140650,8025520
202501,11140665,10207757
202501,11140670,9845482
202501,11140680,9673092
202501,11170510,9007803
202501,11170520,8447006
202501,11170530,14317762
202501,11170555,16910156
202501,11170560,13281386
202501,11170570,10334254
202501,11170580,6697516
202501,11170590,7502791
202501,11170625,38160446
202501,11170630,16707118
202501,11170640,3272864
202501,11170650,9380873
202501,11170660,9809647
202501,11170685,23290094
202501,11170690,10074183
202501,11170700,5919823
202501,11200520,8427331
202501,11200535,23084947
202501,11200540,16966747
202501,11200550,13157867
202501,11200560,14570047
202501,11200570,15015004
202501,11200580,8673434
202501,11200590,10468558
202501,11200615,15726037
202501,11200620,10386399
202501,11200645,15719966
202501,11200650,13240108
202501,11200660,14063436
202501,11200670,13595355
202501,11200690,21409698
202501,11200720,8237859
202501,11200790,10864789
202501,11215710,25432967
202501,11215730,13717362
202501,11215740,11674884
202501,11215750,14331004
202501,11215760,11503481
202501,11215770,22316843
202501,11215780,9023052
202501,11215810,25930666
202501,11215820,16690439
202501,11215830,17787386
202501,11215840,20942958
202501,11215847,17515127
202501,11215850,16134096
202501,11215860,18909105
202501,11215870,23341424
202501,11230536,31145967
202501,11230545,19681515
202501,11230560,28789460
202501,11230570,12865856
202501,11230600,18172863
202501,11230610,22016280
202501,11230650,25198040
202501,11230660,24391397
202501,11230705,14171833
202501,11230710,10844350
202501,11230720,10955303
202501,11230730,15696487
202501,11230740,15532379
202501,11230750,14204261
202501,11260520,17841662
202501,11260540,12401720
202501,11260550,9471011
202501,11260565,26574720
202501,11260570,15600177
202501,11260575,18389272
202501,11260580,14575510
202501,11260590,19194960
202501,11260600,13427832
202501,11260610,16215772
202501,11260620,22640699
202501,11260630,16391129
202501,11260655,29012222
202501,11260660,8626404
202501,11260680,27575801
202501,11260690,12465199
202501,11290525,15166415
202501,11290555,17928950
202501,11290575,15162096
202501,11290580,9189754
202501,11290590,6413395
202501,11290600,17257760
202501,11290610,13239430
202501,11290620,10665653
202501,11290630,14457154
202501,11290640,8307607
202501,11290650,16582412
202501,11290660,24129015
202501,11290685,15837010
202501,11290705,28392435
202501,11290715,17063905
202501,11290725,15920047
202501,11290760,17604967
202501,11290770,8532450
202501,11290780,8660752
202501,11290810,20670628
202501,11305534,17696310
202501,11305535,15842496
202501,11305545,23276473
202501,11305555,19204751
202501,11305575,16852187
202501,11305595,15212570
202501,11305603,10729345
202501,11305608,11340910
202501,11305615,12154947
202501,11305625,15267468
202501,11305635,20444384
202501,11305645,15475398
202501,11305660,19840614
202501,11320511,16947491
202501,11320512,21767539
202501,11320513,7760928
202501,11320514,21152637
202501,11320515,16878868
202501,11320521,16003319
202501,11320522,18131664
202501,11320660,12162602
202501,11320670,12388278
202501,11320680,10738083
202501,11320681,14941972
202501,11320690,19019177
202501,11320700,12568532
202501,11320710,17876248
202501,11350560,16011763
202501,11350570,15496709
202501,11350580,21327330
202501,11350595,28120546
202501,11350600,31523903
202501,11350611,21031224
202501,11350612,10692764
202501,11350619,17307241
202501,11350621,18776418
202501,11350624,13194691
202501,11350625,21736052
202501,11350630,26840284
202501,11350640,19410861
202501,11350665,18812172
202501,11350670,12676546
202501,11350695,28000376
202501,11350700,15019328
202501,11350710,13842166
202501,11350720,11529817
202501,11380510,28151258
202501,11380520,23706080
202501,11380530,19903081
202501,11380551,12373188
202501,11380552,17418826
202501,11380560,22397499
202501,11380570,23505352
202501,11380580,21849717
202501,11380590,15706669
202501,11380600,16701896
202501,11380625,33112679
202501,11380631,18162911
202501,11380632,13080334
202501,11380640,9119561
202501,11380650,14721149
202501,11380690,41517065
202501,11410520,10307365
202501,11410555,6557469
202501,11410565,21364063
202501,11410585,36287356
202501,11410615,28835780
202501,11410620,18091542
202501,11410640,13024213
202501,11410655,7983171
202501,11410660,14427133
202501,11410685,17165091
202501,11410690,10820018
202501,11410700,19815842
202501,11410710,11244413
202501,11410720,22249841
202501,11440555,19812041
202501,11440565,27784544
202501,11440585,14327456
202501,11440590,14786338
202501,11440600,15710701
202501,11440610,16949974
202501,11440630,16589142
202501,11440655,20897429
202501,11440660,47960767
202501,11440680,14807413
202501,11440690,15838031
202501,11440700,12798116
202501,11440710,12637168
202501,11440720,16084343
202501,11440730,27148510
202501,11440740,33109732
202501,11470510,24834521
202501,11470520,22103495
202501,11470530,11010561
202501,11470540,15713650
202501,11470550,29522113
202501,11470560,13970564
202501,11470570,9795354
202501,11470580,9126651
202501,11470590,8316760
202501,11470600,10405861
202501,11470610,4658289
202501,11470611,12341065
202501,11470620,10476164
202501,11470630,12215759
202501,11470640,37508747
202501,11470650,26319177
202501,11470670,12719093
202501,11470680,19160742
202501,11500510,25673457
202501,11500520,21145216
202501,11500530,13377834
202501,11500535,24570156
202501,11500540,38724786
202501,11500550,9282127
202501,11500560,13682214
202501,11500570,15658577
202501,11500590,23132732
202501,11500591,18661901
202501,11500593,25753525
202501,11500603,35150747
202501,11500604,10017528
202501,11500605,7723459
202501,11500611,31869513
202501,11500615,19470793
202501,11500620,28037412
202501,11500630,26268949
202501,11500640,24200292
202501,11500641,13173016
202501,11530510,27025171
202501,11530520,14025937
202501,11530530,20909070
202501,11530540,32204843
202501,11530550,14380622
202501,11530560,28047252
202501,11530595,6022543
202501,11530720,22309395
202501,11530730,13179788
202501,11530740,22228970
202501,11530750,20728684
202501,11530760,13765905
202501,11530770,15198740
202501,11530780,29658179
202501,11530790,14290189
202501,11530800,7101842
202501,11545510,43972052
202501,11545610,37226844
202501,11545620,8746615
202501,11545630,13239818
202501,11545640,11829586
202501,11545670,24174267
202501,11545680,13498909
202501,11545690,7582926
202501,11545700,14196696
202501,11545710,10232306
202501,11560515,14814470
202501,11560535,35525639
202501,11560540,43788302
202501,11560550,20742116
202501,11560560,29498588
202501,11560585,14547599
202501,11560605,28039400
202501,11560610,14757522
202501,11560620,18016960
202501,11560630,14790827
202501,11560650,9009242
202501,11560660,8466156
202501,11560670,5238707
202501,11560680,13817021
202501,11560690,11617472
202501,11560700,10826366
202501,11560710,11083567
202501,11560720,16967078
202501,11590510,26768104
202501,11590520,8484131
202501,11590530,29389477
202501,11590540,19019415
202501,11590550,14875420
202501,11590560,19353676
202501,11590605,23242529
202501,11590620,18778743
202501,11590630,22754308
202501,11590640,13882931
202501,11590650,9429342
202501,11590651,10411924
202501,11590660,26249909
202501,11590670,16234211
202501,11590680,17614854
202501,11620525,15435164
202501,11620545,6409794
202501,11620565,16724928
202501,11620575,20701665
202501,11620585,17243944
202501,11620595,28995410
202501,11620605,21485593
202501,11620615,11160831
202501,11620625,16788943
202501,11620630,16046586
202501,11620645,18975981
202501,11620655,12143486
202501,11620665,15803448
202501,11620685,14661296
202501,11620695,20207040
202501,11620715,9424337
202501,11620725,19567318
202501,11620735,23002659
202501,11620745,14984177
202501,11620765,19274846
202501,11620775,15450984
202501,11650510,20220843
202501,11650520,29265925
202501,11650530,48818646
202501,11650531,29866214
202501,11650540,24841483
202501,11650550,981285
202501,11650560,25089490
202501,11650570,17936410
202501,11650580,14440222
202501,11650581,29926824
202501,11650590,14395969
202501,11650600,13758938
202501,11650610,13474638
202501,11650620,11419480
202501,11650621,18773090
202501,11650651,37189310
202501,11650652,25895575
202501,11650660,13600027
202501,11680510,21948691
202501,11680521,30402142
202501,11680531,29309481
202501,11680545,29385339
202501,11680565,26228668
202501,11680580,27817116
202501,11680590,28863600
202501,11680600,22598570
202501,11680610,36383595
202501,11680630,29971716
202501,11680640,51351144
202501,11680650,33436281
202501,11680655,22059859
202501,11680656,19791264
202501,11680660,17401330
202501,11680670,26428101
202501,11680675,11076678
202501,11680690,16727505
202501,11680700,32097414
202501,11680720,17767009
202501,11680730,10501316
202501,11680750,15580655
202501,11710510,7931772
202501,11710520,22021295
202501,11710531,7656531
202501,11710532,15671744
202501,11710540,9964838
202501,11710550,12897884
202501,11710561,12941235
202501,11710562,25239210
202501,11710566,10354913
202501,11710570,26742087
202501,11710580,20620678
202501,11710590,12491698
202501,11710600,24096709
202501,11710610,20526001
202501,11710620,25873364
202501,11710631,21146831
202501,11710632,20344453
202501,11710641,15131282
202501,11710642,30799586
202501,11710646,21967414
202501,11710647,28777136
202501,11710650,22989653
202501,11710670,21867700
202501,11710680,33359194
202501,11710690,13170282
202501,11710710,27974696
202501,11710720,6850393
202501,11740515,25099473
202501,11740525,29295955
202501,11740526,11835733
202501,11740530,19591358
202501,11740540,11876863
202501,11740550,16189037
202501,11740560,16348325
202501,11740570,22779553
202501,11740580,9993093
202501,11740590,9605892
202501,11740600,18461918
202501,11740610,30096026
202501,11740620,21546822
202501,11740640,15719097
202501,11740650,18802357
202501,11740660,20720074
202501,11740685,41072492
202501,11740690,12051165
202501,11740700,19860363
202502,11110515,9160306
202502,11110530,20908520
202502,11110540,2911122
202502,11110550,6664787
202502,11110560,10397063
202502,11110570,3342507
202502,11110580,7826289
202502,11110600,6219201
202502,11110615,36694276
202502,11110630,11613303
202502,11110640,15357997
202502,11110650,15894707
202502,11110670,5562412
202502,11110680,4396425
202502,11110690,3239059
202502,11110700,4288850
202502,11110710,8403223
202502,11140520,24136979
202502,11140540,22402812
202502,11140550,34091043
202502,11140570,10210666
202502,11140580,7003049
202502,11140590,17587062
202502,11140605,12326531
202502,11140615,12062879
202502,11140625,8884709
202502,11140635,9847790
202502,11140645,5152843
202502,11140650,7242476
202502,11140665,9126714
202502,11140670,9197399
202502,11140680,9271206
202502,11170510,8093392
202502,11170520,7530070
202502,11170530,13858567
202502,11170555,15859162
202502,11170560,12745665
202502,11170570,9386083
202502,11170580,6211460
202502,11170590,6598016
202502,11170625,36539585
202502,11170630,15139717
202502,11170640,3129523
202502,11170650,8258680
202502,11170660,8656205
202502,11170685,20005805
202502,11170690,9559034
202502,11170700,5005959
202502,11200520,7501398
202502,11200535,21129388
202502,11200540,15274812
202502,11200550,12921100
202502,11200560,13556858
202502,11200570,13067563
202502,11200580,7426257
202502,11200590,9172078
202502,11200615,13716010
202502,11200620,9533075
202502,11200645,14022828
202502,11200650,12706343
202502,11200660,13820292
202502,11200670,12597240
202502,11200690,22176487
202502,11200720,7491158
202502,11200790,10083250
202502,11215710,24416224
202502,11215730,12764883
202502,11215740,10446963
202502,11215750,12930578
202502,11215760,10336797
202502,11215770,19617743
202502,11215780,8670503
202502,11215810,23047755
202502,11215820,15108627
202502,11215830,15719608
202502,11215840,19204340
202502,11215847,15774135
202502,11215850,14637692
202502,11215860,16929888
202502,11215870,21482372
202502,11230536,29392490
202502,11230545,18239609
202502,11230560,25698026
202502,11230570,11514895
202502,11230600,16556375
202502,11230610,19463814
202502,11230650,23085034
202502,11230660,21575387
202502,11230705,12760861
202502,11230710,10408196
202502,11230720,10222452
202502,11230730,14379355
202502,11230740,16130269
202502,11230750,12193000
202502,11260520,15724451
202502,11260540,11024568
202502,11260550,8241626
202502,11260565,23474430
202502,11260570,13481650
202502,11260575,16329328
202502,11260580,12671851
202502,11260590,17438467
202502,11260600,11818267
202502,11260610,13904930
202502,11260620,19897330
202502,11260630,14703449
202502,11260655,25365240
202502,11260660,7547747
202502,11260680,24251565
202502,11260690,11064392
202502,11290525,13648614
202502,11290555,16370280
202502,11290575,14281820
202502,11290580,8185614
202502,11290590,5709236
202502,11290600,17407000
202502,11290610,12176314
202502,11290620,9253773
202502,11290630,12814251
202502,11290640,8094027
202502,11290650,14571848
202502,11290660,21234182
202502,11290685,14230624
202502,11290705,25306174
202502,11290715,15018110
202502,11290725,14243449
202502,11290760,15327938
202502,11290770,7656003
202502,11290780,7448926
202502,11290810,18426586
202502,11305534,15356384
202502,11305535,14227235
202502,11305545,20740786
202502,11305555,17166748
202502,11305575,15634439
202502,11305595,13894267
202502,11305603,9290440
202502,11305608,9758776
202502,11305615,10829334
202502,11305625,13205534
202502,11305635,18137678
202502,11305645,13579566
202502,11305660,17289349
202502,11320511,14905742
202502,11320512,18916791
202502,11320513,6635176
202502,11320514,18560052
202502,11320515,14918212
202502,11320521,13883489
202502,11320522,15899155
202502,11320660,10678306
202502,11320670,11026986
202502,11320680,9402244
202502,11320681,13027450
202502,11320690,16909334
202502,11320700,10880703
202502,11320710,15455960
202502,11350560,14593634
202502,11350570,13504987
202502,11350580,18251686
202502,11350595,25315756
202502,11350600,29494776
202502,11350611,18425081
202502,11350612,9575932
202502,11350619,15583042
202502,11350621,16990724
202502,11350624,11430705
202502,11350625,18929449
202502,11350630,23483268
202502,11350640,17076387
202502,11350665,16206694
202502,11350670,11395152
202502,11350695,25605431
202502,11350700,13219932
202502,11350710,12011673
202502,11350720,10310771
202502,11380510,25056350
202502,11380520,21026445
202502,11380530,17356712
202502,11380551,10931191
202502,11380552,15267792
202502,11380560,19501056
202502,11380570,21127512
202502,11380580,19395191
202502,11380590,13804597
202502,11380600,14779762
202502,11380625,29036943
202502,11380631,15696941
202502,11380632,11402201
202502,11380640,7930920
202502,11380650,13065386
202502,11380690,36820740
202502,11410520,9211407
202502,11410555,5778919
202502,11410565,20434045
202502,11410585,35611232
202502,11410615,26499661
202502,11410620,15994527
202502,11410640,11443535
202502,11410655,6984806
202502,11410660,12523070
202502,11410685,15405792
202502,11410690,9599843
202502,11410700,17781840
202502,11410710,9893995
202502,11410720,19346905
202502,11440555,18278190
202502,11440565,25003935
202502,11440585,13473819
202502,11440590,13411845
202502,11440600,15107904
202502,11440610,15875535
202502,11440630,15294075
202502,11440655,19360768
202502,11440660,45944040
202502,11440680,13739535
202502,11440690,14665418
202502,11440700,11124436
202502,11440710,11569970
202502,11440720,14754107
202502,11440730,24527556
202502,11440740,31365113
202502,11470510,22535251
202502,11470520,19332470
202502,11470530,9718700
202502,11470540,14037630
202502,11470550,26983135
202502,11470560,12230393
202502,11470570,8419755
202502,11470580,8166204
202502,11470590,7325440
202502,11470600,9097964
202502,11470610,4222255
202502,11470611,10680798
202502,11470620,9572196
202502,11470630,10846969
202502,11470640,32867009
202502,11470650,23591595
202502,11470670,11100060
202502,11470680,16832949
202502,11500510,23112225
202502,11500520,19602881
202502,11500530,11793722
202502,11500535,23816930
202502,11500540,34835525
202502,11500550,8130513
202502,11500560,12042591
202502,11500570,13404550
202502,11500590,20425333
202502,11500591,16543840
202502,11500593,24598885
202502,11500603,33153324
202502,11500604,8865169
202502,11500605,6829542
202502,11500611,29525070
202502,11500615,17268647
202502,11500620,24907172
202502,11500630,23489747
202502,11500640,21455227
202502,11500641,11552781
202502,11530510,24687593
202502,11530520,12386460
202502,11530530,19388541
202502,11530540,32010059
202502,11530550,12520695
202502,11530560,25780703
202502,11530595,5394336
202502,11530720,18687858
202502,11530730,11439800
202502,11530740,19408776
202502,11530750,17480048
202502,11530760,10443775
202502,11530770,13455595
202502,11530780,25935998
202502,11530790,12562947
202502,11530800,6226158
202502,11545510,45401739
202502,11545610,34724064
202502,11545620,7807552
202502,11545630,10867823
202502,11545640,10324840
202502,11545670,21443139
202502,11545680,11686080
202502,11545690,6824849
202502,11545700,12140936
202502,11545710,8817916
202502,11560515,13184772
202502,11560535,34330622
202502,11560540,41860075
202502,11560550,19280788
202502,11560560,27237469
202502,11560585,13072259
202502,11560605,26502867
202502,11560610,13842214
202502,11560620,17046536
202502,11560630,12994924
202502,11560650,7984357
202502,11560660,7439044
202502,11560670,4901172
202502,11560680,12038500
202502,11560690,10917501
202502,11560700,9451556
202502,11560710,9725102
202502,11560720,14932124
202502,11590510,23832809
202502,11590520,7499191
202502,11590530,26983866
202502,11590540,17079462
202502,11590550,13017026
202502,11590560,17430591
202502,11590605,21581457
202502,11590620,17341019
202502,11590630,20190154
202502,11590640,12455291
202502,11590650,8050373
202502,11590651,9237880
202502,11590660,24255742
202502,11590670,14573243
202502,11590680,16904930
202502,11620525,13686789
202502,11620545,5663523
202502,11620565,15104268
202502,11620575,18924358
202502,11620585,16261627
202502,11620595,27063922
202502,11620605,19198247
202502,11620615,10263849
202502,11620625,15253872
202502,11620630,14505103
202502,11620645,16885586
202502,11620655,10960768
202502,11620665,13852790
202502,11620685,13178395
202502,11620695,18733610
202502,11620715,8180874
202502,11620725,18254979
202502,11620735,21725707
202502,11620745,13114118
202502,11620765,17173701
202502,11620775,13535461
202502,11650510,19265495
202502,11650520,28233186
202502,11650530,48798929
202502,11650531,27783517
202502,11650540,22886105
202502,11650550,981281
202502,11650560,23038373
202502,11650570,16229017
202502,11650580,13192615
202502,11650581,28278570
202502,11650590,12996047
202502,11650600,12778446
202502,11650610,12184219
202502,11650620,10466492
202502,11650621,17123354
202502,11650651,35360751
202502,11650652,25216978
202502,11650660,12861181
202502,11680510,20830377
202502,11680521,29943499
202502,11680531,29506560
202502,11680545,27899246
202502,11680565,25739198
202502,11680580,29143485
202502,11680590,27786467
202502,11680600,20663949
202502,11680610,34760704
202502,11680630,28461760
202502,11680640,48673286
202502,11680650,32035592
202502,11680655,21391862
202502,11680656,18074843
202502,11680660,15494443
202502,11680670,23909249
202502,11680675,9944070
202502,11680690,15194592
202502,11680700,28711896
202502,11680720,16370785
202502,11680730,9339223
202502,11680750,14655217
202502,11710510,6855874
202502,11710520,20246099
202502,11710531,6573458
202502,11710532,13845102
202502,11710540,8597194
202502,11710550,11153304
202502,11710561,11694244
202502,11710562,23137617
202502,11710566,9951163
202502,11710570,23976470
202502,11710580,19048488
202502,11710590,11260729
202502,11710600,21961387
202502,11710610,18260481
202502,11710620,23617755
202502,11710631,19053252
202502,11710632,19009849
202502,11710641,13445260
202502,11710642,30404832
202502,11710646,19677737
202502,11710647,25551681
202502,11710650,20786756
202502,11710670,20056035
202502,11710680,31657849
202502,11710690,11861978
202502,11710710,26997919
202502,11710720,6283724
202502,11740515,22246400
202502,11740525,25671581
202502,11740526,10730628
202502,11740530,17391448
202502,11740540,10952709
202502,11740550,14309612
202502,11740560,15307974
202502,11740570,20061746
202502,11740580,8822568
202502,11740590,8313134
202502,11740600,16371086
202502,11740610,26761861
202502,11740620,19413251
202502,11740640,14320112
202502,11740650,16950161
202502,11740660,19095768
202502,11740685,36855082
202502,11740690,13457987
202502,11740700,17678039
202503,11110515,11081954
202503,11110530,23533410
202503,11110540,3614848
202503,11110550,8124189
202503,11110560,11802276
202503,11110570,3616295
202503,11110580,8725309
202503,11110600,7143001
202503,11110615,40926647
202503,11110630,12735218
202503,11110640,17678877
202503,11110650,20185426
202503,11110670,6320904
202503,11110680,4784586
202503,11110690,3644487
202503,11110700,4835153
202503,11110710,9302642
202503,11140520,25801004
202503,11140540,23998337
202503,11140550,35910187
202503,11140570,12351683
202503,11140580,8441426
202503,11140590,18660707
202503,11140605,13215951
202503,11140615,12690312
202503,11140625,10077484
202503,11140635,10600199
202503,11140645,5586563
202503,11140650,8020651
202503,11140665,10279801
202503,11140670,9854647
202503,11140680,10110394
202503,11170510,8923176
202503,11170520,8754755
202503,11170530,14365886
202503,11170555,18871209
202503,11170560,13785983
202503,11170570,10570132
202503,11170580,7192008
202503,11170590,7214608
202503,11170625,39086389
202503,11170630,17143914
202503,11170640,3646979
202503,11170650,9311076
202503,11170660,9462476
202503,11170685,22128415
202503,11170690,10864122
202503,11170700,5781231
202503,11200520,8261097
202503,11200535,23427279
202503,11200540,17162386
202503,11200550,17955083
202503,11200560,14785038
202503,11200570,14747535
202503,11200580,8449825
202503,11200590,9912358
202503,11200615,15489606
202503,11200620,10240648
202503,11200645,15748662
202503,11200650,13870917
202503,11200660,15391202
202503,11200670,13126247
202503,11200690,24148514
202503,11200720,8133058
202503,11200790,11192147
202503,11215710,30332702
202503,11215730,15987864
202503,11215740,11931687
202503,11215750,13787440
202503,11215760,11233640
202503,11215770,22255578
202503,11215780,10632022
202503,11215810,26226420
202503,11215820,16913955
202503,11215830,17504376
202503,11215840,21799225
202503,11215847,17346747
202503,11215850,15857042
202503,11215860,18945481
202503,11215870,23371474
202503,11230536,33618975
202503,11230545,21278704
202503,11230560,29026316
202503,11230570,13644489
202503,11230600,18157280
202503,11230610,21264496
202503,11230650,24923355
202503,11230660,24122766
202503,11230705,14573421
202503,11230710,13292662
202503,11230720,11397751
202503,11230730,17024297
202503,11230740,22389795
202503,11230750,13342679
202503,11260520,17356622
202503,11260540,12379591
202503,11260550,8914252
202503,11260565,25824106
202503,11260570,14834365
202503,11260575,18821735
202503,11260580,14042240
202503,11260590,19415534
202503,11260600,13306315
202503,11260610,15445683
202503,11260620,22359409
202503,11260630,16135824
202503,11260655,28667968
202503,11260660,8438000
202503,11260680,26733119
202503,11260690,12042191
202503,11290525,15773961
202503,11290555,18816531
202503,11290575,17345171
202503,11290580,9023622
202503,11290590,6343388
202503,11290600,23665266
202503,11290610,13715681
202503,11290620,10252454
202503,11290630,14172062
202503,11290640,11977539
202503,11290650,16325035
202503,11290660,24255928
202503,11290685,16037310
202503,11290705,29428340
202503,11290715,16987982
202503,11290725,16519060
202503,11290760,17100378
202503,11290770,8863152
202503,11290780,7819790
202503,11290810,20804506
202503,11305534,17011685
202503,11305535,16096599
202503,11305545,22926045
202503,11305555,19055575
202503,11305575,16318860
202503,11305595,15591919
202503,11305603,10388526
202503,11305608,10724553
202503,11305615,11966095
202503,11305625,14715195
202503,11305635,20179253
202503,11305645,15713232
202503,11305660,19317227
202503,11320511,16657091
202503,11320512,21287369
202503,11320513,7357840
202503,11320514,20814741
202503,11320515,16440810
202503,11320521,15530685
202503,11320522,17507448
202503,11320660,12869238
202503,11320670,12276543
202503,11320680,10545798
202503,11320681,14598458
202503,11320690,18761225
202503,11320700,11787806
202503,11320710,17166089
202503,11350560,18084066
202503,11350570,15690405
202503,11350580,20343856
202503,11350595,28437429
202503,11350600,35582349
202503,11350611,22036150
202503,11350612,9964299
202503,11350619,16853136
202503,11350621,18697661
202503,11350624,12770859
202503,11350625,21259664
202503,11350630,25939129
202503,11350640,18723434
202503,11350665,17952339
202503,11350670,11851331
202503,11350695,28174315
202503,11350700,14724890
202503,11350710,13539374
202503,11350720,11563599
202503,11380510,27927501
202503,11380520,23204713
202503,11380530,18951962
202503,11380551,12348939
202503,11380552,16966843
202503,11380560,22039118
202503,11380570,23377162
202503,11380580,21401502
202503,11380590,14959304
202503,11380600,16470043
202503,11380625,32173879
202503,11380631,17221072
202503,11380632,13004479
202503,11380640,8518801
202503,11380650,14105461
202503,11380690,41277191
202503,11410520,10720197
202503,11410555,6548842
202503,11410565,23072103
202503,11410585,46417848
202503,11410615,29648502
202503,11410620,17130305
202503,11410640,14770046
202503,11410655,6523013
202503,11410660,13902897
202503,11410685,18266009
202503,11410690,10746965
202503,11410700,21191221
202503,11410710,10911880
202503,11410720,21413616
202503,11440555,20439558
202503,11440565,27459202
202503,11440585,14688901
202503,11440590,14898884
202503,11440600,18771323
202503,11440610,17966815
202503,11440630,16974761
202503,11440655,23632351
202503,11440660,49835704
202503,11440680,14993807
202503,11440690,16056491
202503,11440700,12460212
202503,11440710,12924179
202503,11440720,16436240
202503,11440730,27303593
202503,11440740,33531853
202503,11470510,24793152
202503,11470520,21536297
202503,11470530,10583756
202503,11470540,15346197
202503,11470550,29406793
202503,11470560,13545444
202503,11470570,8993193
202503,11470580,9204522
202503,11470590,7991816
202503,11470600,10209778
202503,11470610,4371862
202503,11470611,11967899
202503,11470620,9982641
202503,11470630,11844922
202503,11470640,36783684
202503,11470650,26951156
202503,11470670,12576237
202503,11470680,19058745
202503,11500510,25237444
202503,11500520,21337326
202503,11500530,13302209
202503,11500535,26718560
202503,11500540,36664401
202503,11500550,8676686
202503,11500560,13928028
202503,11500570,14777084
202503,11500590,22883092
202503,11500591,18359893
202503,11500593,28278084
202503,11500603,35894600
202503,11500604,9867737
202503,11500605,7599269
202503,11500611,33260876
202503,11500615,18446779
202503,11500620,26995042
202503,11500630,26293886
202503,11500640,23008576
202503,11500641,12795575
202503,11530510,27196028
202503,11530520,13800969
202503,11530530,21616716
202503,11530540,33899549
202503,11530550,13337532
202503,11530560,28298398
202503,11530595,5831737
202503,11530720,21616044
202503,11530730,12486915
202503,11530740,22048509
202503,11530750,19313953
202503,11530760,12085123
202503,11530770,15170094
202503,11530780,29293292
202503,11530790,14541847
202503,11530800,6590999
202503,11545510,47617576
202503,11545610,37280624
202503,11545620,8904333
202503,11545630,9891083
202503,11545640,11349107
202503,11545670,23570801
202503,11545680,12941602
202503,11545690,7628408
202503,11545700,13289377
202503,11545710,9627499
202503,11560515,14995882
202503,11560535,36802813
202503,11560540,47561501
202503,11560550,21163720
202503,11560560,30489441
202503,11560585,14188247
202503,11560605,29024811
202503,11560610,15092107
202503,11560620,18545900
202503,11560630,14510011
202503,11560650,8639666
202503,11560660,8158476
202503,11560670,5421157
202503,11560680,13472510
202503,11560690,11617499
202503,11560700,10394685
202503,11560710,10463095
202503,11560720,16410132
202503,11590510,26745846
202503,11590520,8782159
202503,11590530,32902409
202503,11590540,19255111
202503,11590550,14281614
202503,11590560,19063940
202503,11590605,26840144
202503,11590620,19101893
202503,11590630,22771235
202503,11590640,13596251
202503,11590650,9199536
202503,11590651,10356576
202503,11590660,27811047
202503,11590670,16361205
202503,11590680,17301811
202503,11620525,15557520
202503,11620545,6093599
202503,11620565,16086048
202503,11620575,20551291
202503,11620585,19994953
202503,11620595,30474976
202503,11620605,21612634
202503,11620615,11478355
202503,11620625,17187891
202503,11620630,16062461
202503,11620645,18921983
202503,11620655,12113625
202503,11620665,15246043
202503,11620685,14383199
202503,11620695,20608757
202503,11620715,8955753
202503,11620725,19842255
202503,11620735,27431292
202503,11620745,15055258
202503,11620765,20688502
202503,11620775,15279880
202503,11650510,21301474
202503,11650520,29696465
202503,11650530,53373416
202503,11650531,29906911
202503,11650540,25106371
202503,11650550,1293518
202503,11650560,24919447
202503,11650570,18561448
202503,11650580,14406438
202503,11650581,31140498
202503,11650590,14331700
202503,11650600,14597124
202503,11650610,13131398
202503,11650620,11942286
202503,11650621,19053369
202503,11650651,38976528
202503,11650652,27729049
202503,11650660,14144304
202503,11680510,22636600
202503,11680521,31422006
202503,11680531,31469280
202503,11680545,30741440
202503,11680565,28054629
202503,11680580,32071567
202503,11680590,30075159
202503,11680600,21883997
202503,11680610,37799715
202503,11680630,29802294
202503,11680640,52487108
202503,11680650,35075648
202503,11680655,23439556
202503,11680656,20170232
202503,11680660,17358847
202503,11680670,26773842
202503,11680675,11322814
202503,11680690,16576769
202503,11680700,31853676
202503,11680720,18173684
202503,11680730,10292251
202503,11680750,16251196
202503,11710510,7541477
202503,11710520,21842059
202503,11710531,7442262
202503,11710532,15130986
202503,11710540,9365415
