YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가
202511,1150055000,화곡제2동,456930,126.85437,37.53228,142742,11772986232.0,493855.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202512,1150055000,화곡제2동,456930,126.85437,37.53228,152370,11979026482.0,489054.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202601,1150055000,화곡제2동,456930,126.85437,37.53228,128790,11781230424.0,474505.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202602,1150055000,화곡제2동,456930,126.85437,37.53228,122974,11583434366.0,459956.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202603,1150055000,화곡제2동,456930,126.85437,37.53228,149749,11385638309.0,445408.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202604,1150055000,화곡제2동,456930,126.85437,37.53228,151635,11570374323.0,449303.0,517.0,4242.0,410.0,12.0,7.0,0.0,50.0,127620236.0
202408,1150056000,화곡제3동,526606,126.83427,37.54406,131060,31529012409.0,1212905.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202409,1150056000,화곡제3동,526606,126.83427,37.54406,122876,31438504686.0,1211868.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202410,1150056000,화곡제3동,526606,126.83427,37.54406,127347,30995539892.0,1186501.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202411,1150056000,화곡제3동,526606,126.83427,37.54406,127124,30552575099.0,1161134.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202412,1150056000,화곡제3동,526606,126.83427,37.54406,130191,30109610306.0,1135768.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202501,1150056000,화곡제3동,526606,126.83427,37.54406,113647,29456282106.0,1099314.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202502,1150056000,화곡제3동,526606,126.83427,37.54406,115216,28802953907.0,1062860.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202503,1150056000,화곡제3동,526606,126.83427,37.54406,126901,28149625708.0,1026406.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202504,1150056000,화곡제3동,526606,126.83427,37.54406,124421,28315177509.0,1056887.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202505,1150056000,화곡제3동,526606,126.83427,37.54406,123473,28480729310.0,1087368.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202506,1150056000,화곡제3동,526606,126.83427,37.54406,118378,28646281112.0,1117849.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202507,1150056000,화곡제3동,526606,126.83427,37.54406,122431,29132804838.0,1119010.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202508,1150056000,화곡제3동,526606,126.83427,37.54406,130376,29619328565.0,1120172.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202509,1150056000,화곡제3동,526606,126.83427,37.54406,130348,30105852292.0,1121334.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202510,1150056000,화곡제3동,526606,126.83427,37.54406,119703,29994439050.0,1102093.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202511,1150056000,화곡제3동,526606,126.83427,37.54406,126156,29883025809.0,1082852.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202512,1150056000,화곡제3동,526606,126.83427,37.54406,135765,29771612568.0,1063612.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202601,1150056000,화곡제3동,526606,126.83427,37.54406,117085,29585273052.0,1040027.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202602,1150056000,화곡제3동,526606,126.83427,37.54406,110783,29398933537.0,1016443.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202603,1150056000,화곡제3동,526606,126.83427,37.54406,133865,29212594022.0,992859.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202604,1150056000,화곡제3동,526606,126.83427,37.54406,134391,29461669328.0,1020271.0,344.0,2085.0,605.0,317.0,205.0,12.0,62.0,234116665.0
202408,1150057000,화곡제4동,855978,126.85858,37.5361,157485,37251388010.0,1860363.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202409,1150057000,화곡제4동,855978,126.85858,37.5361,150187,37258029798.0,1842382.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202410,1150057000,화곡제4동,855978,126.85858,37.5361,157891,36808330804.0,1853950.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202411,1150057000,화곡제4동,855978,126.85858,37.5361,155741,36358631811.0,1865518.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202412,1150057000,화곡제4동,855978,126.85858,37.5361,158366,35908932818.0,1877087.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202501,1150057000,화곡제4동,855978,126.85858,37.5361,138402,35492606283.0,1827241.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202502,1150057000,화곡제4동,855978,126.85858,37.5361,138327,35076279748.0,1777396.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202503,1150057000,화곡제4동,855978,126.85858,37.5361,157114,34659953213.0,1727551.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202504,1150057000,화곡제4동,855978,126.85858,37.5361,159520,34639483325.0,1768177.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202505,1150057000,화곡제4동,855978,126.85858,37.5361,157372,34619013437.0,1808804.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202506,1150057000,화곡제4동,855978,126.85858,37.5361,147205,34598543549.0,1849431.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202507,1150057000,화곡제4동,855978,126.85858,37.5361,148978,34818904370.0,1843683.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202508,1150057000,화곡제4동,855978,126.85858,37.5361,158403,35039265191.0,1837935.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202509,1150057000,화곡제4동,855978,126.85858,37.5361,165670,35259626013.0,1832187.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202510,1150057000,화곡제4동,855978,126.85858,37.5361,151121,36232359691.0,1835753.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202511,1150057000,화곡제4동,855978,126.85858,37.5361,155550,37205093369.0,1839320.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202512,1150057000,화곡제4동,855978,126.85858,37.5361,165762,38177827048.0,1842887.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202601,1150057000,화곡제4동,855978,126.85858,37.5361,138537,37296735692.0,1789216.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202602,1150057000,화곡제4동,855978,126.85858,37.5361,133106,36415644336.0,1735545.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202603,1150057000,화곡제4동,855978,126.85858,37.5361,161841,35534552981.0,1681875.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202604,1150057000,화곡제4동,855978,126.85858,37.5361,163554,36012076613.0,1716269.0,537.0,4303.0,597.0,24.0,0.0,0.0,49.0,134309833.0
202408,1150059000,화곡본동,982074,126.84816,37.54257,274207,35870654925.0,1827715.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202409,1150059000,화곡본동,982074,126.84816,37.54257,258350,36095231611.0,1817681.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202410,1150059000,화곡본동,982074,126.84816,37.54257,272107,36323761980.0,1818234.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202411,1150059000,화곡본동,982074,126.84816,37.54257,270273,36552292350.0,1818788.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202412,1150059000,화곡본동,982074,126.84816,37.54257,272911,36780822720.0,1819342.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202501,1150059000,화곡본동,982074,126.84816,37.54257,238425,35538963123.0,1762860.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202502,1150059000,화곡본동,982074,126.84816,37.54257,240881,34297103527.0,1706378.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202503,1150059000,화곡본동,982074,126.84816,37.54257,270958,33055243931.0,1649896.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202504,1150059000,화곡본동,982074,126.84816,37.54257,270156,33714190534.0,1670887.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202505,1150059000,화곡본동,982074,126.84816,37.54257,262830,34373137137.0,1691879.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202506,1150059000,화곡본동,982074,126.84816,37.54257,248210,35032083740.0,1712871.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202507,1150059000,화곡본동,982074,126.84816,37.54257,252419,34894457609.0,1708085.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202508,1150059000,화곡본동,982074,126.84816,37.54257,269963,34756831479.0,1703299.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202509,1150059000,화곡본동,982074,126.84816,37.54257,279597,34619205349.0,1698514.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202510,1150059000,화곡본동,982074,126.84816,37.54257,254613,34776382212.0,1685796.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202511,1150059000,화곡본동,982074,126.84816,37.54257,261140,34933559076.0,1673078.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202512,1150059000,화곡본동,982074,126.84816,37.54257,275288,35090735940.0,1660361.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202601,1150059000,화곡본동,982074,126.84816,37.54257,242329,34824078232.0,1622200.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202602,1150059000,화곡본동,982074,126.84816,37.54257,223330,34557420524.0,1584039.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202603,1150059000,화곡본동,982074,126.84816,37.54257,277073,34290762816.0,1545879.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202604,1150059000,화곡본동,982074,126.84816,37.54257,279160,34693854648.0,1589939.0,1170.0,9392.0,961.0,21.0,1.0,0.0,50.0,123876906.0
202408,1150059100,화곡제6동,1062894,126.85117,37.55172,433050,39217176579.0,1863515.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202409,1150059100,화곡제6동,1062894,126.85117,37.55172,412612,39416398698.0,1874899.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202410,1150059100,화곡제6동,1062894,126.85117,37.55172,447189,39234539381.0,1871103.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202411,1150059100,화곡제6동,1062894,126.85117,37.55172,449762,39052680064.0,1867308.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202412,1150059100,화곡제6동,1062894,126.85117,37.55172,452444,38870820747.0,1863513.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202501,1150059100,화곡제6동,1062894,126.85117,37.55172,386232,37505087572.0,1792399.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202502,1150059100,화곡제6동,1062894,126.85117,37.55172,393729,36139354397.0,1721285.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202503,1150059100,화곡제6동,1062894,126.85117,37.55172,443235,34773621222.0,1650172.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202504,1150059100,화곡제6동,1062894,126.85117,37.55172,439750,35569459119.0,1700993.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202505,1150059100,화곡제6동,1062894,126.85117,37.55172,432065,36365297016.0,1751815.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202506,1150059100,화곡제6동,1062894,126.85117,37.55172,401527,37161134914.0,1802637.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202507,1150059100,화곡제6동,1062894,126.85117,37.55172,398843,37874282084.0,1801132.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202508,1150059100,화곡제6동,1062894,126.85117,37.55172,422687,38587429254.0,1799627.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202509,1150059100,화곡제6동,1062894,126.85117,37.55172,450310,39300576425.0,1798122.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202510,1150059100,화곡제6동,1062894,126.85117,37.55172,413513,38872671797.0,1776805.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202511,1150059100,화곡제6동,1062894,126.85117,37.55172,439726,38444767169.0,1755489.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202512,1150059100,화곡제6동,1062894,126.85117,37.55172,460024,38016862541.0,1734173.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202601,1150059100,화곡제6동,1062894,126.85117,37.55172,384065,37852530892.0,1691127.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202602,1150059100,화곡제6동,1062894,126.85117,37.55172,366483,37688199243.0,1648082.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202603,1150059100,화곡제6동,1062894,126.85117,37.55172,458603,37523867595.0,1605037.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202604,1150059100,화곡제6동,1062894,126.85117,37.55172,457981,38070378370.0,1661404.0,448.0,3253.0,699.0,113.0,67.0,60.0,55.0,170034732.0
202408,1150059300,화곡제8동,575541,126.84863,37.53422,254702,31406293536.0,1862246.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202409,1150059300,화곡제8동,575541,126.84863,37.53422,237765,31055125960.0,1842403.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202410,1150059300,화곡제8동,575541,126.84863,37.53422,247558,31073846244.0,1839568.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202411,1150059300,화곡제8동,575541,126.84863,37.53422,242183,31092566528.0,1836733.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202412,1150059300,화곡제8동,575541,126.84863,37.53422,248258,31111286812.0,1833899.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202501,1150059300,화곡제8동,575541,126.84863,37.53422,220629,30236433745.0,1746273.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202502,1150059300,화곡제8동,575541,126.84863,37.53422,221982,29361580679.0,1658647.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202503,1150059300,화곡제8동,575541,126.84863,37.53422,244192,28486727613.0,1571022.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202504,1150059300,화곡제8동,575541,126.84863,37.53422,245225,28898419345.0,1639752.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202505,1150059300,화곡제8동,575541,126.84863,37.53422,244312,29310111077.0,1708482.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202506,1150059300,화곡제8동,575541,126.84863,37.53422,228694,29721802809.0,1777213.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202507,1150059300,화곡제8동,575541,126.84863,37.53422,236603,30353021218.0,1777230.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202508,1150059300,화곡제8동,575541,126.84863,37.53422,252715,30984239627.0,1777248.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202509,1150059300,화곡제8동,575541,126.84863,37.53422,256858,31615458037.0,1777266.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202510,1150059300,화곡제8동,575541,126.84863,37.53422,237271,32258245568.0,1806081.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202511,1150059300,화곡제8동,575541,126.84863,37.53422,244358,32901033099.0,1834897.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202512,1150059300,화곡제8동,575541,126.84863,37.53422,257514,33543820631.0,1863713.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202601,1150059300,화곡제8동,575541,126.84863,37.53422,221888,32785559557.0,1795396.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202602,1150059300,화곡제8동,575541,126.84863,37.53422,210181,32027298483.0,1727079.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202603,1150059300,화곡제8동,575541,126.84863,37.53422,251222,31269037409.0,1658762.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202604,1150059300,화곡제8동,575541,126.84863,37.53422,252388,31773504683.0,1689975.0,816.0,6241.0,1024.0,19.0,1.0,0.0,52.0,130703775.0
202408,1150060300,가양제1동,5543738,126.83435,37.5731,1413781,111856565804.0,3667387.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202409,1150060300,가양제1동,5543738,126.83435,37.5731,1309128,111286765402.0,3637256.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202410,1150060300,가양제1동,5543738,126.83435,37.5731,1448848,111604260595.0,3590840.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202411,1150060300,가양제1동,5543738,126.83435,37.5731,1469464,111921755788.0,3544424.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202412,1150060300,가양제1동,5543738,126.83435,37.5731,1495071,112239250982.0,3498009.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202501,1150060300,가양제1동,5543738,126.83435,37.5731,1298895,111086468618.0,3449299.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202502,1150060300,가양제1동,5543738,126.83435,37.5731,1412350,109933686254.0,3400589.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202503,1150060300,가양제1동,5543738,126.83435,37.5731,1544299,108780903890.0,3351880.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202504,1150060300,가양제1동,5543738,126.83435,37.5731,1563803,107922919013.0,3425301.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202505,1150060300,가양제1동,5543738,126.83435,37.5731,1523170,107064934137.0,3498722.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202506,1150060300,가양제1동,5543738,126.83435,37.5731,1415640,106206949261.0,3572143.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202507,1150060300,가양제1동,5543738,126.83435,37.5731,1457096,109232432019.0,3682385.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202508,1150060300,가양제1동,5543738,126.83435,37.5731,1548932,112257914777.0,3792627.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202509,1150060300,가양제1동,5543738,126.83435,37.5731,1679458,115283397535.0,3902869.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202510,1150060300,가양제1동,5543738,126.83435,37.5731,1512524,113871990657.0,3762494.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202511,1150060300,가양제1동,5543738,126.83435,37.5731,1621003,112460583779.0,3622119.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202512,1150060300,가양제1동,5543738,126.83435,37.5731,1756784,111049176901.0,3481745.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202601,1150060300,가양제1동,5543738,126.83435,37.5731,1599292,111768117570.0,3409871.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202602,1150060300,가양제1동,5543738,126.83435,37.5731,1429047,112487058240.0,3337998.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202603,1150060300,가양제1동,5543738,126.83435,37.5731,1763029,113205998910.0,3266125.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202604,1150060300,가양제1동,5543738,126.83435,37.5731,1793143,113227630902.0,3336446.0,148.0,906.0,552.0,117.0,99.0,0.0,66.0,396996811.0
202408,1150060400,가양제2동,1012806,126.85401,37.56866,68655,21634411280.0,1311649.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202409,1150060400,가양제2동,1012806,126.85401,37.56866,64455,21794459161.0,1317497.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202410,1150060400,가양제2동,1012806,126.85401,37.56866,67209,21997937020.0,1312988.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202411,1150060400,가양제2동,1012806,126.85401,37.56866,67630,22201414879.0,1308479.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202412,1150060400,가양제2동,1012806,126.85401,37.56866,68226,22404892738.0,1303971.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202501,1150060400,가양제2동,1012806,126.85401,37.56866,58825,21730270025.0,1258070.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202502,1150060400,가양제2동,1012806,126.85401,37.56866,60495,21055647313.0,1212170.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202503,1150060400,가양제2동,1012806,126.85401,37.56866,68473,20381024601.0,1166270.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202504,1150060400,가양제2동,1012806,126.85401,37.56866,67737,20604417029.0,1180359.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202505,1150060400,가양제2동,1012806,126.85401,37.56866,66299,20827809457.0,1194449.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202506,1150060400,가양제2동,1012806,126.85401,37.56866,62909,21051201886.0,1208539.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202507,1150060400,가양제2동,1012806,126.85401,37.56866,65948,21262242715.0,1221205.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202508,1150060400,가양제2동,1012806,126.85401,37.56866,69624,21473283544.0,1233871.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202509,1150060400,가양제2동,1012806,126.85401,37.56866,72865,21684324374.0,1246538.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202510,1150060400,가양제2동,1012806,126.85401,37.56866,65212,21659481898.0,1229375.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202511,1150060400,가양제2동,1012806,126.85401,37.56866,68338,21634639422.0,1212213.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202512,1150060400,가양제2동,1012806,126.85401,37.56866,72515,21609796946.0,1195051.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202601,1150060400,가양제2동,1012806,126.85401,37.56866,56571,21473971668.0,1162274.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202602,1150060400,가양제2동,1012806,126.85401,37.56866,55431,21338146390.0,1129497.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202603,1150060400,가양제2동,1012806,126.85401,37.56866,69455,21202321113.0,1096720.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202604,1150060400,가양제2동,1012806,126.85401,37.56866,69895,21326032573.0,1129120.0,53.0,452.0,48.0,108.0,0.0,0.0,52.0,317356775.0
202408,1150060500,가양제3동,932533,126.8623,37.56268,63026,12965832684.0,527804.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202409,1150060500,가양제3동,932533,126.8623,37.56268,60869,14109063181.0,525774.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202410,1150060500,가양제3동,932533,126.8623,37.56268,64250,13247990803.0,525481.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202411,1150060500,가양제3동,932533,126.8623,37.56268,63227,12386918425.0,525188.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202412,1150060500,가양제3동,932533,126.8623,37.56268,62164,11525846047.0,524896.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202501,1150060500,가양제3동,932533,126.8623,37.56268,53169,12459046064.0,505570.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202502,1150060500,가양제3동,932533,126.8623,37.56268,55588,13392246082.0,486244.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202503,1150060500,가양제3동,932533,126.8623,37.56268,62650,14325446100.0,466918.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202504,1150060500,가양제3동,932533,126.8623,37.56268,62984,14170939178.0,476662.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202505,1150060500,가양제3동,932533,126.8623,37.56268,61030,14016432257.0,486406.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202506,1150060500,가양제3동,932533,126.8623,37.56268,56968,13861925336.0,496150.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202507,1150060500,가양제3동,932533,126.8623,37.56268,58878,14377187491.0,499602.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202508,1150060500,가양제3동,932533,126.8623,37.56268,62897,14892449646.0,503054.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202509,1150060500,가양제3동,932533,126.8623,37.56268,65628,15407711802.0,506507.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202510,1150060500,가양제3동,932533,126.8623,37.56268,57984,14848827131.0,496132.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202511,1150060500,가양제3동,932533,126.8623,37.56268,60262,14289942460.0,485757.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202512,1150060500,가양제3동,932533,126.8623,37.56268,62318,13731057790.0,475382.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202601,1150060500,가양제3동,932533,126.8623,37.56268,50941,13727177862.0,470949.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202602,1150060500,가양제3동,932533,126.8623,37.56268,49720,13723297935.0,466517.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202603,1150060500,가양제3동,932533,126.8623,37.56268,61179,13719418008.0,462085.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202604,1150060500,가양제3동,932533,126.8623,37.56268,63576,13919820362.0,475315.0,60.0,614.0,71.0,9.0,0.0,0.0,49.0,336108207.0
202408,1150061100,발산제1동,2963745,126.82558,37.55045,742842,149663251223.0,3954868.0,398.0,2621.0,1365.0,67.0,23.0,0.0,59.0,271140993.0
