YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수,당월_매출_금액,당월_매출_건수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가,M2,KOSPI,HOUSE_SALE,RENT_SALE,FX,생활인구합계
202506,1120066000,성수1가제2동,977066.0,127.04395,37.54907,816674.0,86421765365.0,2599146.0,68.0,474.0,251.0,18.0,0.0,0.0,57.0,465824238.0,3975331.0,2949.13,94.946,97.965,1366.95,15147045.0
202506,1120067000,성수2가제1동,1150487.0,127.05528,37.53666,178716.0,86826655251.0,2615385.0,110.0,858.0,290.0,41.0,25.0,1.0,59.0,579181643.0,3975331.0,2949.13,94.946,97.965,1366.95,12849612.0
202506,1120069000,성수2가제3동,1046168.0,127.05814,37.54554,1535961.0,113988584588.0,5248108.0,78.0,473.0,189.0,116.0,0.0,0.0,57.0,394279969.0,3975331.0,2949.13,94.946,97.965,1366.95,23248082.0
202506,1120072000,송정동,587634.0,127.0657,37.55233,84637.0,7023971396.0,314970.0,68.0,536.0,116.0,18.0,0.0,0.0,50.0,229184261.0,3975331.0,2949.13,94.946,97.965,1366.95,7978344.0
202506,1120079000,용답동,2372731.0,127.05785,37.55854,1223399.0,33288656504.0,1800662.0,54.0,286.0,91.0,7.0,0.0,0.0,56.0,255078831.0,3975331.0,2949.13,94.946,97.965,1366.95,10437235.0
202506,1121571000,화양동,1178002.0,127.07346,37.54327,1787046.0,87806346048.0,5015839.0,195.0,1629.0,174.0,18.0,1.0,0.0,34.0,148077507.0,3975331.0,2949.13,94.946,97.965,1366.95,26651856.0
202506,1121573000,군자동,734486.0,127.07368,37.55307,290142.0,42565086810.0,1754927.0,233.0,1578.0,444.0,55.0,28.0,3.0,51.0,206472588.0,3975331.0,2949.13,94.946,97.965,1366.95,14332807.0
202506,1121574000,중곡제1동,590812.0,127.07772,37.56204,140084.0,56521321821.0,2322859.0,249.0,1645.0,405.0,23.0,14.0,0.0,51.0,188044024.0,3975331.0,2949.13,94.946,97.965,1366.95,11039501.0
202506,1121575000,중곡제2동,544506.0,127.08459,37.55891,174562.0,39023796149.0,1663241.0,387.0,2601.0,589.0,23.0,1.0,0.0,50.0,185506401.0,3975331.0,2949.13,94.946,97.965,1366.95,13482536.0
202506,1121576000,중곡제3동,602735.0,127.08197,37.56785,441900.0,17794863562.0,1101923.0,243.0,1788.0,263.0,11.0,0.0,0.0,47.0,176263103.0,3975331.0,2949.13,94.946,97.965,1366.95,10473792.0
202506,1121577000,중곡제4동,2284644.0,127.09445,37.56391,103914.0,30942721715.0,1548405.0,623.0,3997.0,1109.0,59.0,11.0,0.0,52.0,170253171.0,3975331.0,2949.13,94.946,97.965,1366.95,21083521.0
202506,1121578000,능동,1083377.0,127.08165,37.55066,1418282.0,22824047096.0,930562.0,170.0,1292.0,223.0,14.0,4.0,0.0,44.0,203223348.0,3975331.0,2949.13,94.946,97.965,1366.95,10025730.0
202506,1121581000,광장동,2755836.0,127.10487,37.54828,490592.0,39905931131.0,1668305.0,193.0,648.0,898.0,128.0,211.0,260.0,93.0,701037200.0,3975331.0,2949.13,94.946,97.965,1366.95,24820383.0
202506,1121582000,자양제1동,565020.0,127.08042,37.53554,172637.0,42480717772.0,2132496.0,368.0,2684.0,464.0,38.0,5.0,5.0,48.0,208444504.0,3975331.0,2949.13,94.946,97.965,1366.95,14985064.0
202506,1121583000,자양제2동,1631119.0,127.08325,37.52933,214090.0,18415727756.0,948525.0,410.0,2571.0,668.0,118.0,70.0,33.0,54.0,266950759.0,3975331.0,2949.13,94.946,97.965,1366.95,17854585.0
202506,1121584000,자양제3동,1134722.0,127.0712,37.53169,191870.0,43620730288.0,2147195.0,171.0,867.0,722.0,147.0,44.0,11.0,65.0,503185054.0,3975331.0,2949.13,94.946,97.965,1366.95,20052225.0
202506,1121584700,자양제4동,1155166.0,127.06377,37.53389,473845.0,43914770792.0,2043900.0,141.0,1064.0,294.0,30.0,12.0,0.0,47.0,259534026.0,3975331.0,2949.13,94.946,97.965,1366.95,16748493.0
202506,1121585000,구의제1동,552319.0,127.08603,37.54149,963201.0,53711547836.0,2045676.0,421.0,2897.0,560.0,43.0,2.0,0.0,48.0,182840088.0,3975331.0,2949.13,94.946,97.965,1366.95,15111724.0
202506,1121586000,구의제2동,1380731.0,127.09445,37.551,653898.0,30969383582.0,1384560.0,569.0,3313.0,1464.0,130.0,35.0,8.0,59.0,218482807.0,3975331.0,2949.13,94.946,97.965,1366.95,17968640.0
202506,1121587000,구의제3동,1450497.0,127.09524,37.53509,966633.0,126228000472.0,3232520.0,319.0,1905.0,961.0,128.0,69.0,76.0,60.0,306329165.0,3975331.0,2949.13,94.946,97.965,1366.95,22372357.0
202506,1123053600,용신동,1573645.0,127.03229,37.57562,2095242.0,111146990875.0,4071286.0,212.0,1333.0,465.0,104.0,16.0,4.0,57.0,263764070.0,3975331.0,2949.13,94.946,97.965,1366.95,31573402.0
202506,1123054500,제기동,1181233.0,127.03724,37.58368,888506.0,814691624441.0,31884203.0,276.0,1738.0,548.0,84.0,7.0,16.0,56.0,199334932.0,3975331.0,2949.13,94.946,97.965,1366.95,19431469.0
202506,1123056000,전농제1동,1170148.0,127.05105,37.57901,1610580.0,50535471785.0,2500546.0,236.0,1565.0,449.0,118.0,1.0,2.0,53.0,298148257.0,3975331.0,2949.13,94.946,97.965,1366.95,27473688.0
202506,1123057000,전농제2동,995125.0,127.06114,37.58072,265386.0,13484507260.0,980542.0,95.0,499.0,280.0,199.0,0.0,0.0,70.0,385704055.0,3975331.0,2949.13,94.946,97.965,1366.95,12666036.0
202506,1123060000,답십리제1동,798544.0,127.0517,37.57094,222265.0,39603242217.0,970952.0,123.0,777.0,443.0,98.0,34.0,0.0,64.0,481259336.0,3975331.0,2949.13,94.946,97.965,1366.95,17675944.0
202506,1123061000,답십리제2동,824988.0,127.06111,37.57089,307104.0,28342598810.0,1335802.0,128.0,649.0,512.0,130.0,2.0,0.0,69.0,367194404.0,3975331.0,2949.13,94.946,97.965,1366.95,20638269.0
202506,1123065000,장안제1동,1365375.0,127.06859,37.56623,552371.0,171661071230.0,3642319.0,366.0,3152.0,1217.0,255.0,23.0,0.0,58.0,242312008.0,3975331.0,2949.13,94.946,97.965,1366.95,23955826.0
202506,1123066000,장안제2동,1132972.0,127.07254,37.57576,433477.0,92636023769.0,4001729.0,278.0,2403.0,879.0,159.0,15.0,0.0,59.0,269839336.0,3975331.0,2949.13,94.946,97.965,1366.95,23402237.0
202506,1123070500,청량리동,1176505.0,127.04512,37.58894,387248.0,56568557596.0,2277870.0,111.0,618.0,254.0,99.0,22.0,11.0,63.0,259040718.0,3975331.0,2949.13,94.946,97.965,1366.95,13751172.0
202506,1123071000,회기동,803887.0,127.05141,37.5937,232282.0,31196514311.0,1860572.0,79.0,545.0,191.0,29.0,1.0,0.0,54.0,195644398.0,3975331.0,2949.13,94.946,97.965,1366.95,11730813.0
202506,1123072000,휘경제1동,510437.0,127.06247,37.59187,882308.0,19142513475.0,856552.0,69.0,442.0,189.0,43.0,0.0,0.0,57.0,269364510.0,3975331.0,2949.13,94.946,97.965,1366.95,10483784.0
202506,1123073000,휘경제2동,1195510.0,127.06644,37.58651,339712.0,15732589968.0,633722.0,210.0,1232.0,608.0,176.0,1.0,0.0,59.0,240740232.0,3975331.0,2949.13,94.946,97.965,1366.95,15383658.0
202506,1123074000,이문제1동,1005087.0,127.06029,37.59722,449778.0,28109814242.0,2387462.0,142.0,816.0,256.0,106.0,21.0,6.0,52.0,241674717.0,3975331.0,2949.13,94.946,97.965,1366.95,19637120.0
202506,1123075000,이문제2동,805192.0,127.06749,37.60283,264719.0,7594861786.0,484060.0,83.0,469.0,291.0,150.0,6.0,0.0,69.0,392500480.0,3975331.0,2949.13,94.946,97.965,1366.95,12307432.0
202506,1126052000,면목제2동,744933.0,127.07814,37.58938,192772.0,23843150963.0,1254082.0,247.0,1960.0,573.0,21.0,1.0,0.0,53.0,169038566.0,3975331.0,2949.13,94.946,97.965,1366.95,16493764.0
202506,1126054000,면목제4동,849250.0,127.08647,37.57348,303520.0,11672554923.0,749501.0,195.0,1304.0,344.0,45.0,1.0,0.0,54.0,193480097.0,3975331.0,2949.13,94.946,97.965,1366.95,11723169.0
202506,1126055000,면목제5동,590803.0,127.07967,37.58297,135279.0,8079805398.0,364828.0,150.0,1225.0,213.0,16.0,0.0,0.0,51.0,161532570.0,3975331.0,2949.13,94.946,97.965,1366.95,8735616.0
202506,1126056500,면목본동,827948.0,127.08953,37.58834,794101.0,57676691158.0,3353760.0,490.0,4236.0,520.0,13.0,2.0,2.0,47.0,161046904.0,3975331.0,2949.13,94.946,97.965,1366.95,25116303.0
202506,1126057000,면목제7동,1180742.0,127.09269,37.57729,182161.0,43826441781.0,2045741.0,208.0,1360.0,559.0,52.0,19.0,0.0,55.0,206799710.0,3975331.0,2949.13,94.946,97.965,1366.95,14413863.0
202506,1126057500,면목제3.8동,1400985.0,127.09738,37.5846,754186.0,40881385026.0,2016836.0,244.0,1822.0,527.0,23.0,0.0,0.0,51.0,162903032.0,3975331.0,2949.13,94.946,97.965,1366.95,17720709.0
202506,1126058000,상봉제1동,861947.0,127.08947,37.60203,186043.0,11109194432.0,795928.0,237.0,1671.0,770.0,44.0,1.0,0.0,56.0,232552683.0,3975331.0,2949.13,94.946,97.965,1366.95,13416629.0
202506,1126059000,상봉제2동,655590.0,127.0839,37.59425,1084036.0,73374822357.0,2933920.0,284.0,2382.0,254.0,21.0,12.0,0.0,41.0,164323561.0,3975331.0,2949.13,94.946,97.965,1366.95,18792064.0
202506,1126060000,중화제1동,669339.0,127.08315,37.60229,100226.0,22674758481.0,1011406.0,270.0,2075.0,670.0,29.0,0.0,0.0,54.0,176084174.0,3975331.0,2949.13,94.946,97.965,1366.95,12536431.0
202506,1126061000,중화제2동,957879.0,127.07521,37.59872,689382.0,38057488322.0,1816310.0,269.0,2582.0,253.0,7.0,1.0,0.0,46.0,173970731.0,3975331.0,2949.13,94.946,97.965,1366.95,14571623.0
202506,1126062000,묵제1동,1207708.0,127.08245,37.61374,213708.0,41380439583.0,1319586.0,451.0,2874.0,954.0,451.0,3.0,0.0,58.0,211861425.0,3975331.0,2949.13,94.946,97.965,1366.95,20697776.0
202506,1126063000,묵제2동,668183.0,127.07467,37.61037,380353.0,29307965147.0,1519825.0,246.0,2143.0,349.0,19.0,7.0,0.0,48.0,179173771.0,3975331.0,2949.13,94.946,97.965,1366.95,15495293.0
202506,1126065500,망우본동,2948005.0,127.10754,37.60199,574904.0,68534230521.0,3058251.0,270.0,1791.0,696.0,73.0,10.0,0.0,57.0,184330011.0,3975331.0,2949.13,94.946,97.965,1366.95,27768758.0
202506,1126066000,망우제3동,991213.0,127.10294,37.59181,135454.0,15496722608.0,836154.0,225.0,1759.0,224.0,3.0,7.0,1.0,49.0,149287198.0,3975331.0,2949.13,94.946,97.965,1366.95,8018630.0
202506,1126068000,신내1동,2490403.0,127.10451,37.6128,673045.0,36848567878.0,1472510.0,196.0,1463.0,706.0,179.0,18.0,0.0,63.0,274216702.0,3975331.0,2949.13,94.946,97.965,1366.95,25192242.0
202506,1126069000,신내2동,935095.0,127.09162,37.61095,281580.0,35117985464.0,1693482.0,77.0,485.0,212.0,140.0,62.0,0.0,68.0,356325541.0,3975331.0,2949.13,94.946,97.965,1366.95,11552360.0
202506,1129052500,성북동,2416176.0,126.99615,37.59587,423020.0,30798813932.0,1084897.0,279.0,1315.0,634.0,110.0,108.0,189.0,78.0,313604379.0,3975331.0,2949.13,94.946,97.965,1366.95,15047124.0
202506,1129055500,삼선동,912074.0,127.0118,37.58662,1791142.0,64186924759.0,2881934.0,217.0,1325.0,632.0,174.0,12.0,0.0,60.0,250711937.0,3975331.0,2949.13,94.946,97.965,1366.95,17889349.0
202506,1129057500,동선동,731808.0,127.01843,37.59374,518405.0,61088001191.0,3377964.0,180.0,1176.0,428.0,80.0,1.0,6.0,53.0,181189828.0,3975331.0,2949.13,94.946,97.965,1366.95,15341788.0
202506,1129058000,돈암제1동,461014.0,127.02404,37.59933,388224.0,8143396208.0,225245.0,90.0,364.0,386.0,123.0,0.0,0.0,68.0,335447080.0,3975331.0,2949.13,94.946,97.965,1366.95,8672532.0
202506,1129059000,돈암제2동,523725.0,127.01163,37.59728,158128.0,7015915563.0,490452.0,130.0,526.0,515.0,175.0,197.0,0.0,78.0,419147665.0,3975331.0,2949.13,94.946,97.965,1366.95,6012594.0
202506,1129060000,안암동,1274562.0,127.02731,37.58725,637177.0,43709769865.0,3384923.0,131.0,949.0,187.0,114.0,13.0,17.0,56.0,192016146.0,3975331.0,2949.13,94.946,97.965,1366.95,20286432.0
202506,1129061000,보문동,589971.0,127.01922,37.5826,471874.0,15124536060.0,708924.0,128.0,828.0,394.0,35.0,1.0,0.0,57.0,253619175.0,3975331.0,2949.13,94.946,97.965,1366.95,12379891.0
202506,1129062000,정릉제1동,389711.0,127.01665,37.60326,394526.0,10863634954.0,659165.0,129.0,682.0,427.0,98.0,0.0,0.0,64.0,282449873.0,3975331.0,2949.13,94.946,97.965,1366.95,9920743.0
202506,1129063000,정릉제2동,1126034.0,127.00812,37.60379,303587.0,14728515165.0,663463.0,445.0,2838.0,1124.0,127.0,19.0,1.0,61.0,172918375.0,3975331.0,2949.13,94.946,97.965,1366.95,13443018.0
202506,1129064000,정릉제3동,3357947.0,126.99377,37.61226,252035.0,11562556887.0,757152.0,227.0,1901.0,531.0,35.0,15.0,2.0,55.0,137578168.0,3975331.0,2949.13,94.946,97.965,1366.95,9924572.0
202506,1129065000,정릉제4동,3712601.0,126.99518,37.62351,601872.0,20964688343.0,1157787.0,375.0,2178.0,1179.0,275.0,9.0,2.0,63.0,191431798.0,3975331.0,2949.13,94.946,97.965,1366.95,15420740.0
202506,1129066000,길음제1동,818440.0,127.01974,37.60811,1071098.0,12252237544.0,532951.0,168.0,731.0,885.0,387.0,24.0,0.0,80.0,555071069.0,3975331.0,2949.13,94.946,97.965,1366.95,23014656.0
202506,1129068500,길음제2동,616132.0,127.02723,37.60797,298653.0,20667503077.0,889939.0,64.0,350.0,223.0,80.0,14.0,13.0,72.0,503395171.0,3975331.0,2949.13,94.946,97.965,1366.95,14645265.0
202506,1129070500,종암동,1520021.0,127.03337,37.59725,541680.0,35783340833.0,2121164.0,324.0,2208.0,761.0,209.0,22.0,0.0,60.0,262472736.0,3975331.0,2949.13,94.946,97.965,1366.95,28003329.0
202506,1129071500,월곡제1동,764805.0,127.03645,37.60788,314099.0,18100222261.0,968115.0,165.0,1084.0,547.0,182.0,0.0,0.0,65.0,327301568.0,3975331.0,2949.13,94.946,97.965,1366.95,16069696.0
202506,1129072500,월곡제2동,1334181.0,127.04519,37.6033,685566.0,27535782431.0,1412819.0,112.0,693.0,344.0,160.0,8.0,0.0,62.0,258710010.0,3975331.0,2949.13,94.946,97.965,1366.95,16858089.0
202506,1129076000,장위제1동,724308.0,127.04426,37.61494,245563.0,11038683574.0,693282.0,481.0,3756.0,437.0,21.0,2.0,2.0,50.0,155488309.0,3975331.0,2949.13,94.946,97.965,1366.95,15999467.0
202506,1129077000,장위제2동,665829.0,127.05173,37.61222,478435.0,12632406039.0,633690.0,202.0,1368.0,311.0,12.0,2.0,0.0,53.0,179903942.0,3975331.0,2949.13,94.946,97.965,1366.95,8573888.0
202506,1129078000,장위제3동,682909.0,127.05349,37.61818,185472.0,9838143598.0,252192.0,85.0,506.0,355.0,45.0,0.0,0.0,63.0,326278598.0,3975331.0,2949.13,94.946,97.965,1366.95,8505772.0
202506,1129081000,석관동,1731086.0,127.06134,37.60826,831143.0,41581376984.0,1826805.0,402.0,2693.0,485.0,69.0,72.0,12.0,51.0,200562779.0,3975331.0,2949.13,94.946,97.965,1366.95,20007699.0
202506,1130553400,삼양동,951708.0,127.01468,37.62379,489200.0,19655743017.0,1133387.0,389.0,2708.0,604.0,63.0,0.0,0.0,54.0,154930571.0,3975331.0,2949.13,94.946,97.965,1366.95,16354135.0
202506,1130553500,미아동,853875.0,127.02629,37.6287,765237.0,46244769882.0,2309336.0,445.0,3292.0,402.0,19.0,11.0,1.0,48.0,135422312.0,3975331.0,2949.13,94.946,97.965,1366.95,14584072.0
202506,1130554500,송중동,1061923.0,127.03292,37.6177,904536.0,81362926678.0,2541895.0,518.0,3187.0,768.0,122.0,2.0,0.0,54.0,173873411.0,3975331.0,2949.13,94.946,97.965,1366.95,22045596.0
202506,1130555500,송천동,939469.0,127.02487,37.61822,1133651.0,40647482378.0,1842485.0,374.0,2363.0,451.0,42.0,0.0,1.0,51.0,191442343.0,3975331.0,2949.13,94.946,97.965,1366.95,17744091.0
202506,1130557500,삼각산동,586701.0,127.01683,37.61713,229544.0,12365794158.0,536061.0,132.0,460.0,695.0,382.0,0.0,0.0,84.0,526437193.0,3975331.0,2949.13,94.946,97.965,1366.95,15870927.0
202506,1130559500,번1동,595659.0,127.03054,37.63763,1557237.0,59663721251.0,2118087.0,202.0,1605.0,199.0,0.0,1.0,0.0,49.0,128086833.0,3975331.0,2949.13,94.946,97.965,1366.95,14689707.0
202506,1130560300,번2동,1012328.0,127.03479,37.62952,247529.0,4775181761.0,263401.0,501.0,3742.0,177.0,18.0,1.0,0.0,45.0,101304348.0,3975331.0,2949.13,94.946,97.965,1366.95,9778797.0
202506,1130560800,번3동,1091074.0,127.04234,37.62378,202339.0,12792121129.0,656727.0,90.0,672.0,315.0,30.0,6.0,0.0,58.0,229654462.0,3975331.0,2949.13,94.946,97.965,1366.95,10235935.0
202506,1130561500,수유1동,1728230.0,127.00884,37.62993,464908.0,60577130994.0,2650181.0,472.0,3733.0,556.0,16.0,1.0,0.0,50.0,125457938.0,3975331.0,2949.13,94.946,97.965,1366.95,11792191.0
202506,1130562500,수유2동,606037.0,127.0195,37.6454,331023.0,24063331735.0,1111845.0,382.0,3108.0,508.0,79.0,2.0,0.0,52.0,139567075.0,3975331.0,2949.13,94.946,97.965,1366.95,13804238.0
202506,1130563500,수유3동,730661.0,127.02355,37.64046,582549.0,92976787974.0,4090326.0,389.0,3189.0,317.0,13.0,2.0,0.0,50.0,125310129.0,3975331.0,2949.13,94.946,97.965,1366.95,19205546.0
202506,1130564500,우이동,10697189.0,127.00032,37.66035,593530.0,29975878021.0,1317370.0,545.0,3902.0,829.0,175.0,59.0,25.0,58.0,144599549.0,3975331.0,2949.13,94.946,97.965,1366.95,14758828.0
202506,1130566000,인수동,2860095.0,127.00396,37.63764,261264.0,21220462248.0,1201299.0,770.0,5868.0,1053.0,125.0,63.0,4.0,54.0,133012223.0,3975331.0,2949.13,94.946,97.965,1366.95,18877379.0
202506,1132051100,창제1동,1093061.0,127.04356,37.64714,1234591.0,27966299361.0,1772994.0,171.0,1206.0,537.0,119.0,101.0,31.0,66.0,259467213.0,3975331.0,2949.13,94.946,97.965,1366.95,15902201.0
202506,1132051200,창제2동,682713.0,127.03682,37.64263,207146.0,19748416667.0,1156102.0,456.0,3970.0,809.0,40.0,6.0,1.0,53.0,155108707.0,3975331.0,2949.13,94.946,97.965,1366.95,20361664.0
202506,1132051300,창제3동,637773.0,127.04163,37.63736,154142.0,16171793381.0,791735.0,179.0,1369.0,193.0,6.0,0.0,0.0,50.0,134179521.0,3975331.0,2949.13,94.946,97.965,1366.95,7122917.0
202506,1132051400,창제4동,1114658.0,127.05093,37.65258,318804.0,23035927657.0,1221411.0,100.0,478.0,533.0,92.0,84.0,0.0,75.0,445354697.0,3975331.0,2949.13,94.946,97.965,1366.95,20282608.0
202506,1132051500,창제5동,690264.0,127.04277,37.65536,956978.0,58027800590.0,2469228.0,223.0,1435.0,515.0,177.0,54.0,24.0,59.0,240547350.0,3975331.0,2949.13,94.946,97.965,1366.95,15928789.0
202506,1132052100,도봉제1동,8508462.0,127.02679,37.68508,301622.0,47417732898.0,2092109.0,420.0,3456.0,366.0,7.0,21.0,0.0,49.0,107137629.0,3975331.0,2949.13,94.946,97.965,1366.95,15095632.0
202506,1132052200,도봉제2동,1195130.0,127.04779,37.68119,653541.0,12421261817.0,761256.0,125.0,618.0,623.0,60.0,0.0,0.0,65.0,251620881.0,3975331.0,2949.13,94.946,97.965,1366.95,16906131.0
202506,1132066000,쌍문제1동,1160994.0,127.01951,37.65303,229523.0,12100144061.0,954157.0,382.0,3423.0,647.0,66.0,46.0,2.0,54.0,142247864.0,3975331.0,2949.13,94.946,97.965,1366.95,11898594.0
202506,1132067000,쌍문제2동,531978.0,127.037,37.65706,262698.0,24695224858.0,1201117.0,291.0,2406.0,457.0,6.0,0.0,16.0,53.0,136819848.0,3975331.0,2949.13,94.946,97.965,1366.95,11878695.0
202506,1132068000,쌍문제3동,499481.0,127.03059,37.64769,220167.0,32321799911.0,1317163.0,240.0,1917.0,426.0,43.0,1.0,0.0,54.0,148931274.0,3975331.0,2949.13,94.946,97.965,1366.95,10244625.0
202506,1132068100,쌍문제4동,577003.0,127.03041,37.65555,177931.0,13552149607.0,616901.0,113.0,624.0,574.0,12.0,0.0,12.0,64.0,226052436.0,3975331.0,2949.13,94.946,97.965,1366.95,13917613.0
202506,1132069000,방학제1동,1060647.0,127.04352,37.66503,452954.0,52459400397.0,2272070.0,286.0,2222.0,486.0,166.0,109.0,0.0,58.0,194926966.0,3975331.0,2949.13,94.946,97.965,1366.95,17470762.0
202506,1132070000,방학제2동,1108653.0,127.03226,37.66915,130200.0,55886036173.0,1622994.0,403.0,3632.0,467.0,1.0,7.0,0.0,49.0,115891080.0,3975331.0,2949.13,94.946,97.965,1366.95,11587229.0
202506,1132071000,방학제3동,1860513.0,127.02347,37.6628,234022.0,13721347979.0,617750.0,131.0,583.0,761.0,85.0,40.0,0.0,71.0,252092055.0,3975331.0,2949.13,94.946,97.965,1366.95,16106663.0
202506,1135056000,월계1동,1178816.0,127.0586,37.62181,343677.0,23477374714.0,1399713.0,293.0,1871.0,463.0,100.0,1.0,0.0,54.0,174087257.0,3975331.0,2949.13,94.946,97.965,1366.95,15311258.0
202506,1135057000,월계2동,1991879.0,127.05121,37.63407,347706.0,4685768991.0,315861.0,134.0,899.0,501.0,120.0,34.0,0.0,65.0,314200953.0,3975331.0,2949.13,94.946,97.965,1366.95,14962937.0
202506,1135058000,월계3동,1167762.0,127.06489,37.62466,348195.0,8654487110.0,512865.0,106.0,836.0,247.0,49.0,35.0,0.0,60.0,403325496.0,3975331.0,2949.13,94.946,97.965,1366.95,19618732.0
202506,1135059500,공릉1동,1208569.0,127.07277,37.62412,1037923.0,63880482473.0,2956273.0,376.0,2489.0,1044.0,78.0,7.0,0.0,56.0,179781904.0,3975331.0,2949.13,94.946,97.965,1366.95,26840277.0
202506,1135060000,공릉2동,7264834.0,127.09423,37.63161,649734.0,42920782538.0,2839177.0,264.0,1390.0,1058.0,277.0,85.0,0.0,67.0,298785366.0,3975331.0,2949.13,94.946,97.965,1366.95,31812029.0
202506,1135061100,하계1동,1441008.0,127.07481,37.63862,305412.0,54717211111.0,2224490.0,137.0,712.0,522.0,190.0,139.0,0.0,71.0,319439476.0,3975331.0,2949.13,94.946,97.965,1366.95,20681579.0
202506,1135061200,하계2동,505737.0,127.06482,37.63484,662800.0,2531094400.0,185281.0,68.0,393.0,290.0,114.0,0.0,0.0,70.0,430000223.0,3975331.0,2949.13,94.946,97.965,1366.95,9485840.0
202506,1135061900,중계본동,2061637.0,127.08576,37.64814,244715.0,42408197090.0,1520214.0,190.0,995.0,503.0,323.0,75.0,0.0,70.0,302852523.0,3975331.0,2949.13,94.946,97.965,1366.95,16363391.0
202506,1135062100,중계1동,608503.0,127.0735,37.65002,180532.0,10813864618.0,385670.0,79.0,302.0,430.0,136.0,7.0,0.0,78.0,588563712.0,3975331.0,2949.13,94.946,97.965,1366.95,17922689.0
202506,1135062400,중계4동,1457885.0,127.08224,37.65885,174557.0,42098980391.0,1827703.0,73.0,433.0,357.0,22.0,0.0,0.0,64.0,296200668.0,3975331.0,2949.13,94.946,97.965,1366.95,12174782.0
202506,1135062500,중계2.3동,946538.0,127.06589,37.64334,676166.0,53564935304.0,2255481.0,90.0,768.0,190.0,45.0,11.0,0.0,56.0,319511608.0,3975331.0,2949.13,94.946,97.965,1366.95,20733096.0
202506,1135063000,상계1동,5016467.0,127.06533,37.68327,560575.0,44468992740.0,1969839.0,299.0,1991.0,967.0,185.0,110.0,2.0,63.0,227647807.0,3975331.0,2949.13,94.946,97.965,1366.95,24670616.0
202506,1135064000,상계2동,591000.0,127.06727,37.65649,1474323.0,89051952483.0,3506262.0,160.0,1056.0,430.0,35.0,35.0,0.0,57.0,214606401.0,3975331.0,2949.13,94.946,97.965,1366.95,18015801.0
202506,1135066500,상계3.4동,5783082.0,127.08327,37.67515,336064.0,13175337020.0,842590.0,255.0,1869.0,587.0,68.0,0.0,0.0,55.0,197056774.0,3975331.0,2949.13,94.946,97.965,1366.95,17184410.0
202506,1135067000,상계5동,492170.0,127.0696,37.66322,698719.0,23076571632.0,1143030.0,238.0,1869.0,378.0,2.0,0.0,0.0,51.0,146806589.0,3975331.0,2949.13,94.946,97.965,1366.95,11708056.0
202506,1135069500,상계6.7동,1425634.0,127.06009,37.64875,347884.0,102417564074.0,3384560.0,153.0,1408.0,412.0,8.0,0.0,0.0,56.0,391339869.0,3975331.0,2949.13,94.946,97.965,1366.95,26507604.0
202506,1135070000,상계8동,661888.0,127.05365,37.66629,436277.0,12596204062.0,673893.0,73.0,789.0,87.0,0.0,0.0,0.0,54.0,334857306.0,3975331.0,2949.13,94.946,97.965,1366.95,13878130.0
202506,1135071000,상계9동,837674.0,127.0625,37.66807,104644.0,19170768113.0,1090029.0,71.0,539.0,313.0,0.0,0.0,0.0,59.0,354541080.0,3975331.0,2949.13,94.946,97.965,1366.95,12814348.0
202506,1135072000,상계10동,828158.0,127.0584,37.65964,194251.0,4472898527.0,220852.0,52.0,444.0,132.0,48.0,0.0,0.0,62.0,427110577.0,3975331.0,2949.13,94.946,97.965,1366.95,10472206.0
202506,1138051000,녹번동,1915175.0,126.93505,37.60542,896195.0,46281493167.0,1110254.0,701.0,4657.0,1434.0,89.0,16.0,4.0,54.0,194168619.0,3975331.0,2949.13,94.946,97.965,1366.95,26351343.0
202506,1138052000,불광제1동,3346747.0,126.93927,37.61731,541470.0,48123144229.0,1957955.0,704.0,4028.0,1432.0,231.0,29.0,2.0,55.0,213958560.0,3975331.0,2949.13,94.946,97.965,1366.95,21832217.0
202506,1138053000,불광제2동,1338273.0,126.92865,37.62437,315911.0,31209140822.0,1630107.0,700.0,5120.0,870.0,52.0,14.0,12.0,50.0,142334183.0,3975331.0,2949.13,94.946,97.965,1366.95,18307096.0
202506,1138055100,갈현제1동,953450.0,126.91489,37.62535,1168575.0,42352350905.0,1699006.0,565.0,3496.0,1102.0,49.0,4.0,0.0,54.0,208463816.0,3975331.0,2949.13,94.946,97.965,1366.95,11668849.0
202506,1138055200,갈현제2동,1053392.0,126.91212,37.61828,503994.0,54536792390.0,2311901.0,732.0,5229.0,1344.0,100.0,14.0,5.0,53.0,153952135.0,3975331.0,2949.13,94.946,97.965,1366.95,16529416.0
202506,1138056000,구산동,1352647.0,126.90765,37.61106,272714.0,15942492037.0,896157.0,784.0,5143.0,1890.0,160.0,22.0,0.0,56.0,151231930.0,3975331.0,2949.13,94.946,97.965,1366.95,20895596.0
202506,1138057000,대조동,871085.0,126.9231,37.61228,1141102.0,62021750726.0,2849720.0,605.0,4131.0,885.0,50.0,5.0,0.0,50.0,149585430.0,3975331.0,2949.13,94.946,97.965,1366.95,23093065.0
