YYYYMM,행정동코드,생활비용지수,생활비용지수_lag1,생활비용지수_lag2,생활비용지수_lag3,생활비용지수_roll3_mean,생활비용지수_roll3_std,생활비용지수_change1,생활비용지수_change3_mean,YEAR,MONTH,MONTH_SIN,MONTH_COS,KOSPI_lag1,M2_lag1,FX_lag1,HOUSE_SALE_lag1,RENT_SALE_lag1,당월_매출_금액_lag1,생활인구합계_lag1,전체승객수_lag1,아파트_평균_시가_lag1,AREA_M2,LAT,LON,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적
202411,1120053500,9.165310814959035,9.129912689257903,9.132852281929509,9.280708562107195,9.181157844431537,0.0862259783567155,-0.00032187016507667643,0.0010991426783782214,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,42032771688.0,23218993.0,245139.0,658527615.0,721844,127.02957,37.56679,108,455,555.0,124,24.0,0.0,70.0
202411,1120054000,8.931879695992214,8.889078805413776,8.878096967986139,8.939424433863193,8.902200069087703,0.03270153189111927,0.0012369584909059927,-0.011537621136532597,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,26126725215.0,16865568.0,366610.0,313147656.0,1127258,127.04049,37.56764,125,921,405.0,55,50.0,12.0,57.0
202411,1120055000,8.992518347246477,8.953711444088345,8.977302445087314,9.064149386163344,8.998387758446334,0.05815993115561805,-0.002627849640053026,0.002340832649768365,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,35531776934.0,17225105.0,659250.0,170903029.0,1154150,127.04543,37.55801,102,689,181.0,19,1.0,0.0,44.0
202411,1120056000,9.418694177619756,9.406070001745636,9.424800286528985,9.595553520820534,9.475474603031719,0.10441223953644625,-0.00198734023150815,0.01692175475492867,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,39967419431.0,14185612.0,1350357.0,483661187.0,566619,127.03606,37.55902,84,324,294.0,99,0.0,0.0,68.0
202411,1120057000,8.423380251433878,8.398291583359216,8.400288902680906,8.285046464336348,8.361208983458823,0.06596623613962886,-0.00023776793213059477,-0.03288771852460026,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,5938375355.0,14400534.0,413224.0,645518275.0,479532,127.0295,37.55668,97,431,426.0,269,3.0,0.0,79.0
202411,1120058000,8.01881022852948,8.00884371630261,8.029752581798276,8.077154073007728,8.038583457036205,0.035000921079251734,-0.0026039240042166067,-0.01416929939797947,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,2466579704.0,8445383.0,144376.0,269799393.0,563044,127.03398,37.55099,215,1258,260.0,169,0.0,0.0,56.0
202411,1120059000,8.375514566164437,8.323654322536495,8.292725342930568,8.313811108495198,8.310063591320754,0.015801372047879993,0.00372965199339359,0.010586956727060226,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,4448712629.0,9970003.0,319066.0,308385556.0,407653,127.02506,37.55367,193,1037,332.0,125,0.0,0.0,54.0
202411,1120061500,8.804200999485502,8.773130897671507,8.781217953031023,8.823755745557127,8.792701532086552,0.027196015274374118,-0.0009209491670485459,0.012058877487743369,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,18004308926.0,15268460.0,157494.0,365230604.0,665732,127.01989,37.55143,227,1192,505.0,117,0.0,0.0,60.0
202411,1120062000,9.187329210066508,9.154575445102092,9.147937920913796,9.168646311931862,9.157053225982583,0.010574209814831285,0.0007255759981843468,0.015207513110474894,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,17474659113.0,10144655.0,479810.0,803074557.0,930024,127.0246,37.54459,82,324,376.0,129,11.0,0.0,77.0
202411,1120064500,8.718209885449044,8.690180912953616,8.69455542822459,8.606803814550943,8.663846718576382,0.0494490017159662,-0.0005031327141549191,-0.015510125038727654,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,11230853133.0,15305419.0,519087.0,884172349.0,1250869,127.01618,37.54197,126,383,544.0,246,138.0,65.0,93.0
202411,1120065000,9.12093837032548,9.075902925031784,9.10870709986552,9.017005665288274,9.067205230061859,0.04646531716478017,-0.0036014084627026266,0.015203822171653355,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,20683053071.0,14293716.0,438123.0,736732428.0,2238042,127.04104,37.54042,122,686,442.0,8,18.0,12.0,61.0
202411,1120066000,9.54137769121691,9.507578550730464,9.521375534016506,9.58925439491098,9.539402826552651,0.04372039956116362,-0.0014490535781043201,0.0182735654390818,2024,11,-0.5000000000000004,0.8660254037844384,2596.11,3857079.5,1361.0,92.177,96.754,58122130540.0,15450852.0,903161.0,465824238.0,977066,127.04395,37.54907,68,474,251.0,18,0.0,0.0,57.0
