YYYYMM,행정동코드,생활비용지수
202411,1165061000,9.421030158947628
202411,1165062000,9.239437711467437
202411,1165062100,9.33611227708906
202411,1165065100,9.361594588455434
202411,1165065200,9.464343542357934
202411,1165066000,8.41940307182365
202411,1168051000,10.12975522198408
202411,1168052100,9.87184155000162
202411,1168053100,9.75607626455183
202411,1168054500,10.247339892550936
202411,1168056500,10.05134853295878
202411,1168058000,9.954897454514652
202411,1168059000,9.4415772869186
202411,1168060000,9.982578300881942
202411,1168061000,9.807676353041584
202411,1168063000,9.90108511592146
202411,1168064000,9.972859116239182
202411,1168065000,9.411957727828806
202411,1168065500,9.4367226800617
202411,1168065600,9.70082702674509
202411,1168066000,7.097869090494813
202411,1168067000,9.083669807613717
202411,1168067500,8.55391104643983
202411,1168069000,9.314017653328968
202411,1168070000,8.949678968011419
202411,1168072000,8.731257116908107
202411,1168073000,9.316229875076043
202411,1168075000,9.62567331917764
202411,1171051000,8.739788504399511
202411,1171052000,8.713355127369885
202411,1171053100,9.072568775611334
202411,1171053200,9.017414465864547
202411,1171054000,9.40706512672658
202411,1171055000,9.227684262315186
202411,1171056100,9.339832199975584
202411,1171056200,9.440862999029934
202411,1171056600,8.601625937776573
202411,1171057000,9.170718764524148
202411,1171058000,9.304884481806743
202411,1171059000,9.095277261316706
202411,1171060000,9.368074182654173
202411,1171061000,9.293630036655165
202411,1171062000,9.186298360544132
202411,1171063100,10.49698320967693
202411,1171063200,9.254289576163664
202411,1171064100,9.07516681360332
202411,1171064200,9.680708911974794
202411,1171064600,9.032157170976152
202411,1171064700,8.154192202127723
202411,1171065000,9.642513131085575
202411,1171067000,9.595473330658416
202411,1171068000,9.38185516550987
202411,1171069000,9.048826083069857
202411,1171071000,10.148740127033308
202411,1171072000,8.835551507527558
202411,1174051500,8.53586657669984
202411,1174052500,8.26698758913209
202411,1174052600,8.639873596869093
202411,1174053000,9.330828438294558
202411,1174054000,9.780446099370316
202411,1174055000,8.478059573052528
202411,1174056000,9.025344349633084
202411,1174057000,8.848971153836315
202411,1174058000,9.151068876837927
202411,1174059000,9.05377666182238
202411,1174060000,8.88902403588181
202411,1174061000,9.400784249171604
202411,1174062000,8.932494198421955
202411,1174064000,9.207767022276528
202411,1174065000,9.295708090299426
202411,1174066000,9.223166908534672
202411,1174068500,9.112599378068747
202411,1174069000,9.407770199141565
202411,1174070000,8.76990107662682
202412,1111053000,9.598832021071
202412,1111054000,9.777066151053203
202412,1111055000,8.534738039114032
202412,1111056000,8.350314400322887
202412,1111057000,9.20858219898027
202412,1111058000,8.76092989678507
202412,1111060000,9.351305037959248
202412,1111061500,10.159133105841256
202412,1111063000,9.763731332918573
202412,1111064000,9.035285433879814
202412,1111065000,9.10806317675719
202412,1111067000,10.006832391019548
202412,1111068000,8.935266911706911
202412,1111069000,7.628944398029687
202412,1111070000,8.605519762878531
202412,1111071000,9.191735403329648
202412,1114052000,9.926549359423662
202412,1114054000,9.993419316820514
202412,1114055000,9.785057985798009
202412,1114057000,9.210099352326353
202412,1114058000,9.099603887287255
202412,1114059000,9.77045928884853
202412,1114060500,10.295300529294735
202412,1114061500,9.609538616442896
202412,1114062500,9.301710554411784
202412,1114063500,9.245687163340664
202412,1114064500,8.973800020328069
202412,1114065000,9.391621677887851
202412,1114066500,9.302165185759169
202412,1114067000,9.523372322634458
202412,1114068000,9.369630318373073
202412,1117051000,9.072246335296118
202412,1117052000,8.839250779986369
202412,1117053000,9.60434527997505
202412,1117055500,9.029899760979855
202412,1117056000,9.850037837126573
202412,1117057000,9.565239791885228
202412,1117058000,8.987757044747966
202412,1117059000,9.395818961271074
202412,1117062500,10.344882979726313
202412,1117063000,9.250925714675295
202412,1117064000,9.115251491827758
202412,1117065000,9.80988764439816
202412,1117066000,8.891367680730296
202412,1117068500,9.646644835967814
202412,1117069000,8.302576550222762
202412,1117070000,9.144802042249102
202412,1120052000,9.065683316894974
202412,1120053500,9.162119194145983
202412,1120054000,8.941636267599698
202412,1120055000,9.011187836991608
202412,1120056000,9.401862864607113
202412,1120057000,8.405454344402692
202412,1120058000,7.986866572490041
202412,1120059000,8.391080506029224
202412,1120061500,8.797406965761233
202412,1120062000,9.178400028354764
202412,1120064500,8.714939391572408
202412,1120065000,9.13247270903112
202412,1120066000,9.554458940151052
202412,1120067000,9.739609655010106
202412,1120069000,9.684533811741026
202412,1120072000,8.570383262540451
202412,1120079000,9.229231939955366
202412,1121571000,9.286659631501356
202412,1121573000,9.083952443184154
202412,1121574000,9.366105606269617
202412,1121575000,9.096185422177784
202412,1121576000,8.878631197497986
202412,1121577000,8.68363894275852
202412,1121578000,9.238057015756064
202412,1121581000,8.999736194820922
202412,1121582000,9.094237926730528
202412,1121583000,8.65663095597871
202412,1121584000,9.139794470095952
202412,1121584700,9.150858579536116
202412,1121585000,9.32644319654375
202412,1121586000,8.842644094455952
202412,1121587000,9.53331471877456
202412,1123053600,9.38241715952022
202412,1123054500,10.434972734977723
202412,1123056000,9.008690520908608
202412,1123057000,8.712086024674509
202412,1123060000,9.098696285893434
202412,1123061000,8.845047189651828
202412,1123065000,9.561185157156784
202412,1123066000,9.33739160296266
202412,1123070500,9.280741939286631
202412,1123071000,9.012614863472551
202412,1123072000,9.006476127983197
202412,1123073000,8.540498561977403
202412,1123074000,8.843942905675865
