YYYYMM,행정동코드,행정동이름,AREA_M2,LAT,LON,전체승객수
202504,1120056000,행당제1동,566619,127.03606,37.55902,1355323
202504,1120057000,행당제2동,479532,127.0295,37.55668,417664
202504,1120058000,응봉동,563044,127.03398,37.55099,152882
202504,1120059000,금호1가동,407653,127.02506,37.55367,319149
202504,1120061500,금호2.3가동,665732,127.01989,37.55143,155291
202504,1120062000,금호4가동,930024,127.0246,37.54459,486602
202504,1120064500,옥수동,1250869,127.01618,37.54197,515273
202504,1120065000,성수1가제1동,2238042,127.04104,37.54042,480306
202504,1120066000,성수1가제2동,977066,127.04395,37.54907,928499
202504,1120067000,성수2가제1동,1150487,127.05528,37.53666,184792
202504,1120069000,성수2가제3동,1046168,127.05814,37.54554,1650006
202504,1120072000,송정동,587634,127.0657,37.55233,93649
202504,1120079000,용답동,2372731,127.05785,37.55854,1366458
202504,1121571000,화양동,1178002,127.07346,37.54327,1970505
202504,1121573000,군자동,734486,127.07368,37.55307,310494
202504,1121574000,중곡제1동,590812,127.07772,37.56204,147515
202504,1121575000,중곡제2동,544506,127.08459,37.55891,182992
202504,1121576000,중곡제3동,602735,127.08197,37.56785,483419
202504,1121577000,중곡제4동,2284644,127.09445,37.56391,110038
202504,1121578000,능동,1083377,127.08165,37.55066,1638194
202504,1121581000,광장동,2755836,127.10487,37.54828,540596
202504,1121582000,자양제1동,565020,127.08042,37.53554,190021
202504,1121583000,자양제2동,1631119,127.08325,37.52933,223366
202504,1121584000,자양제3동,1134722,127.0712,37.53169,203213
202504,1121584700,자양제4동,1155166,127.06377,37.53389,546451
202504,1121585000,구의제1동,552319,127.08603,37.54149,1007506
202504,1121586000,구의제2동,1380731,127.09445,37.551,726007
202504,1121587000,구의제3동,1450497,127.09524,37.53509,1046044
202504,1123053600,용신동,1573645,127.03229,37.57562,2295180
202504,1123054500,제기동,1181233,127.03724,37.58368,990852
202504,1123056000,전농제1동,1170148,127.05105,37.57901,1731716
202504,1123057000,전농제2동,995125,127.06114,37.58072,293317
202504,1123060000,답십리제1동,798544,127.0517,37.57094,240682
202504,1123061000,답십리제2동,824988,127.06111,37.57089,330663
202504,1123065000,장안제1동,1365375,127.06859,37.56623,601297
202504,1123066000,장안제2동,1132972,127.07254,37.57576,472037
202504,1123070500,청량리동,1176505,127.04512,37.58894,406472
202504,1123071000,회기동,803887,127.05141,37.5937,273778
202504,1123072000,휘경제1동,510437,127.06247,37.59187,1005665
202504,1123073000,휘경제2동,1195510,127.06644,37.58651,373825
202504,1123074000,이문제1동,1005087,127.06029,37.59722,507276
202504,1123075000,이문제2동,805192,127.06749,37.60283,287679
202504,1126052000,면목제2동,744933,127.07814,37.58938,207159
202504,1126054000,면목제4동,849250,127.08647,37.57348,327102
202504,1126055000,면목제5동,590803,127.07967,37.58297,147307
202504,1126056500,면목본동,827948,127.08953,37.58834,889049
202504,1126057000,면목제7동,1180742,127.09269,37.57729,197623
202504,1126057500,면목제3.8동,1400985,127.09738,37.5846,843374
202504,1126058000,상봉제1동,861947,127.08947,37.60203,201491
202504,1126059000,상봉제2동,655590,127.0839,37.59425,1174833
202504,1126060000,중화제1동,669339,127.08315,37.60229,107419
202504,1126061000,중화제2동,957879,127.07521,37.59872,759205
202504,1126062000,묵제1동,1207708,127.08245,37.61374,229807
202504,1126063000,묵제2동,668183,127.07467,37.61037,413656
202504,1126065500,망우본동,2948005,127.10754,37.60199,624419
202504,1126066000,망우제3동,991213,127.10294,37.59181,145595
202504,1126068000,신내1동,2490403,127.10451,37.6128,741783
202504,1126069000,신내2동,935095,127.09162,37.61095,307310
202504,1129052500,성북동,2416176,126.99615,37.59587,459251
202504,1129055500,삼선동,912074,127.0118,37.58662,2029547
202504,1129057500,동선동,731808,127.01843,37.59374,561483
202504,1129058000,돈암제1동,461014,127.02404,37.59933,438965
202504,1129059000,돈암제2동,523725,127.01163,37.59728,167145
202504,1129060000,안암동,1274562,127.02731,37.58725,751345
202504,1129061000,보문동,589971,127.01922,37.5826,526686
202504,1129062000,정릉제1동,389711,127.01665,37.60326,433307
202504,1129063000,정릉제2동,1126034,127.00812,37.60379,325451
202504,1129064000,정릉제3동,3357947,126.99377,37.61226,344992
202504,1129065000,정릉제4동,3712601,126.99518,37.62351,671628
202504,1129066000,길음제1동,818440,127.01974,37.60811,1202396
202504,1129068500,길음제2동,616132,127.02723,37.60797,317943
202504,1129070500,종암동,1520021,127.03337,37.59725,592854
202504,1129071500,월곡제1동,764805,127.03645,37.60788,341759
202504,1129072500,월곡제2동,1334181,127.04519,37.6033,785925
202504,1129076000,장위제1동,724308,127.04426,37.61494,263690
202504,1129077000,장위제2동,665829,127.05173,37.61222,502458
202504,1129078000,장위제3동,682909,127.05349,37.61818,201782
202504,1129081000,석관동,1731086,127.06134,37.60826,921384
202504,1130553400,삼양동,951708,127.01468,37.62379,528403
202504,1130553500,미아동,853875,127.02629,37.6287,838834
202504,1130554500,송중동,1061923,127.03292,37.6177,966932
202504,1130555500,송천동,939469,127.02487,37.61822,1235858
202504,1130557500,삼각산동,586701,127.01683,37.61713,238263
202504,1130559500,번1동,595659,127.03054,37.63763,1694309
202504,1130560300,번2동,1012328,127.03479,37.62952,267519
202504,1130560800,번3동,1091074,127.04234,37.62378,218579
202504,1130561500,수유1동,1728230,127.00884,37.62993,499516
202504,1130562500,수유2동,606037,127.0195,37.6454,355995
202504,1130563500,수유3동,730661,127.02355,37.64046,625048
202504,1130564500,우이동,10697189,127.00032,37.66035,649390
202504,1130566000,인수동,2860095,127.00396,37.63764,276235
202504,1132051100,창제1동,1093061,127.04356,37.64714,1364807
202504,1132051200,창제2동,682713,127.03682,37.64263,225030
202504,1132051300,창제3동,637773,127.04163,37.63736,166287
202504,1132051400,창제4동,1114658,127.05093,37.65258,341884
202504,1132051500,창제5동,690264,127.04277,37.65536,1027287
202504,1132052100,도봉제1동,8508462,127.02679,37.68508,319026
202504,1132052200,도봉제2동,1195130,127.04779,37.68119,708165
202504,1132066000,쌍문제1동,1160994,127.01951,37.65303,250349
202504,1132067000,쌍문제2동,531978,127.037,37.65706,281069
202504,1132068000,쌍문제3동,499481,127.03059,37.64769,239919
202504,1132068100,쌍문제4동,577003,127.03041,37.65555,191219
202504,1132069000,방학제1동,1060647,127.04352,37.66503,481052
202504,1132070000,방학제2동,1108653,127.03226,37.66915,137456
202504,1132071000,방학제3동,1860513,127.02347,37.6628,253410
202504,1135056000,월계1동,1178816,127.0586,37.62181,391727
202504,1135057000,월계2동,1991879,127.05121,37.63407,378421
202504,1135058000,월계3동,1167762,127.06489,37.62466,382272
202504,1135059500,공릉1동,1208569,127.07277,37.62412,1131375
202504,1135060000,공릉2동,7264834,127.09423,37.63161,763608
202504,1135061100,하계1동,1441008,127.07481,37.63862,335777
202504,1135061200,하계2동,505737,127.06482,37.63484,752301
202504,1135061900,중계본동,2061637,127.08576,37.64814,265192
202504,1135062100,중계1동,608503,127.0735,37.65002,193813
202504,1135062400,중계4동,1457885,127.08224,37.65885,199850
202504,1135062500,중계2.3동,946538,127.06589,37.64334,742449
202504,1135063000,상계1동,5016467,127.06533,37.68327,602102
202504,1135064000,상계2동,591000,127.06727,37.65649,1596346
202504,1135066500,상계3.4동,5783082,127.08327,37.67515,364721
202504,1135067000,상계5동,492170,127.0696,37.66322,780379
202504,1135069500,상계6.7동,1425634,127.06009,37.64875,370739
202504,1135070000,상계8동,661888,127.05365,37.66629,483326
202504,1135071000,상계9동,837674,127.0625,37.66807,112695
202504,1135072000,상계10동,828158,127.0584,37.65964,208858
202504,1138051000,녹번동,1915175,126.93505,37.60542,991534
202504,1138052000,불광제1동,3346747,126.93927,37.61731,597373
202504,1138053000,불광제2동,1338273,126.92865,37.62437,339778
202504,1138055100,갈현제1동,953450,126.91489,37.62535,1278322
202504,1138055200,갈현제2동,1053392,126.91212,37.61828,546026
202504,1138056000,구산동,1352647,126.90765,37.61106,294814
202504,1138057000,대조동,871085,126.9231,37.61228,1185216
202504,1138058000,응암제1동,1160262,126.9269,37.59826,519487
202504,1138059000,응암제2동,746941,126.92302,37.59189,195566
202504,1138060000,응암제3동,733293,126.91775,37.58865,375665
202504,1138062500,역촌동,1087046,126.91453,37.60457,460016
202504,1138063100,신사제1동,830268,126.90884,37.59899,839317
202504,1138063200,신사제2동,1041042,126.90629,37.59289,582681
202504,1138064000,증산동,919884,126.90581,37.58378,557531
202504,1138065000,수색동,1140125,126.8949,37.58577,299326
202504,1138069000,진관동,12911565,126.94052,37.63928,1352390
202504,1141052000,천연동,893844,126.95714,37.57121,580302
202504,1141055500,북아현동,444705,126.95552,37.55925,212426
202504,1141056500,충현동,1136892,126.9581,37.56391,1494526
202504,1141058500,신촌동,2566839,126.94106,37.56364,2717659
202504,1141061500,연희동,2825921,126.93273,37.57201,935321
202504,1141062000,홍제제1동,1561215,126.9452,37.58154,1255514
202504,1141064000,홍제제3동,1031592,126.95116,37.59202,304870
202504,1141065500,홍제제2동,712529,126.95253,37.58455,176016
202504,1141066000,홍은제1동,1550491,126.94703,37.59998,223117
202504,1141068500,홍은제2동,2048086,126.93217,37.58699,728274
202504,1141069000,남가좌제1동,447138,126.9162,37.57169,404164
202504,1141070000,남가좌제2동,812456,126.92133,37.57762,430136
202504,1141071000,북가좌제1동,581080,126.908,37.57527,175908
202504,1141072000,북가좌제2동,795331,126.9135,37.581,329891
202504,1144055500,아현동,731252,126.95284,37.55193,924362
202504,1144056500,공덕동,1002153,126.95779,37.54912,1564716
202504,1144058500,도화동,860064,126.94681,37.53704,243085
202504,1144059000,용강동,956700,126.94127,37.54059,603638
202504,1144060000,대흥동,836007,126.9414,37.55212,1447052
202504,1144061000,염리동,539922,126.94755,37.54982,125813
202504,1144063000,신수동,1118424,126.93364,37.54363,64165
202504,1144065500,서강동,1715559,126.92516,37.54595,831154
202504,1144066000,서교동,1647625,126.92094,37.55477,6125318
202504,1144068000,합정동,1753036,126.90884,37.54687,211988
202504,1144069000,망원제1동,1124872,126.90021,37.55275,193033
202504,1144070000,망원제2동,1208058,126.89568,37.55712,158182
202504,1144071000,연남동,647383,126.92154,37.56303,236595
202504,1144072000,성산제1동,864039,126.91185,37.56198,241683
202504,1144073000,성산제2동,1963168,126.90204,37.56811,981886
202504,1144074000,상암동,7678191,126.88086,37.57179,1626438
202504,1147051000,목1동,1564660,126.8751,37.52744,1780778
202504,1147052000,목2동,1054247,126.8741,37.54359,881958
202504,1147053000,목3동,500764,126.86541,37.5452,657484
202504,1147054000,목4동,561686,126.8669,37.53544,277511
202504,1147055000,목5동,2069098,126.88103,37.53631,452518
202504,1147056000,신월1동,630072,126.83453,37.53127,129202
202504,1147057000,신월2동,614213,126.84633,37.5234,208568
202504,1147058000,신월3동,926653,126.82747,37.53236,103515
202504,1147059000,신월4동,454712,126.83982,37.52225,173135
202504,1147060000,신월5동,515356,126.8299,37.54004,120874
202504,1147061000,신월6동,473483,126.84213,37.51597,152956
202504,1147061100,신월7동,900522,126.83234,37.52066,174733
202504,1147062000,신정1동,739881,126.85963,37.51888,182006
202504,1147063000,신정2동,648695,126.87518,37.51895,97712
202504,1147064000,신정3동,3169421,126.8394,37.51178,845784
202504,1147065000,신정4동,996239,126.85757,37.52541,880794
202504,1147067000,신정6동,926759,126.86964,37.51591,166630
202504,1147068000,신정7동,1143920,126.86468,37.51012,375692
202504,1150051000,염창동,2389890,126.87543,37.55321,397532
202504,1150052000,등촌제1동,658950,126.85963,37.55586,476362
202504,1150053000,등촌제2동,895367,126.86003,37.54574,234502
202504,1150053500,등촌제3동,1042691,126.84634,37.56105,1044686
202504,1150054000,화곡제1동,1192600,126.84094,37.53378,2279744
202504,1150055000,화곡제2동,456930,126.85437,37.53228,146102
202504,1150056000,화곡제3동,526606,126.83427,37.54406,124421
202504,1150057000,화곡제4동,855978,126.85858,37.5361,159520
202504,1150059000,화곡본동,982074,126.84816,37.54257,270156
202504,1150059100,화곡제6동,1062894,126.85117,37.55172,439750
202504,1150059300,화곡제8동,575541,126.84863,37.53422,245225
202504,1150060300,가양제1동,5543738,126.83435,37.5731,1563803
202504,1150060400,가양제2동,1012806,126.85401,37.56866,67737
202504,1150060500,가양제3동,932533,126.8623,37.56268,62984
202504,1150061100,발산제1동,2963745,126.82558,37.55045,772013
202504,1150061500,우장산동,1245257,126.84102,37.55057,1058158
202504,1150062000,공항동,11581226,126.79496,37.55649,512166
202504,1150063000,방화제1동,1487371,126.81755,37.56864,623223
202504,1150064000,방화제2동,5640487,126.80451,37.5838,1209413
202504,1150064100,방화제3동,1979329,126.81553,37.58158,259177
202504,1153051000,신도림동,1376469,126.88285,37.50973,2181830
202504,1153052000,구로제1동,1083279,126.87546,37.49303,114884
202504,1153053000,구로제2동,1809928,126.87949,37.49745,850945
202504,1153054000,구로제3동,1043117,126.89498,37.48488,2735246
202504,1153055000,구로제4동,516496,126.8902,37.49154,231782
202504,1153056000,구로제5동,1023242,126.88848,37.50203,719625
202504,1153059500,가리봉동,408284,126.88826,37.48256,219654
202504,1153072000,고척제1동,1132884,126.8634,37.50066,415884
202504,1153073000,고척제2동,997120,126.85331,37.50585,289840
202504,1153074000,개봉제1동,1126936,126.84988,37.49988,969734
202504,1153075000,개봉제2동,815642,126.85636,37.49273,342110
202504,1153076000,개봉제3동,848662,126.85241,37.48684,128881
202504,1153077000,오류제1동,747283,126.84163,37.49696,424447
202504,1153078000,오류제2동,3081182,126.83837,37.48526,631667
202504,1153079000,수궁동,2630691,126.82607,37.49828,818397
202504,1153080000,항동,1431213,126.82449,37.48103,102806
202504,1154551000,가산동,2244201,126.88434,37.47684,2495946
202504,1154561000,독산제1동,1964400,126.89272,37.4642,756556
202504,1154562000,독산제2동,616195,126.90255,37.46383,292974
202504,1154563000,독산제3동,945991,126.90459,37.47593,455486
202504,1154564000,독산제4동,619603,126.90405,37.46922,325394
202504,1154567000,시흥제1동,1476950,126.90015,37.45289,697155
202504,1154568000,시흥제2동,1180173,126.92007,37.45059,169113
202504,1154569000,시흥제3동,1335878,126.90593,37.44028,100769
202504,1154570000,시흥제4동,771262,126.90911,37.46008,217320
202504,1154571000,시흥제5동,1426902,126.91243,37.44875,337837
202504,1156051500,영등포본동,808233,126.9097,37.51372,835209
202504,1156053500,영등포동,1415805,126.90784,37.52152,1451588
202504,1156054000,여의동,6656365,126.92757,37.52749,4779592
202504,1156055000,당산제1동,743499,126.89685,37.52393,1085574
202504,1156056000,당산제2동,1564124,126.90391,37.53298,1733527
202504,1156058500,도림동,549811,126.90124,37.50928,159368
202504,1156060500,문래동,1742935,126.89147,37.51638,1041255
202504,1156061000,양평제1동,864764,126.88707,37.52507,408957
202504,1156062000,양평제2동,1892053,126.89418,37.5406,578612
202504,1156063000,신길제1동,811808,126.91951,37.51234,614177
202504,1156065000,신길제3동,480412,126.90589,37.50645,192827
202504,1156066000,신길제4동,288284,126.91292,37.50728,131492
202504,1156067000,신길제5동,530930,126.90555,37.50112,121481
202504,1156068000,신길제6동,679799,126.91354,37.49916,591975
202504,1156069000,신길제7동,548054,126.9198,37.5058,609296
202504,1156070000,대림제1동,481705,126.90526,37.49377,179024
202504,1156071000,대림제2동,578880,126.90064,37.48963,151304
202504,1156072000,대림제3동,937514,126.89727,37.49987,1238548
202504,1159051000,노량진제1동,1878710,126.94915,37.51303,1955213
202504,1159052000,노량진제2동,661468,126.938,37.51093,432835
202504,1159053000,상도제1동,1431135,126.95347,37.49833,1876311
202504,1159054000,상도제2동,776948,126.94206,37.50367,637677
202504,1159055000,상도제3동,673241,126.93335,37.49723,267955
202504,1159056000,상도제4동,968511,126.94076,37.49743,220095
202504,1159060500,흑석동,2097147,126.96376,37.5063,934929
202504,1159062000,사당제1동,632726,126.97741,37.47972,282445
202504,1159063000,사당제2동,3039007,126.97519,37.49823,1669193
202504,1159064000,사당제3동,894355,126.97086,37.48881,200954
202504,1159065000,사당제4동,427255,126.97077,37.48059,375203
202504,1159065100,사당제5동,661737,126.96504,37.4858,130607
202504,1159066000,대방동,1587711,126.92803,37.50711,1421070
202504,1159067000,신대방제1동,684048,126.91071,37.48995,195223
202504,1159068000,신대방제2동,1033193,126.92153,37.49431,610134
202504,1162052500,보라매동,762164,126.93259,37.49036,398826
202504,1162054500,청림동,316540,126.95957,37.48941,121320
202504,1162056500,성현동,686448,126.95117,37.48951,300118
202504,1162057500,행운동,723778,126.96062,37.4809,477187
202504,1162058500,낙성대동,2342295,126.96005,37.46723,514119
202504,1162059500,청룡동,1217892,126.94588,37.47805,2677054
202504,1162060500,은천동,734719,126.94221,37.48682,440168
202504,1162061500,중앙동,380017,126.95062,37.48412,290480
202504,1162062500,인헌동,706179,126.96662,37.47208,1064752
202504,1162063000,남현동,4235911,126.97664,37.46247,2343849
202504,1162064500,서원동,631090,126.93344,37.4806,2462098
202504,1162065500,신원동,576667,126.9267,37.4793,84186
202504,1162066500,서림동,762657,126.93921,37.47355,581040
202504,1162068500,신사동,605859,126.91875,37.48563,931548
202504,1162069500,신림동,507637,126.92761,37.4869,702930
202504,1162071500,난향동,800353,126.91827,37.46159,172507
202504,1162072500,조원동,648305,126.90753,37.48294,799228
202504,1162073500,대학동,8316533,126.94848,37.45347,961827
202504,1162074500,삼성동,2589521,126.93014,37.46067,291751
202504,1162076500,미성동,1341134,126.91543,37.47594,469645
202504,1162077500,난곡동,1014887,126.92105,37.4705,318347
202504,1165051000,서초1동,1371823,127.02014,37.48696,1705425
202504,1165052000,서초2동,1234893,127.02791,37.48882,3250127
202504,1165053000,서초3동,3010786,127.00959,37.48543,2320579
202504,1165053100,서초4동,876369,127.01996,37.49899,424571
202504,1165054000,잠원동,1837867,127.01304,37.51764,462328
202504,1165055000,반포본동,1539963,126.98648,37.50629,122841
202504,1165056000,반포1동,1009783,127.01663,37.50551,675705
202504,1165057000,반포2동,1242525,126.9957,37.50638,390998
202504,1165058000,반포3동,1309158,127.00359,37.51241,436658
202504,1165058100,반포4동,1458521,127.00329,37.49958,3051281
202504,1165059000,방배본동,659648,126.98777,37.49495,222609
202504,1165060000,방배1동,698070,126.9963,37.48491,698478
202504,1165061000,방배2동,1934493,126.98849,37.47301,297146
202504,1165062000,방배3동,2412263,126.9979,37.47432,862183
202504,1165062100,방배4동,941537,126.99099,37.48982,305833
202504,1165065100,양재1동,5738915,127.02253,37.46956,2358759
202504,1165065200,양재2동,7433699,127.04591,37.45115,767815
202504,1165066000,내곡동,13138298,127.07055,37.45652,312564
202504,1168051000,신사동,1741768,127.0214,37.52572,373911
202504,1168052100,논현1동,1246164,127.0265,37.51191,2241454
202504,1168053100,논현2동,1440614,127.03622,37.51521,1702709
202504,1168054500,압구정동,2512082,127.03348,37.53027,1984357
202504,1168056500,청담동,2355811,127.0505,37.52454,600196
202504,1168058000,삼성1동,1925054,127.06063,37.5154,1864452
202504,1168059000,삼성2동,1258529,127.04876,37.51184,1041471
202504,1168060000,대치1동,807837,127.05897,37.49339,437031
202504,1168061000,대치2동,2060695,127.06642,37.50058,2657620
202504,1168063000,대치4동,703180,127.0549,37.50166,2257160
202504,1168064000,역삼1동,2366859,127.03549,37.50089,4227660
202504,1168065000,역삼2동,1123383,127.04489,37.4985,540959
202504,1168065500,도곡1동,1010321,127.04098,37.48905,757453
202504,1168065600,도곡2동,1031472,127.04965,37.48821,947141
202504,1168066000,개포1동,1741195,127.06471,37.47928,181732
202504,1168067000,개포2동,1586586,127.06763,37.48648,543462
202504,1168067500,개포3동,848662,126.85241,37.48684,441419
202504,1168069000,개포4동,1583608,127.05324,37.47555,236196
202504,1168070000,세곡동,5912729,127.10435,37.47107,535538
202504,1168072000,일원본동,2426105,127.08467,37.48237,589169
202504,1168073000,일원1동,946206,127.08925,37.49339,104160
202504,1168075000,수서동,1624149,127.10057,37.48684,1460856
202504,1171051000,풍납1동,1057854,127.1143,37.53824,125931
202504,1171052000,풍납2동,1992907,127.11013,37.52985,188648
202504,1171053100,거여1동,506282,127.14168,37.49439,403570
202504,1171053200,거여2동,505978,127.14717,37.49238,100455
202504,1171054000,마천1동,519561,127.15572,37.49478,321916
202504,1171055000,마천2동,958068,127.15146,37.50033,191292
202504,1171056100,방이1동,585493,127.12232,37.50977,341109
202504,1171056200,방이2동,767575,127.11383,37.51325,410442
202504,1171056600,오륜동,3138116,127.12851,37.51766,738061
202504,1171057000,오금동,1733642,127.1344,37.50399,649520
202504,1171058000,송파1동,696743,127.11032,37.50717,594338
202504,1171059000,송파2동,599279,127.11683,37.50284,74611
202504,1171060000,석촌동,932452,127.10246,37.50272,903240
202504,1171061000,삼전동,990522,127.09191,37.50172,227944
202504,1171062000,가락본동,1049756,127.12164,37.49722,300777
202504,1171063100,가락1동,1368008,127.10824,37.49533,1053083
202504,1171063200,가락2동,941692,127.13064,37.49586,637079
202504,1171064100,문정1동,667814,127.12686,37.48817,149136
202504,1171064200,문정2동,2357239,127.11914,37.48069,1269483
202504,1171064600,장지동,1221454,127.13163,37.48279,857134
202504,1171064700,위례동,2608006,127.14124,37.48166,450928
202504,1171065000,잠실본동,1140205,127.08229,37.50551,584305
202504,1171067000,잠실2동,2877277,127.07882,37.51772,880675
202504,1171068000,잠실3동,1514431,127.09432,37.51364,551183
202504,1171069000,잠실4동,840215,127.10815,37.52125,758332
202504,1171071000,잠실6동,1398484,127.09998,37.51907,3752762
202504,1171072000,잠실7동,680575,127.0741,37.50748,853095
202504,1174051500,강일동,3653950,127.17402,37.56389,299983
202504,1174052500,상일제1동,1781219,127.16484,37.55074,781570
202504,1174052600,상일제2동,1090000,127.17784,37.55674,68965
202504,1174053000,명일제1동,621207,127.14594,37.55037,462899
202504,1174054000,명일제2동,937505,127.1542,37.54829,483858
202504,1174055000,고덕제1동,1905349,127.15031,37.56335,120017
202504,1174056000,고덕제2동,2415151,127.16164,37.56586,246526
202504,1174057000,암사제1동,730232,127.13459,37.55186,93362
202504,1174058000,암사제2동,2442627,127.12324,37.55738,544680
202504,1174059000,암사제3동,1853001,127.13851,37.5615,284909
202504,1174060000,천호제1동,685407,127.13858,37.54632,414753
202504,1174061000,천호제2동,1828587,127.12228,37.54469,310304
202504,1174062000,천호제3동,538847,127.1332,37.53965,148452
202504,1174064000,성내제1동,661583,127.12552,37.52876,496241
202504,1174065000,성내제2동,626571,127.12774,37.53436,1903945
202504,1174066000,성내제3동,642074,127.1338,37.5284,153502
202504,1174068500,길동,1601118,127.14591,37.53973,592024
202504,1174069000,둔촌제1동,896155,127.14043,37.52315,589081
202504,1174070000,둔촌제2동,1594005,127.14741,37.53151,588868
202505,1111051500,청운효자동,2438307,126.97042,37.58466,289689
202505,1111053000,사직동,1165780,126.97014,37.57411,2796878
202505,1111054000,삼청동,1361445,126.98111,37.58801,157965
202505,1111055000,부암동,2202073,126.96256,37.5967,338676
202505,1111056000,평창동,9017316,126.96927,37.61396,280055
202505,1111057000,무악동,467575,126.95899,37.57774,61779
202505,1111058000,교남동,345990,126.96416,37.57105,313003
202505,1111060000,가회동,605383,126.98662,37.58268,67181
202505,1111061500,종로1.2.3.4가동,2394166,126.98973,37.57508,5787087
202505,1111063000,종로5.6가동,633463,127.00424,37.57302,2095906
202505,1111064000,이화동,755902,127.00307,37.57969,1646462
202505,1111065000,혜화동,1164691,126.99769,37.58747,620937
202505,1111067000,창신제1동,313832,127.01402,37.57226,328524
202505,1111068000,창신제2동,249894,127.01025,37.57575,5630
202505,1111069000,창신제3동,220395,127.01321,37.57882,153622
202505,1111070000,숭인제1동,237128,127.01686,37.57723,211025
202505,1111071000,숭인제2동,321465,127.02064,37.57431,827458
202505,1114052000,소공동,935656,126.97436,37.5643,2504232
202505,1114054000,회현동,892974,126.97671,37.55697,5970647
202505,1114055000,명동,1006850,126.98436,37.56373,3302148
202505,1114057000,필동,1478522,126.99385,37.5568,1157745
202505,1114058000,장충동,1003083,127.00228,37.55561,543724
202505,1114059000,광희동,752739,127.00363,37.5652,1625646
202505,1114060500,을지로동,599530,126.99649,37.56664,1856030
202505,1114061500,신당동,541354,127.01377,37.56575,850232
202505,1114062500,다산동,546686,127.00826,37.5547,116654
202505,1114063500,약수동,511938,127.01024,37.54984,695671
202505,1114064500,청구동,330066,127.01499,37.55686,76271
202505,1114065000,신당제5동,315652,127.02202,37.56358,190495
202505,1114066500,동화동,344934,127.01867,37.56059,262935
202505,1114067000,황학동,314878,127.0208,37.56842,127062
202505,1114068000,중림동,492309,126.96596,37.55732,158809
202505,1117051000,후암동,865282,126.98059,37.54994,194882
202505,1117052000,용산2가동,2045385,126.98353,37.54024,660663
202505,1117053000,남영동,751924,126.97351,37.54511,1305876
202505,1117055500,청파동,854585,126.96717,37.54786,251524
202505,1117056000,원효로제1동,563923,126.96656,37.53747,278787
202505,1117057000,원효로제2동,943601,126.95139,37.5331,171420
202505,1117058000,효창동,502716,126.96131,37.54305,441110
202505,1117059000,용문동,268086,126.95858,37.53815,93032
202505,1117062500,한강로동,2632658,126.96786,37.52918,3180990
202505,1117063000,이촌제1동,2128932,126.97096,37.51728,232367
202505,1117064000,이촌제2동,1203554,126.95394,37.52333,130924
202505,1117065000,이태원제1동,533547,126.99325,37.53339,605288
202505,1117066000,이태원제2동,891712,126.99213,37.54166,135981
202505,1117068500,한남동,3194899,127.0058,37.5371,1192693
202505,1117069000,서빙고동,2917053,126.98838,37.52247,289400
202505,1117070000,보광동,872912,127.00126,37.52587,112628
202505,1120052000,왕십리제2동,334371,127.02769,37.5615,567808
202505,1120053500,왕십리도선동,721844,127.02957,37.56679,240803
202505,1120054000,마장동,1127258,127.04049,37.56764,362398
202505,1120055000,사근동,1154150,127.04543,37.55801,679183
202505,1120056000,행당제1동,566619,127.03606,37.55902,1355347
202505,1120057000,행당제2동,479532,127.0295,37.55668,410311
202505,1120058000,응봉동,563044,127.03398,37.55099,149447
202505,1120059000,금호1가동,407653,127.02506,37.55367,315690
202505,1120061500,금호2.3가동,665732,127.01989,37.55143,154118
202505,1120062000,금호4가동,930024,127.0246,37.54459,475657
202505,1120064500,옥수동,1250869,127.01618,37.54197,510389
202505,1120065000,성수1가제1동,2238042,127.04104,37.54042,453919
202505,1120066000,성수1가제2동,977066,127.04395,37.54907,891775
202505,1120067000,성수2가제1동,1150487,127.05528,37.53666,185575
202505,1120069000,성수2가제3동,1046168,127.05814,37.54554,1680108
202505,1120072000,송정동,587634,127.0657,37.55233,91664
202505,1120079000,용답동,2372731,127.05785,37.55854,1326376
202505,1121571000,화양동,1178002,127.07346,37.54327,2034912
202505,1121573000,군자동,734486,127.07368,37.55307,311674
202505,1121574000,중곡제1동,590812,127.07772,37.56204,147744
202505,1121575000,중곡제2동,544506,127.08459,37.55891,183085
202505,1121576000,중곡제3동,602735,127.08197,37.56785,475551
202505,1121577000,중곡제4동,2284644,127.09445,37.56391,109981
202505,1121578000,능동,1083377,127.08165,37.55066,1622072
202505,1121581000,광장동,2755836,127.10487,37.54828,535722
202505,1121582000,자양제1동,565020,127.08042,37.53554,184914
202505,1121583000,자양제2동,1631119,127.08325,37.52933,227082
202505,1121584000,자양제3동,1134722,127.0712,37.53169,207258
202505,1121584700,자양제4동,1155166,127.06377,37.53389,576072
202505,1121585000,구의제1동,552319,127.08603,37.54149,1011248
202505,1121586000,구의제2동,1380731,127.09445,37.551,735533
202505,1121587000,구의제3동,1450497,127.09524,37.53509,1081790
202505,1123053600,용신동,1573645,127.03229,37.57562,2276847
202505,1123054500,제기동,1181233,127.03724,37.58368,996708
202505,1123056000,전농제1동,1170148,127.05105,37.57901,1766385
202505,1123057000,전농제2동,995125,127.06114,37.58072,289633
202505,1123060000,답십리제1동,798544,127.0517,37.57094,236555
202505,1123061000,답십리제2동,824988,127.06111,37.57089,328327
202505,1123065000,장안제1동,1365375,127.06859,37.56623,588735
202505,1123066000,장안제2동,1132972,127.07254,37.57576,467657
