기준_년분기_코드,행정동코드,당월_매출_금액,당월_매출_건수
20222,1171069000,11692257555,636644
20222,1171071000,42104200996,2208955
20222,1171072000,5889499495,332796
20222,1174051500,13715416229,719053
20222,1174052000,17659996495,772694
20222,1174053000,59249960543,2912791
20222,1174054000,73905285370,2846890
20222,1174055000,8853034844,593580
20222,1174056000,21126685918,1139725
20222,1174057000,35566013290,1885197
20222,1174058000,25185861119,1225872
20222,1174059000,14759602095,710833
20222,1174060000,27572564200,1269668
20222,1174061000,160589808204,4469104
20222,1174062000,36756367899,1618630
20222,1174064000,46234097795,1382876
20222,1174065000,45840627291,2223137
20222,1174066000,74039144457,2918397
20222,1174068500,103453494319,4760846
20222,1174070000,28722454726,1220590
20223,1111051500,24855240251,1278758
20223,1111053000,101626881127,4850745
20223,1111054000,41476405165,1712467
20223,1111055000,7690536727,293018
20223,1111056000,9333746515,391338
20223,1111057000,8696245161,620121
20223,1111058000,9739923005,459538
20223,1111060000,26772554448,1336181
20223,1111061500,545962216220,13944546
20223,1111063000,95911437453,3432851
20223,1111064000,36239910675,2849404
20223,1111065000,54093307374,2933928
20223,1111067000,77117756488,2423130
20223,1111068000,12400484946,568464
20223,1111069000,430318932,32213
20223,1111070000,3690057138,243706
20223,1111071000,28061234817,1550604
20223,1114052000,126186257796,4981593
20223,1114054000,194233870358,6814587
20223,1114055000,217165737011,11243790
20223,1114057000,34418185274,2131778
20223,1114058000,25633556241,703881
20223,1114059000,136190634631,4637393
20223,1114060500,242157743035,7969477
20223,1114061500,67294779572,2686454
20223,1114062500,39506369006,1507641
20223,1114063500,24150954817,1220864
20223,1114064500,10200961989,359943
20223,1114065000,27661858782,1255504
20223,1114066500,17654119827,799764
20223,1114067000,57964326707,1655737
20223,1114068000,24050261599,1005954
20223,1117051000,21626575264,1372703
20223,1117052000,13782847797,815802
20223,1117053000,58822989297,2581731
20223,1117055500,41994171460,2757835
20223,1117056000,153798911498,1821939
20223,1117057000,41592969014,752262
20223,1117058000,11780599728,469603
20223,1117059000,27966344977,1120453
20223,1117062500,719943295442,4667709
20223,1117063000,33573539467,1160762
20223,1117064000,5124204110,227189
20223,1117065000,98618147427,4167979
20223,1117066000,18431038963,743637
20223,1117068500,96060153038,2902345
20223,1117069000,4751729909,146245
20223,1117070000,20062440560,1016393
20223,1120052000,11557612497,506195
20223,1120053500,37579076608,1350230
20223,1120054000,25921453382,1198928
20223,1120055000,38901360466,3464049
20223,1120056000,37794553771,1628776
20223,1120057000,5845833200,318175
20223,1120058000,2736051330,133703
20223,1120059000,6833441517,242648
20223,1120061500,18542901415,854861
20223,1120062000,14799061033,605166
20223,1120064500,10454132594,294872
20223,1120065000,24042848278,1054637
20223,1120066000,55606045701,2342196
20223,1120067000,86119015520,2806363
20223,1120069000,121571383063,5986757
20223,1120072000,7011427687,390010
20223,1120079000,32485708873,1818203
20223,1121571000,97352272336,5391192
20223,1121573000,41813742823,1740412
20223,1121574000,50240402767,2069429
20223,1121575000,38384762206,1875190
20223,1121576000,20324083885,1329333
20223,1121577000,33981165424,1783926
20223,1121578000,25258686380,986838
20223,1121581000,36549653386,1697961
20223,1121582000,38011383962,2111776
20223,1121583000,19734586512,1062196
20223,1121584000,39549865593,1881621
20223,1121584700,43793349843,2179975
20223,1121585000,53107458857,2372614
20223,1121586000,28571955157,1423149
20223,1121587000,128530469026,3696264
20223,1123053600,94792097350,4138970
20223,1123054500,680124186520,17975092
20223,1123056000,33450526090,2170695
20223,1123057000,17141416929,1164501
20223,1123060000,35911226206,1095149
20223,1123061000,31138480751,1357938
20223,1123065000,134404958824,3711082
20223,1123066000,86411441432,3712566
20223,1123070500,51186460425,2118288
20223,1123071000,35393428025,2026461
20223,1123072000,18879845385,955651
20223,1123073000,15570671672,698738
20223,1123074000,26227928151,2169840
20223,1123075000,7865522015,508643
20223,1126052000,26289830736,1356999
20223,1126054000,13326913079,878485
20223,1126055000,7544824984,301578
20223,1126056500,56864792680,3160799
20223,1126057000,41777331217,2288217
20223,1126057500,39332676861,2308275
20223,1126058000,11224936705,599293
20223,1126059000,68246976420,3042684
20223,1126060000,15529857091,694126
20223,1126061000,41413135266,2104154
20223,1126062000,35148996082,1489361
20223,1126063000,24302783500,1288455
20223,1126065500,66438774064,3268513
20223,1126066000,14801858781,923671
20223,1126068000,37705942494,1693162
20223,1126069000,30001667049,1479251
20223,1129052500,25222934552,1011744
20223,1129055500,56064469815,2848060
20223,1129057500,72590781161,3767277
20223,1129058000,9830529929,279676
20223,1129059000,7135175740,490803
20223,1129060000,38305077161,2973910
20223,1129061000,12187951256,583872
20223,1129062000,11844648511,739920
20223,1129063000,13921554935,686188
20223,1129064000,11253988845,614179
20223,1129065000,22905433458,1221436
20223,1129066000,12440135032,578215
20223,1129068500,22602622008,1061691
20223,1129070500,39253727865,2739490
20223,1129071500,17459018951,1036843
20223,1129072500,31048330857,1683882
20223,1129076000,11481842608,733669
20223,1129077000,12944834175,630042
20223,1129078000,7351680815,371044
20223,1129081000,40540070514,1807210
20223,1130553400,22308912415,1150670
20223,1130553500,43998277537,2258461
20223,1130554500,75370540615,2914448
20223,1130555500,41483824567,2146676
20223,1130557500,13441574961,653167
20223,1130559500,60958104377,2283657
20223,1130560300,6715390547,403344
20223,1130560800,13085461647,690802
20223,1130561500,55307574847,2472364
20223,1130562500,24036917010,1245429
20223,1130563500,87502477640,4259503
20223,1130564500,31932338372,1439012
20223,1130566000,21284192531,1131271
20223,1132051100,27669948869,1647500
20223,1132051200,21388997894,1204628
20223,1132051300,16211017656,757771
20223,1132051400,20403318892,1086392
20223,1132051500,61040059335,2812472
20223,1132052100,47325796374,2084894
20223,1132052200,12543426899,641739
20223,1132066000,13000011455,988305
20223,1132067000,30702057330,1492911
20223,1132068000,33481714022,1682150
20223,1132068100,12815119021,708660
20223,1132069000,51793712769,2509088
20223,1132070000,51486791298,1748377
20223,1132071000,12826772533,634973
20223,1135056000,24878858273,1532909
20223,1135057000,5426529428,292133
20223,1135058000,8018337715,509779
20223,1135059500,59132058121,3032351
20223,1135060000,39768004990,2624116
20223,1135061100,60076749248,2504048
20223,1135061200,2134874471,183464
20223,1135061900,41218622705,1826550
20223,1135062100,10696326742,395842
20223,1135062400,33488102039,1559531
20223,1135062500,54955133721,2675639
20223,1135063000,50167201403,2603551
20223,1135064000,93639746430,4279382
20223,1135066500,13023302520,845656
20223,1135067000,24034341948,1302407
20223,1135069500,95791508264,3780265
20223,1135070000,11869205725,735276
20223,1135071000,14338841363,873031
20223,1135072000,4267146901,219335
20223,1138051000,43827881238,1448107
20223,1138052000,44343743138,2007740
20223,1138053000,28512407723,1458022
20223,1138055100,46699044035,2293073
20223,1138055200,57005386861,2614541
20223,1138056000,15677919890,925762
20223,1138057000,63851625939,3027599
20223,1138058000,43790343050,1912200
20223,1138059000,10576135654,617277
20223,1138060000,46679472620,2386870
20223,1138062500,38313666073,1991450
20223,1138063100,22820251412,1405289
20223,1138063200,10183722099,557141
20223,1138064000,14580655859,865293
20223,1138065000,4530226991,161551
20223,1138069000,34889764552,1143293
20223,1141052000,17865900320,759041
20223,1141055500,14336869682,590095
20223,1141056500,31599898920,1833496
20223,1141058500,129584517724,6911568
20223,1141061500,63044804429,2418498
20223,1141062000,21091264465,937260
20223,1141064000,53107998204,2384335
20223,1141065500,8986191597,665773
20223,1141066000,22706412643,915503
20223,1141068500,24645534124,1036794
20223,1141069000,10429493840,476536
20223,1141070000,28302038241,1400827
20223,1141071000,5456770833,223931
20223,1141072000,39982995884,1814554
20223,1144055500,37246841058,1553486
20223,1144056500,45593353586,1893807
20223,1144058500,60664344977,1683552
20223,1144059000,79337562404,2608368
20223,1144060000,60102125597,2809024
20223,1144061000,19625302359,1036292
20223,1144063000,19801486854,859021
20223,1144065500,37487706620,2094048
20223,1144066000,368984051225,15698686
20223,1144068000,62014687790,2739170
20223,1144069000,51061891838,3078303
20223,1144070000,30587455254,1839710
20223,1144071000,42567593132,1720426
20223,1144072000,39962665875,1241752
20223,1144073000,31368268270,2076210
20223,1144074000,81499828000,5234149
20223,1147051000,82902572361,3061136
20223,1147052000,33369348337,1783054
20223,1147053000,35744210862,1811377
20223,1147054000,30071529276,1363706
20223,1147055000,60647741820,1888692
20223,1147056000,32539618584,1657604
20223,1147057000,16448270308,785535
20223,1147058000,11145939916,744937
20223,1147059000,17454066025,942599
20223,1147060000,16070745742,748472
20223,1147061000,18536339356,775322
20223,1147061100,16979008002,905969
20223,1147062000,34394936435,1289663
20223,1147063000,32077423022,1333276
20223,1147064000,35384918305,2274547
20223,1147065000,82820706783,3372281
20223,1147067000,10119039890,307358
20223,1147068000,35718865074,1842869
20223,1150051000,56414658885,3085737
20223,1150052000,69760230377,3333123
20223,1150053000,10017687603,445452
20223,1150053500,65112899175,2623202
20223,1150054000,84669595281,4929219
20223,1150055000,12121414070,664800
20223,1150056000,30490027758,1446041
20223,1150057000,39522217567,2055317
20223,1150059000,38558667288,2091287
20223,1150059100,39324370416,1945342
20223,1150059300,33851677813,2025364
20223,1150060300,99022883623,3645942
20223,1150060400,24582529222,1259106
20223,1150060500,7787922432,523404
20223,1150061100,160284260322,4201074
20223,1150061500,29123194621,1162259
20223,1150062000,38671132591,1846987
20223,1150063000,59365234911,2885712
20223,1150064000,27971954663,1272675
20223,1150064100,13826283719,1264654
20223,1153051000,33907094174,1411826
20223,1153052000,12454501533,699057
20223,1153053000,175595345767,3376446
20223,1153054000,151373282504,8098634
20223,1153055000,51556489182,2814567
20223,1153056000,84402845501,3829497
20223,1153059500,21989153751,1299407
20223,1153072000,52188638818,1917128
20223,1153073000,28152332995,1458433
20223,1153074000,31660265926,1717767
20223,1153075000,26529848146,1400911
20223,1153076000,19233013015,895254
20223,1153077000,34303081851,2302807
20223,1153078000,20537350171,1106229
20223,1153079000,13861404227,998732
20223,1153080000,224669498,26758
20223,1154551000,711595715720,21234119
20223,1154561000,245690996538,4216923
20223,1154562000,22058582871,1219482
20223,1154563000,41741660282,1994123
20223,1154564000,18947149808,1037268
20223,1154567000,89025627391,3713102
20223,1154568000,4252390518,165150
20223,1154569000,12970207181,580350
20223,1154570000,12990266806,847271
20223,1154571000,31291084926,1872452
20223,1156051500,44318506155,2886013
20223,1156053500,305439262439,9163415
20223,1156054000,333932586857,13041048
20223,1156055000,144739067392,4022731
20223,1156056000,60231744964,3133059
20223,1156058500,15505019302,652586
20223,1156060500,120826180805,4351711
20223,1156061000,26978312853,1705131
20223,1156062000,71741920125,1575990
20223,1156063000,34749777555,1520163
20223,1156065000,20647968258,1101652
20223,1156066000,7118801345,364230
20223,1156067000,12268445658,353446
20223,1156068000,35618015546,2121014
20223,1156069000,10086742483,431894
20223,1156070000,28823983227,1579895
20223,1156071000,41440957298,1643755
20223,1156072000,146601649293,2441013
20223,1159051000,293851099051,7453183
20223,1159052000,658778574698,9406591
20223,1159053000,57005109825,2893747
20223,1159054000,25341460040,1293513
20223,1159055000,35485452159,1903667
20223,1159056000,23355804497,1359033
20223,1159060500,53512882875,3122412
20223,1159062000,60274703771,2457234
20223,1159063000,77364568193,3715003
20223,1159064000,13532103109,580624
20223,1159065000,20892188195,910129
20223,1159065100,5313345717,381318
20223,1159066000,53916880506,2071877
20223,1159067000,16345608970,976010
20223,1159068000,42839782318,2764611
20223,1162052500,27130738264,1570701
20223,1162054500,4547808464,196341
20223,1162056500,27248464271,1176102
20223,1162057500,41119829928,2178816
20223,1162058500,51871104527,2112457
20223,1162059500,81222078590,3924049
20223,1162060500,39482345671,1648661
20223,1162061500,39225616495,1797247
20223,1162062500,39845107144,2469127
20223,1162063000,26144391101,1292844
20223,1162064500,64609986627,3510678
20223,1162065500,20053352656,1117669
20223,1162066500,16497583509,1212646
20223,1162068500,32297606268,2111536
20223,1162069500,75263457147,3814183
20223,1162071500,4515086555,282514
20223,1162072500,59995691436,2077918
20223,1162073500,32267397745,3104043
20223,1162074500,12076277521,627157
20223,1162076500,25048917430,1297777
20223,1162077500,18193478664,1262439
20223,1165051000,69035337217,2900509
20223,1165052000,137349532127,5520883
20223,1165053000,192145000367,7358721
20223,1165053100,205233925913,5151355
20223,1165054000,77938944018,2569376
20223,1165055000,2318604482,30456
20223,1165056000,76476812450,2555207
20223,1165057000,22507476932,856812
20223,1165058000,83269961808,2492671
20223,1165058100,105518012458,2395581
20223,1165059000,52272427793,2086776
20223,1165060000,74886697102,2248120
20223,1165061000,45340506179,1408864
20223,1165062000,25941523381,705820
20223,1165062100,62133480380,2154713
20223,1165065100,112638799441,3942164
20223,1165065200,133509218881,5774790
20223,1165066000,7143005889,234114
20223,1168051000,276882336841,5082749
20223,1168052100,254739186066,6876889
20223,1168053100,192979401871,6242710
20223,1168054500,357196025063,5578004
20223,1168056500,269306292975,4064220
20223,1168058000,319563470740,9897158
20223,1168059000,99951751463,3988162
20223,1168060000,124076474519,3225420
20223,1168061000,166424154849,4206160
20223,1168063000,218973467511,7588242
20223,1168064000,540126422349,23642947
20223,1168065000,99043132100,5461404
20223,1168065500,69062837159,2533184
20223,1168065600,72847815762,2251907
20223,1168066000,44448046,996
20223,1168067000,20865358286,971489
20223,1168069000,59047856912,2321891
20223,1168070000,32887295898,1440361
20223,1168072000,12152477847,1689538
20223,1168073000,28602103755,1209282
20223,1168074000,4218181450,342970
20223,1168075000,61341771836,4272691
20223,1171051000,10768394289,550599
20223,1171052000,28855945529,1161290
20223,1171053100,18648982361,746666
20223,1171053200,26147624013,1397601
20223,1171054000,29469470712,932049
20223,1171055000,38805307689,1764713
20223,1171056100,37995663664,1087481
20223,1171056200,114988644001,4293867
20223,1171056600,5495148404,561833
20223,1171057000,80226583126,1947980
20223,1171058000,67334192662,2170751
20223,1171059000,31121086297,1074952
20223,1171060000,84472106647,3657801
20223,1171061000,76553622473,2806756
20223,1171062000,74325983116,3109020
20223,1171063100,481565142609,6855332
20223,1171063200,60699557949,2366640
20223,1171064100,25999367695,1079686
20223,1171064200,133180117195,5827902
20223,1171064600,32475829134,1447947
20223,1171064700,6937081321,546928
20223,1171065000,157491378395,6093337
20223,1171067000,53355271185,2804730
20223,1171068000,36093213391,1742683
20223,1171069000,12374143793,645746
20223,1171071000,45380207863,2275593
20223,1171072000,6648537463,381753
20223,1174051500,13987736954,717053
20223,1174052000,16071541319,733479
20223,1174053000,58424988627,2966219
20223,1174054000,77149595662,3028137
20223,1174055000,7978112458,512124
20223,1174056000,21787987260,1148112
20223,1174057000,36175954504,1898807
20223,1174058000,24275380207,1235747
20223,1174059000,16136812364,754029
20223,1174060000,27868142600,1341243
20223,1174061000,157167573796,4581980
20223,1174062000,35212122367,1693757
20223,1174064000,42755740015,1361449
20223,1174065000,46406010376,2229913
20223,1174066000,75396049384,2901891
20223,1174068500,104127423430,4746592
20223,1174070000,30346887856,1295934
20224,1111051500,26087653457,1202497
20224,1111053000,107191595177,4737702
20224,1111054000,48634733593,1703911
20224,1111055000,8315198567,348912
20224,1111056000,8851775787,387241
20224,1111057000,8257676764,569176
20224,1111058000,9904741362,464470
20224,1111060000,33390875570,1604019
20224,1111061500,609884241000,13459287
20224,1111063000,110165404815,3454886
20224,1111064000,39293854342,2759319
20224,1111065000,57993371852,2995242
20224,1111067000,101515034888,2770203
20224,1111068000,14176089965,581867
20224,1111069000,409503376,31351
20224,1111070000,3582209687,228837
20224,1111071000,31139572931,1528935
20224,1114052000,135873153163,4886273
20224,1114054000,237354749394,7491748
20224,1114055000,239172641841,11377097
20224,1114057000,36858026778,2296378
20224,1114058000,26746264846,704330
20224,1114059000,131877668021,4458444
20224,1114060500,263002172258,7718860
20224,1114061500,83009948795,2729578
20224,1114062500,42293900448,1498627
20224,1114063500,25566712276,1214555
20224,1114064500,9992501384,343258
20224,1114065000,27902087312,1247660
20224,1114066500,15633746713,811527
20224,1114067000,57774156716,1587157
20224,1114068000,33504008345,992578
20224,1117051000,21012950911,1237978
20224,1117052000,12592688209,696805
20224,1117053000,61694724697,2500128
20224,1117055500,45631724501,2969552
20224,1117056000,125479582433,1841601
20224,1117057000,42880730110,649764
20224,1117058000,12747502316,467854
20224,1117059000,26697981613,1080416
20224,1117062500,850223909589,4602825
20224,1117063000,34220555899,1107777
20224,1117064000,7555198304,199883
20224,1117065000,73822795497,2906014
20224,1117066000,17445716642,660431
20224,1117068500,96183385220,2630038
20224,1117069000,4033601020,141742
20224,1117070000,19495724978,976154
20224,1120052000,13221205329,502690
20224,1120053500,43183550666,1320078
20224,1120054000,30781369512,1203542
20224,1120055000,44366374718,4056973
20224,1120056000,39050851400,1598599
20224,1120057000,5759560183,319877
20224,1120058000,2759186103,131831
20224,1120059000,5176829867,255759
20224,1120061500,19623743366,872399
20224,1120062000,15552638309,652309
20224,1120064500,10991493233,280075
20224,1120065000,25713272430,1013089
20224,1120066000,58567549051,2223417
20224,1120067000,93902163163,2693675
20224,1120069000,127481761485,5489264
20224,1120072000,7664452386,377709
20224,1120079000,34075730420,1746739
20224,1121571000,100915855561,5452779
20224,1121573000,45063936928,1872600
20224,1121574000,52856527793,2050089
20224,1121575000,39445828462,1808995
20224,1121576000,21173038102,1290813
20224,1121577000,34117311377,1707719
20224,1121578000,25867175550,974531
20224,1121581000,36307973008,1664234
20224,1121582000,37275645177,1991150
20224,1121583000,20090143093,1023170
20224,1121584000,39470185354,1764730
20224,1121584700,44569230665,2139136
20224,1121585000,59421314044,2359792
20224,1121586000,29125033858,1379328
20224,1121587000,123109180615,3339485
20224,1123053600,104536117753,4225668
20224,1123054500,595430081423,17135446
20224,1123056000,36505418240,2461122
20224,1123057000,16474688120,1061737
20224,1123060000,36154583397,1071795
20224,1123061000,30840050689,1367426
20224,1123065000,147000062397,3752746
20224,1123066000,86282687617,3710300
20224,1123070500,50496017095,2086634
20224,1123071000,37678847453,2249124
20224,1123072000,19887896102,951450
20224,1123073000,16043333289,745039
20224,1123074000,26785338692,2348085
20224,1123075000,8445002058,537204
20224,1126052000,27769425889,1312643
20224,1126054000,14424959028,855348
20224,1126055000,7106198029,276708
20224,1126056500,55965859697,2934462
20224,1126057000,42196015706,2254291
20224,1126057500,38496803096,2221507
20224,1126058000,13216521561,828120
20224,1126059000,69437987760,2951425
20224,1126060000,15103573061,658814
20224,1126061000,41882634393,2030258
20224,1126062000,37949760032,1452905
20224,1126063000,26666840540,1289359
20224,1126065500,66869986537,3201022
20224,1126066000,15435931392,858182
20224,1126068000,37214566776,1561309
20224,1126069000,30859125395,1569542
20224,1129052500,24854751292,919308
20224,1129055500,59538141191,2883454
20224,1129057500,71023057772,3688718
20224,1129058000,9602632974,275914
20224,1129059000,7591895936,516422
20224,1129060000,43446587139,3479183
20224,1129061000,12482097291,560785
20224,1129062000,12126226275,751700
20224,1129063000,14731630391,723941
20224,1129064000,11753880356,674384
20224,1129065000,22701387703,1227433
20224,1129066000,12397363637,569936
20224,1129068500,25893661866,1042504
20224,1129070500,41273483373,2990013
20224,1129071500,17566491346,995869
20224,1129072500,32870092891,1719150
20224,1129076000,12685831393,757830
20224,1129077000,14193437526,641059
20224,1129078000,7495146680,353274
20224,1129081000,40352355694,1789900
20224,1130553400,20215256867,1169822
20224,1130553500,46648603246,2237886
20224,1130554500,79253410540,2752647
20224,1130555500,42616186488,2116771
20224,1130557500,12937906908,632830
20224,1130559500,60901649251,2160307
20224,1130560300,8215600344,398250
20224,1130560800,13267055538,691547
20224,1130561500,56795933673,2381146
20224,1130562500,27213542959,1258804
20224,1130563500,92691849656,4145360
20224,1130564500,29311708651,1319904
20224,1130566000,20855719703,1054329
20224,1132051100,27708398422,1639652
20224,1132051200,21779201830,1222210
20224,1132051300,15879992266,752237
20224,1132051400,20533599515,1024359
20224,1132051500,59884654979,2711567
20224,1132052100,52055744383,2012672
20224,1132052200,13607303887,645547
20224,1132066000,13718271708,1082802
20224,1132067000,28992715843,1518433
20224,1132068000,34858487629,1628764
20224,1132068100,14053631686,678055
20224,1132069000,53995481643,2380268
20224,1132070000,51739669179,1839164
20224,1132071000,12663752760,585829
20224,1135056000,24982142872,1550265
20224,1135057000,5179336536,324537
20224,1135058000,8217533866,516486
20224,1135059500,64110619772,3058364
20224,1135060000,40242255847,2791164
20224,1135061100,58590904194,2279884
20224,1135061200,2093718912,180986
20224,1135061900,40251784807,1725482
20224,1135062100,10367905913,342465
20224,1135062400,36761618913,1614154
20224,1135062500,60882616239,2606854
20224,1135063000,51205241593,2549354
20224,1135064000,95420109001,4037488
20224,1135066500,13122340253,807413
20224,1135067000,24577598433,1280470
20224,1135069500,95244484219,3588488
20224,1135070000,12481096793,706398
20224,1135071000,15206372351,948258
20224,1135072000,3583290864,192647
20224,1138051000,44708574496,1438826
20224,1138052000,46843427372,1995438
20224,1138053000,29388679764,1499341
20224,1138055100,47061970564,2192678
20224,1138055200,56893762034,2595010
20224,1138056000,15425814554,901396
20224,1138057000,62079489804,2930077
20224,1138058000,43297364461,1855777
20224,1138059000,15325486404,893818
20224,1138060000,48290829332,2204446
20224,1138062500,40516942674,1909257
20224,1138063100,23046828414,1355831
20224,1138063200,11403574288,560250
20224,1138064000,16285225583,822623
20224,1138065000,5388399740,189186
20224,1138069000,35467219962,1048670
20224,1141052000,20012317642,853038
20224,1141055500,14724188489,596440
20224,1141056500,33898196576,1780418
20224,1141058500,142053233766,7421644
20224,1141061500,65343137001,2361987
20224,1141062000,22110363480,982566
20224,1141064000,53029184038,2450584
20224,1141065500,9617669513,620687
20224,1141066000,19598832468,846394
20224,1141068500,23481236300,1102357
20224,1141069000,15470404181,758970
20224,1141070000,29288440763,1445908
20224,1141071000,4934492835,209750
20224,1141072000,43180192563,1761269
20224,1144055500,36885246797,1568141
20224,1144056500,51055702994,1880729
20224,1144058500,60189916511,1658832
20224,1144059000,84789406485,2717551
20224,1144060000,62758952096,2766324
20224,1144061000,18750733803,988042
20224,1144063000,16901368913,820253
20224,1144065500,38472795185,2211182
20224,1144066000,369242759211,14964511
20224,1144068000,65877024191,2585500
20224,1144069000,53141369257,3025967
20224,1144070000,30189994488,1710157
20224,1144071000,44249321009,1722916
20224,1144072000,41386266735,1191418
20224,1144073000,31912440514,2039920
20224,1144074000,85057524339,5039225
20224,1147051000,82214222765,2961354
20224,1147052000,33423173425,1704180
20224,1147053000,36540987234,1817539
20224,1147054000,29203950088,1353302
20224,1147055000,65818534708,1813317
20224,1147056000,32232031266,1606432
20224,1147057000,15917559121,750369
20224,1147058000,10846694136,709944
20224,1147059000,17173819996,917815
20224,1147060000,17748960399,786000
20224,1147061000,19358363654,818121
20224,1147061100,16142104784,922508
20224,1147062000,33287856835,1279572
20224,1147063000,32645967250,1348604
20224,1147064000,36394174672,2146397
20224,1147065000,84618743903,3223737
20224,1147067000,9142992170,268701
20224,1147068000,36689257801,1643234
20224,1150051000,58401023696,2957997
20224,1150052000,69333130512,3388145
20224,1150053000,10036623571,438355
20224,1150053500,67200995158,2715992
20224,1150054000,85998971521,4824969
20224,1150055000,11988077335,611161
20224,1150056000,29854028522,1322835
20224,1150057000,41510416948,2025706
20224,1150059000,39820558999,2021215
20224,1150059100,39892371962,1865596
20224,1150059300,33532462256,2023771
20224,1150060300,108799639767,3558833
20224,1150060400,23784438159,1237607
20224,1150060500,8165363575,478321
20224,1150061100,185972771356,4531728
20224,1150061500,29939491240,1131281
20224,1150062000,39191504692,1697434
20224,1150063000,63059380446,2873213
20224,1150064000,28121703957,1263228
20224,1150064100,12583099464,951897
20224,1153051000,35171100817,1371474
20224,1153052000,12525260011,651262
20224,1153053000,190910095625,3256112
20224,1153054000,170123594766,7769611
20224,1153055000,52082462271,2834274
20224,1153056000,92848744004,3872589
20224,1153059500,21409791596,1254467
20224,1153072000,52870899930,2016779
20224,1153073000,27721817411,1426557
20224,1153074000,30329290721,1647660
20224,1153075000,27738772977,1446602
20224,1153076000,18684186126,907493
20224,1153077000,33899363352,2257562
20224,1153078000,22146209433,1175883
20224,1153079000,12960002529,929411
20224,1153080000,247265230,22787
20224,1154551000,773725214841,19145262
20224,1154561000,241689565748,4111628
20224,1154562000,22635547795,1240505
20224,1154563000,39913397250,1944286
20224,1154564000,18372811399,988500
20224,1154567000,89944469362,3622853
20224,1154568000,4217815332,182264
20224,1154569000,14086967908,607917
20224,1154570000,12874648995,820822
20224,1154571000,32722748849,1827030
20224,1156051500,62137689193,4772129
20224,1156053500,291361066171,10293973
20224,1156054000,346717243159,12407575
20224,1156055000,113446769234,3521238
20224,1156056000,63595168345,3068564
20224,1156058500,15530872406,680035
20224,1156060500,113570014940,4188563
20224,1156061000,28031817024,1616417
20224,1156062000,74556619563,1541544
20224,1156063000,35036359647,1507587
20224,1156065000,22556456952,1079904
20224,1156066000,8091174693,379269
20224,1156067000,12229955493,354490
20224,1156068000,35485423034,2083001
20224,1156069000,9790359573,370000
20224,1156070000,30623497594,1587984
20224,1156071000,41725903846,1561722
20224,1156072000,132166791878,2287108
20224,1159051000,429673897761,8879191
20224,1159052000,917016419527,12404962
20224,1159053000,59146387720,2999888
20224,1159054000,25996239615,1326910
20224,1159055000,37552856148,1939172
20224,1159056000,23396187997,1349801
20224,1159060500,56218009130,3344417
20224,1159062000,66774150037,2414252
20224,1159063000,78834285555,3627053
20224,1159064000,13891445148,584769
20224,1159065000,21516090523,908982
20224,1159065100,5106144176,407865
20224,1159066000,55387071684,2038691
20224,1159067000,16347154876,981708
20224,1159068000,41309785656,2485648
20224,1162052500,28725626868,1607149
20224,1162054500,4705791781,193045
20224,1162056500,9897740824,632942
20224,1162057500,42404912532,2103048
20224,1162058500,52934639558,2009858
20224,1162059500,87298375784,3862456
20224,1162060500,40128162690,1606495
20224,1162061500,39273878564,1821483
20224,1162062500,42484022613,2650594
20224,1162063000,28198695936,1351040
20224,1162064500,63816402982,3327360
20224,1162065500,20089940915,1109148
20224,1162066500,16507589171,1179339
20224,1162068500,31597037389,2023695
20224,1162069500,78678671116,3700882
20224,1162071500,4760004082,273007
20224,1162072500,62317041886,2098285
20224,1162073500,33020660655,3089762
20224,1162074500,13180399837,637669
20224,1162076500,27107094231,1239057
20224,1162077500,18581843568,1280026
20224,1165051000,71343745970,2722849
20224,1165052000,138817460050,5144562
20224,1165053000,200887770957,7414935
20224,1165053100,188134358174,4806813
20224,1165054000,75806638524,2385368
20224,1165055000,1996478591,35346
20224,1165056000,73776797353,2453736
20224,1165057000,25778670934,745270
20224,1165058000,87207679086,2529296
20224,1165058100,109240899632,2368443
20224,1165059000,51072884633,1946739
20224,1165060000,68538585527,2251738
20224,1165061000,48475516508,1397654
20224,1165062000,26042016357,702688
20224,1165062100,63281581995,2103384
20224,1165065100,113880667520,3786190
20224,1165065200,143318213467,5800737
20224,1165066000,5677887558,231628
20224,1168051000,280328244657,4876105
20224,1168052100,273632076522,6537943
20224,1168053100,221667688993,6184836
20224,1168054500,365712966215,5379185
20224,1168056500,295816181542,4057291
20224,1168058000,314623116932,9046449
20224,1168059000,97241071838,3776600
20224,1168060000,120520787411,3016963
20224,1168061000,164239197435,3998298
20224,1168063000,226652845886,7225200
20224,1168064000,550704585319,22965758
20224,1168065000,105028019423,5291855
20224,1168065500,69364958323,2472107
20224,1168065600,71055740458,2219214
20224,1168066000,38351352,1295
20224,1168067000,22114979363,1012124
20224,1168069000,60165270029,2260411
20224,1168070000,34229134672,1391974
20224,1168072000,12406805182,1602401
20224,1168073000,27526534007,1252256
20224,1168074000,5019121121,330308
20224,1168075000,61837519807,4294922
20224,1171051000,11381915897,577486
20224,1171052000,28272541404,1035498
20224,1171053100,18549121087,728864
20224,1171053200,26702525031,1393002
20224,1171054000,34463643492,875112
20224,1171055000,41092843949,1802942
20224,1171056100,40784421819,1083817
20224,1171056200,120782388617,4258650
20224,1171056600,5361841337,483930
20224,1171057000,82762361907,1914342
20224,1171058000,68508608023,2114200
20224,1171059000,26328526443,1006200
