YYYYMM,행정동코드,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,남성_매출_금액,여성_매출_금액,행정동이름,AREA_M2,LAT,LON,전체승객수,지하철승객수,버스승객수,아파트_단지_수,아파트_면적_66_제곱미터_미만_세대_수,아파트_면적_66_제곱미터_세대_수,아파트_면적_99_제곱미터_세대_수,아파트_면적_132_제곱미터_세대_수,아파트_면적_165_제곱미터_세대_수,아파트_평균_면적,아파트_평균_시가,M2,KOSPI,HOUSE_SALE,RENT_SALE,FX,생활인구합계
202505,1154570000,12132352438.0,760812.0,9286171775.0,2846180663.0,6111179750.0,5848186852.0,시흥제4동,771262,126.90911,37.46008,219162,0,219162,351,2661,682.0,50,0.0,0.0,53.0,139154099,3955598.2,2620.08,94.07,97.678,1392.0,13523531
202505,1154571000,27589311036.0,1513173.0,20695079408.0,6894231629.0,14164336929.0,12950690776.0,시흥제5동,1426902,126.91243,37.44875,337982,0,337982,232,2060,348.0,6,0.0,0.0,50.0,158427139,3955598.2,2620.08,94.07,97.678,1392.0,9681560
202505,1156051500,60145100223.0,4673034.0,39328523174.0,20816577049.0,26000620689.0,32643490908.0,영등포본동,808233,126.9097,37.51372,845691,645437,200254,221,1259,505.0,13,0.0,0.0,55.0,265100867,3955598.2,2620.08,94.07,97.678,1392.0,14474506
202505,1156053500,251000000000.0,7377496.0,183000000000.0,68319111890.0,117000000000.0,101000000000.0,영등포동,1415805,126.90784,37.52152,1470881,359517,1111364,123,894,285.0,73,37.0,0.0,49.0,328420925,3955598.2,2620.08,94.07,97.678,1392.0,36087200
202505,1156054000,344000000000.0,12094719.0,298000000000.0,45906760175.0,136000000000.0,102000000000.0,여의동,6656365,126.92757,37.52749,4326284,2852337,1473947,100,66,265.0,367,398.0,152.0,126.0,1400319048,3955598.2,2620.08,94.07,97.678,1392.0,47164312
202505,1156055000,137000000000.0,3728712.0,109000000000.0,27764590281.0,63322365777.0,53657119294.0,당산제1동,743499,126.89685,37.52393,1045612,789916,255696,102,684,293.0,37,18.0,0.0,52.0,342612455,3955598.2,2620.08,94.07,97.678,1392.0,21197837
202505,1156056000,56188009103.0,2525867.0,45015208094.0,11172801009.0,26947033961.0,23598928208.0,당산제2동,1564124,126.90391,37.53298,1682463,1133983,548480,209,1093,696.0,275,146.0,0.0,69.0,525836586,3955598.2,2620.08,94.07,97.678,1392.0,30410968
202505,1156058500,15309035672.0,477706.0,12645415070.0,2663620601.0,9901355262.0,5025387877.0,도림동,549811,126.90124,37.50928,158335,0,158335,131,805,288.0,20,8.0,0.0,55.0,209452170,3955598.2,2620.08,94.07,97.678,1392.0,14186951
202505,1156060500,152000000000.0,4144296.0,131000000000.0,21295061581.0,59363778977.0,47802130996.0,문래동,1742935,126.89147,37.51638,1008738,664339,344399,99,332,559.0,215,76.0,11.0,87.0,674800000,3955598.2,2620.08,94.07,97.678,1392.0,28088310
202505,1156061000,28049090907.0,1595237.0,22677909631.0,5371181276.0,13072463330.0,10047875878.0,양평제1동,864764,126.88707,37.52507,391843,228666,163177,66,482,149.0,30,0.0,0.0,53.0,314493630,3955598.2,2620.08,94.07,97.678,1392.0,14624359
202505,1156062000,73581381390.0,1520509.0,66411559206.0,7169822184.0,19748856185.0,13779138058.0,양평제2동,1892053,126.89418,37.5406,559532,256289,303243,182,1562,474.0,38,3.0,0.0,48.0,261626373,3955598.2,2620.08,94.07,97.678,1392.0,18438756
202505,1156063000,30320711472.0,1437833.0,23547974524.0,6772736948.0,16585171622.0,12063275799.0,신길제1동,811808,126.91951,37.51234,598473,320250,278223,142,1040,257.0,47,0.0,0.0,49.0,217210138,3955598.2,2620.08,94.07,97.678,1392.0,14337659
202505,1156065000,20540399377.0,965934.0,15191995203.0,5348404174.0,10195286385.0,9878655152.0,신길제3동,480412,126.90589,37.50645,192848,0,192848,75,463,239.0,5,0.0,0.0,57.0,374597267,3955598.2,2620.08,94.07,97.678,1392.0,8639881
202505,1156066000,10433175867.0,425289.0,8202228153.0,2230947714.0,5111999130.0,5143233694.0,신길제4동,288284,126.91292,37.50728,131475,0,131475,87,293,115.0,78,21.0,6.0,83.0,247336978,3955598.2,2620.08,94.07,97.678,1392.0,7991923
202505,1156067000,12450752727.0,352637.0,10039963777.0,2410788950.0,7433466805.0,2342402278.0,신길제5동,530930,126.90555,37.50112,118553,0,118553,91,631,144.0,54,0.0,0.0,57.0,245273564,3955598.2,2620.08,94.07,97.678,1392.0,5061816
202505,1156068000,34846235364.0,1768578.0,25766548852.0,9079686512.0,17939646419.0,14680795686.0,신길제6동,679799,126.91354,37.49916,579096,349136,229960,121,712,408.0,15,9.0,1.0,58.0,326160022,3955598.2,2620.08,94.07,97.678,1392.0,13979554
202505,1156069000,9271354880.0,408027.0,7449459576.0,1821895305.0,4714628670.0,3707986263.0,신길제7동,548054,126.9198,37.5058,593779,381783,211996,64,452,343.0,36,24.0,0.0,67.0,580827492,3955598.2,2620.08,94.07,97.678,1392.0,11713059
202505,1156070000,29373639848.0,1441622.0,23123058496.0,6250581353.0,14319515894.0,14292289384.0,대림제1동,481705,126.90526,37.49377,177577,0,177577,96,634,332.0,19,0.0,0.0,56.0,262808629,3955598.2,2620.08,94.07,97.678,1392.0,10300600
202505,1156071000,37676091033.0,1548065.0,25944252323.0,11731838710.0,18675461451.0,18187663113.0,대림제2동,578880,126.90064,37.48963,155141,0,155141,124,863,220.0,10,0.0,0.0,54.0,170194855,3955598.2,2620.08,94.07,97.678,1392.0,10331541
202505,1156072000,124000000000.0,1990579.0,110000000000.0,14048070623.0,83335227476.0,36340241580.0,대림제3동,937514,126.89727,37.49987,1252311,1038746,213565,250,1659,345.0,2,35.0,0.0,50.0,173627070,3955598.2,2620.08,94.07,97.678,1392.0,16348005
202505,1159051000,262000000000.0,5803859.0,164000000000.0,98132150102.0,142000000000.0,85873289268.0,노량진제1동,1878710,126.94915,37.51303,1965108,1165094,800014,164,777,575.0,236,4.0,0.0,67.0,439684906,3955598.2,2620.08,94.07,97.678,1392.0,26659751
202505,1159052000,672000000000.0,8330913.0,407000000000.0,265000000000.0,359000000000.0,209000000000.0,노량진제2동,661468,126.938,37.51093,435717,0,435717,129,656,328.0,10,0.0,0.0,57.0,450906395,3955598.2,2620.08,94.07,97.678,1392.0,8413324
202505,1159053000,56801347140.0,2854742.0,44476250565.0,12325096575.0,29360267097.0,23540508289.0,상도제1동,1431135,126.95347,37.49833,1850369,845897,1004472,515,2818,1867.0,343,48.0,10.0,62.0,306390343,3955598.2,2620.08,94.07,97.678,1392.0,30670206
202505,1159054000,23844799198.0,1122624.0,18466851018.0,5377948180.0,11627411967.0,11391054840.0,상도제2동,776948,126.94206,37.50367,625672,273771,351901,258,1397,938.0,90,108.0,0.0,62.0,372760606,3955598.2,2620.08,94.07,97.678,1392.0,18701922
202505,1159055000,45570390518.0,2208782.0,35652787566.0,9917602952.0,19459413378.0,23723780036.0,상도제3동,673241,126.93335,37.49723,269380,0,269380,548,3031,1674.0,60,11.0,0.0,59.0,189244163,3955598.2,2620.08,94.07,97.678,1392.0,14094992
202505,1159056000,20069662644.0,1081427.0,15154646646.0,4915015998.0,9540142297.0,9932105753.0,상도제4동,968511,126.94076,37.49743,219832,0,219832,636,4244,1105.0,60,17.0,0.0,54.0,174505848,3955598.2,2620.08,94.07,97.678,1392.0,18969601
202505,1159060500,48726543329.0,2647202.0,40368691951.0,8357851378.0,23083572041.0,23120435187.0,흑석동,2097147,126.96376,37.5063,917361,304361,613000,253,884,869.0,286,44.0,26.0,74.0,684405949,3955598.2,2620.08,94.07,97.678,1392.0,25382307
202505,1159062000,62363684650.0,2206805.0,46405144273.0,15958540377.0,31489069618.0,26655251726.0,사당제1동,632726,126.97741,37.47972,278590,0,278590,396,2394,885.0,31,7.0,0.0,54.0,219552192,3955598.2,2620.08,94.07,97.678,1392.0,18942324
202505,1159063000,74338498366.0,3304905.0,53574584161.0,20763914205.0,35234124385.0,36231536629.0,사당제2동,3039007,126.97519,37.49823,1640881,1236045,404836,209,813,689.0,338,33.0,0.0,71.0,411815224,3955598.2,2620.08,94.07,97.678,1392.0,22756576
202505,1159064000,14030641012.0,483664.0,11130600296.0,2900040716.0,6070190350.0,6866132472.0,사당제3동,894355,126.97086,37.48881,199690,0,199690,306,1579,649.0,229,37.0,0.0,59.0,310164712,3955598.2,2620.08,94.07,97.678,1392.0,12762333
202505,1159065000,23375972831.0,1018267.0,17607322676.0,5768650155.0,11048173986.0,11984939097.0,사당제4동,427255,126.97077,37.48059,369759,340683,29076,288,1724,465.0,38,8.0,1.0,53.0,225349572,3955598.2,2620.08,94.07,97.678,1392.0,9713625
202505,1159065100,5355764391.0,402592.0,4070519721.0,1285244670.0,2747453127.0,2382924687.0,사당제5동,661737,126.96504,37.4858,128156,0,128156,152,992,235.0,65,0.0,0.0,54.0,236865044,3955598.2,2620.08,94.07,97.678,1392.0,9884506
202505,1159066000,56959813041.0,1922092.0,43505402638.0,13454410403.0,27800027635.0,26300900021.0,대방동,1587711,126.92803,37.50711,1407416,802457,604959,400,2270,1234.0,69,75.0,27.0,59.0,298699197,3955598.2,2620.08,94.07,97.678,1392.0,26962406
202505,1159067000,18373280240.0,1080066.0,13839777642.0,4533502598.0,9283685208.0,8481615168.0,신대방제1동,684048,126.91071,37.48995,195046,0,195046,137,752,368.0,145,73.0,0.0,65.0,364550843,3955598.2,2620.08,94.07,97.678,1392.0,16394779
202505,1159068000,37958370030.0,2301966.0,30587879761.0,7370490269.0,18440903849.0,16023878179.0,신대방제2동,1033193,126.92153,37.49431,651615,337477,314138,201,1087,591.0,55,45.0,39.0,63.0,251765063,3955598.2,2620.08,94.07,97.678,1392.0,17570776
202505,1162052500,23305877669.0,1317026.0,17922335560.0,5383542109.0,11598781978.0,10380940403.0,보라매동,762164,126.93259,37.49036,404556,151698,252858,373,2346,869.0,29,2.0,14.0,56.0,172943925,3955598.2,2620.08,94.07,97.678,1392.0,15438510
202505,1162054500,3543815546.0,141746.0,2719508066.0,824307480.0,1606197881.0,1848425587.0,청림동,316540,126.95957,37.48941,120286,0,120286,86,436,241.0,157,0.0,0.0,65.0,385697578,3955598.2,2620.08,94.07,97.678,1392.0,6265065
202505,1162056500,11811764137.0,548724.0,9636839670.0,2174924467.0,5235464726.0,6476790690.0,성현동,686448,126.95117,37.48951,297088,0,297088,231,1294,603.0,251,1.0,0.0,62.0,298426271,3955598.2,2620.08,94.07,97.678,1392.0,15645092
202505,1162057500,38673589730.0,1702734.0,28901458788.0,9772130942.0,17631811351.0,19689682319.0,행운동,723778,126.96062,37.4809,474565,0,474565,275,1721,528.0,83,3.0,0.0,54.0,191099630,3955598.2,2620.08,94.07,97.678,1392.0,20456019
202505,1162058500,47428446569.0,1730038.0,33779860572.0,13648585996.0,22796344553.0,20241199966.0,낙성대동,2342295,126.96005,37.46723,520424,0,520424,160,866,520.0,109,6.0,1.0,60.0,208911225,3955598.2,2620.08,94.07,97.678,1392.0,19001723
202505,1162059500,66567190998.0,2860023.0,48602258615.0,17964932383.0,31037959505.0,32831880354.0,청룡동,1217892,126.94588,37.47805,2657956,2164617,493339,284,1551,659.0,116,1.0,0.0,58.0,236901122,3955598.2,2620.08,94.07,97.678,1392.0,29817079
202505,1162060500,35906554498.0,1438957.0,26684353742.0,9222200755.0,18901553709.0,14629113332.0,은천동,734719,126.94221,37.48682,438445,0,438445,419,2580,792.0,192,14.0,0.0,55.0,194533013,3955598.2,2620.08,94.07,97.678,1392.0,21867897
202505,1162061500,35630855142.0,1635611.0,26482792476.0,9148062666.0,17155073932.0,16833524693.0,중앙동,380017,126.95062,37.48412,287683,0,287683,165,1048,382.0,30,3.0,0.0,55.0,187439002,3955598.2,2620.08,94.07,97.678,1392.0,11056361
202505,1162062500,38781714004.0,2290751.0,28975305049.0,9806408956.0,17287982016.0,20658757973.0,인헌동,706179,126.96662,37.47208,1054818,847454,207364,558,3411,1071.0,44,14.0,0.0,56.0,167112659,3955598.2,2620.08,94.07,97.678,1392.0,16773713
202505,1162063000,29940387740.0,1394096.0,21318462824.0,8621924916.0,15577932200.0,13034295090.0,남현동,4235911,126.97664,37.46247,2314096,2085795,228301,300,1421,1086.0,172,109.0,14.0,68.0,279230984,3955598.2,2620.08,94.07,97.678,1392.0,15762292
202505,1162064500,54872179579.0,3161939.0,36898892807.0,17973286771.0,29620675766.0,24696555729.0,서원동,631090,126.93344,37.4806,2463152,1792502,670650,400,2725,632.0,17,1.0,0.0,50.0,141892270,3955598.2,2620.08,94.07,97.678,1392.0,19014970
202505,1162065500,19460806904.0,1082772.0,14248053118.0,5212753786.0,8863166942.0,9934019068.0,신원동,576667,126.9267,37.4793,87202,0,87202,213,1522,193.0,9,1.0,0.0,45.0,127885490,3955598.2,2620.08,94.07,97.678,1392.0,11994275
202505,1162066500,13950595258.0,981463.0,10370254478.0,3580340779.0,8272078067.0,5154687315.0,서림동,762657,126.93921,37.47355,582095,313323,268772,249,1622,397.0,82,0.0,0.0,53.0,150101841,3955598.2,2620.08,94.07,97.678,1392.0,14878975
202505,1162068500,27335618003.0,1695870.0,20411721367.0,6923896636.0,14339332583.0,12531589254.0,신사동,605859,126.91875,37.48563,937168,785071,152097,212,1428,397.0,20,2.0,3.0,53.0,179861474,3955598.2,2620.08,94.07,97.678,1392.0,14078941
202505,1162069500,64321213287.0,3120894.0,46370109273.0,17951104014.0,35893664614.0,27281388943.0,신림동,507637,126.92761,37.4869,708677,70334,638343,170,1285,104.0,2,0.0,0.0,39.0,149769580,3955598.2,2620.08,94.07,97.678,1392.0,20333046
202505,1162071500,3949220647.0,223065.0,3262998640.0,686222008.0,2034765662.0,1862028034.0,난향동,800353,126.91827,37.46159,168929,0,168929,119,604,349.0,173,0.0,0.0,68.0,265144367,3955598.2,2620.08,94.07,97.678,1392.0,8691321
202505,1162072500,75216689645.0,2312642.0,58153254820.0,17063434825.0,43266889436.0,28502618378.0,조원동,648305,126.90753,37.48294,788883,0,788883,180,1362,339.0,31,0.0,0.0,47.0,180171868,3955598.2,2620.08,94.07,97.678,1392.0,20624227
202505,1162073500,27553287581.0,2264308.0,20084058020.0,7469229561.0,16642532258.0,9807582475.0,대학동,8316533,126.94848,37.45347,947264,114289,832975,114,772,418.0,12,0.0,0.0,56.0,190916533,3955598.2,2620.08,94.07,97.678,1392.0,26610774
202505,1162074500,10673229996.0,483783.0,8171400417.0,2501829579.0,4560816306.0,5847079806.0,삼성동,2589521,126.93014,37.46067,293068,0,293068,129,882,424.0,67,0.0,0.0,61.0,217897987,3955598.2,2620.08,94.07,97.678,1392.0,14766063
202505,1162076500,26663366985.0,1130156.0,20919026790.0,5744340195.0,12631914719.0,13075980880.0,미성동,1341134,126.91543,37.47594,468411,0,468411,430,3197,639.0,112,75.0,0.0,54.0,181369844,3955598.2,2620.08,94.07,97.678,1392.0,19467650
202505,1162077500,19357609731.0,1179256.0,14992510981.0,4365098750.0,9614032466.0,9322745784.0,난곡동,1014887,126.92105,37.4705,318441,0,318441,495,4290,408.0,16,3.0,0.0,48.0,136234258,3955598.2,2620.08,94.07,97.678,1392.0,15066268
202505,1165051000,66043143773.0,2852879.0,54852112767.0,11191031006.0,27870712912.0,22312154930.0,서초1동,1371823,127.02014,37.48696,1615030,1352878,262152,231,984,571.0,295,185.0,169.0,78.0,517775264,3955598.2,2620.08,94.07,97.678,1392.0,20737514
202505,1165052000,134000000000.0,4439555.0,111000000000.0,22789282853.0,57416138296.0,51900954901.0,서초2동,1234893,127.02791,37.48882,3963484,3406415,557069,92,349,328.0,107,113.0,55.0,81.0,728752470,3955598.2,2620.08,94.07,97.678,1392.0,29709047
202505,1165053000,190000000000.0,7466269.0,160000000000.0,29597031776.0,83575204118.0,67512573361.0,서초3동,3010786,127.00959,37.48543,2234975,1535267,699708,449,1982,909.0,591,435.0,513.0,87.0,592793964,3955598.2,2620.08,94.07,97.678,1392.0,50759835
202505,1165053100,189000000000.0,4285562.0,149000000000.0,39220133441.0,72355734345.0,104000000000.0,서초4동,876369,127.01996,37.49899,422731,0,422731,102,99,484.0,358,159.0,81.0,105.0,1515744780,3955598.2,2620.08,94.07,97.678,1392.0,29891282
202505,1165054000,82582933231.0,1924009.0,70418492226.0,12164441005.0,34895677761.0,32399506562.0,잠원동,1837867,127.01304,37.51764,458033,162225,295808,157,600,571.0,193,232.0,82.0,82.0,1005807544,3955598.2,2620.08,94.07,97.678,1392.0,24966728
202505,1165055000,1331009018.0,75300.0,1181988538.0,149020479.0,493194470.0,798951499.0,반포본동,1539963,126.98648,37.50629,120836,55449,65387,101,0,415.0,467,318.0,24.0,106.0,2672553922,3955598.2,2620.08,94.07,97.678,1392.0,1504478
202505,1165056000,84906625764.0,2110612.0,68853997687.0,16052628077.0,37993670370.0,41655298985.0,반포1동,1009783,127.01663,37.50551,674982,327536,347446,269,1662,575.0,167,114.0,186.0,65.0,783794215,3955598.2,2620.08,94.07,97.678,1392.0,25013181
202505,1165057000,32583621069.0,705778.0,23542324187.0,9041296882.0,13512874439.0,18798876306.0,반포2동,1242525,126.9957,37.50638,405982,148974,257008,52,124,261.0,68,60.0,96.0,107.0,2447858537,3955598.2,2620.08,94.07,97.678,1392.0,19151350
202505,1165058000,101000000000.0,2546892.0,72676141408.0,28223817595.0,41289393342.0,56495589115.0,반포3동,1309158,127.00359,37.51241,461496,0,461496,68,108,363.0,188,111.0,24.0,97.0,1852605615,3955598.2,2620.08,94.07,97.678,1392.0,14389263
202505,1165058100,110000000000.0,2362519.0,87911641390.0,22312476594.0,44883666289.0,56535718534.0,반포4동,1458521,127.00329,37.49958,3298043,2769819,528224,355,698,732.0,314,490.0,775.0,121.0,790172163,3955598.2,2620.08,94.07,97.678,1392.0,30434698
202505,1165059000,53755805906.0,1916995.0,38263849279.0,15491956627.0,22741581282.0,26470367988.0,방배본동,659648,126.98777,37.49495,217690,0,217690,288,1070,412.0,237,219.0,514.0,98.0,740666457,3955598.2,2620.08,94.07,97.678,1392.0,13986058
202505,1165060000,70252761876.0,3409244.0,55939351036.0,14313410840.0,28983097215.0,37413076767.0,방배1동,698070,126.9963,37.48491,669317,423004,246313,355,2030,714.0,182,118.0,114.0,62.0,432020432,3955598.2,2620.08,94.07,97.678,1392.0,14310753
202505,1165061000,45313987562.0,1230926.0,32766892512.0,12547095050.0,22101544193.0,17400983008.0,방배2동,1934493,126.98849,37.47301,293393,44938,248455,349,1404,871.0,273,91.0,32.0,65.0,528513471,3955598.2,2620.08,94.07,97.678,1392.0,12873688
202505,1165062000,25573748207.0,607833.0,22936301872.0,2637446335.0,12737713279.0,11635311492.0,방배3동,2412263,126.9979,37.47432,813096,526534,286562,367,1499,592.0,372,252.0,230.0,73.0,685949227,3955598.2,2620.08,94.07,97.678,1392.0,11760705
202505,1165062100,63667760360.0,2006808.0,51794142678.0,11873617682.0,26427041990.0,31622184430.0,방배4동,941537,126.99099,37.48982,300605,0,300605,499,2241,842.0,357,202.0,645.0,82.0,576507140,3955598.2,2620.08,94.07,97.678,1392.0,18953319
202505,1165065100,120000000000.0,3298173.0,97887015885.0,22118309836.0,57107571660.0,46057003873.0,양재1동,5738915,127.02253,37.46956,2542737,1516873,1025864,465,2520,1265.0,493,137.0,261.0,81.0,571532117,3955598.2,2620.08,94.07,97.678,1392.0,38025212
202505,1165065200,140000000000.0,5363923.0,119000000000.0,20950614266.0,58496823692.0,43306452757.0,양재2동,7433699,127.04591,37.45115,860326,347306,513020,507,3432,1201.0,89,94.0,23.0,56.0,302331031,3955598.2,2620.08,94.07,97.678,1392.0,27648706
202505,1165066000,5749099924.0,270950.0,4364756556.0,1384343367.0,2726148982.0,2225852685.0,내곡동,13138298,127.07055,37.45652,369928,163793,206135,90,453,350.0,201,4.0,9.0,82.0,892412998,3955598.2,2620.08,94.07,97.678,1392.0,14057754
202505,1168051000,265000000000.0,3855364.0,207000000000.0,58144348736.0,98986134349.0,137000000000.0,신사동,1741768,127.0214,37.52572,379940,0,379940,137,559,214.0,227,167.0,141.0,82.0,1000774827,3955598.2,2620.08,94.07,97.678,1392.0,22534193
202505,1168052100,237000000000.0,5892194.0,183000000000.0,53849472767.0,95446685480.0,115000000000.0,논현1동,1246164,127.0265,37.51191,3177390,2583440,593950,467,3200,520.0,203,162.0,261.0,65.0,409434418,3955598.2,2620.08,94.07,97.678,1392.0,30055113
202505,1168053100,181000000000.0,4879727.0,144000000000.0,37129637348.0,78928937980.0,66756901478.0,논현2동,1440614,127.03622,37.51521,1607623,1242738,364885,364,1881,757.0,375,118.0,222.0,75.0,559871538,3955598.2,2620.08,94.07,97.678,1392.0,29997096
202505,1168054500,324000000000.0,3889326.0,238000000000.0,86193614788.0,124000000000.0,167000000000.0,압구정동,2512082,127.03348,37.53027,1988098,1292305,695793,173,362,370.0,367,391.0,342.0,115.0,1709243568,3955598.2,2620.08,94.07,97.678,1392.0,30022968
202505,1168056500,287000000000.0,3520232.0,219000000000.0,67387875336.0,111000000000.0,141000000000.0,청담동,2355811,127.0505,37.52454,584450,0,584450,330,961,669.0,379,385.0,814.0,110.0,1225412764,3955598.2,2620.08,94.07,97.678,1392.0,28445473
202505,1168058000,210000000000.0,7091540.0,161000000000.0,48918913117.0,77344111866.0,80433818859.0,삼성1동,1925054,127.06063,37.5154,1813040,1193677,619363,189,487,583.0,255,188.0,242.0,98.0,1078530686,3955598.2,2620.08,94.07,97.678,1392.0,31838246
202505,1168059000,89011414748.0,3423981.0,73433063027.0,15578351721.0,35858404815.0,34324006362.0,삼성2동,1258529,127.04876,37.51184,980487,618684,361803,389,2247,784.0,378,218.0,109.0,66.0,614869178,3955598.2,2620.08,94.07,97.678,1392.0,28947099
202505,1168060000,126000000000.0,2704883.0,96252421821.0,30157956108.0,53308863540.0,70395515839.0,대치1동,807837,127.05897,37.49339,430608,0,430608,96,120,406.0,271,247.0,45.0,109.0,2038380761,3955598.2,2620.08,94.07,97.678,1392.0,20900671
202505,1168061000,186000000000.0,3964728.0,156000000000.0,29571388112.0,104000000000.0,66396198459.0,대치2동,2060695,127.06642,37.50058,2540606,2003942,536664,190,573,753.0,369,58.0,74.0,84.0,1087778286,3955598.2,2620.08,94.07,97.678,1392.0,36361557
202505,1168063000,206000000000.0,6755733.0,157000000000.0,48789521150.0,85806436448.0,91175911660.0,대치4동,703180,127.0549,37.50166,2138590,1749889,388701,403,2838,606.0,152,63.0,36.0,52.0,348340499,3955598.2,2620.08,94.07,97.678,1392.0,29585731
202505,1168064000,497000000000.0,21785624.0,405000000000.0,92051514895.0,204000000000.0,221000000000.0,역삼1동,2366859,127.03549,37.50089,4518217,3246739,1271478,666,5243,846.0,310,114.0,129.0,52.0,307439893,3955598.2,2620.08,94.07,97.678,1392.0,51924569
202505,1168065000,90251806368.0,4323362.0,75004644965.0,15247161403.0,41791053349.0,35673219348.0,역삼2동,1123383,127.04489,37.4985,522936,0,522936,338,2240,840.0,246,205.0,81.0,64.0,689282358,3955598.2,2620.08,94.07,97.678,1392.0,33505645
202505,1168065500,67748902790.0,2297541.0,58602407780.0,9146495010.0,34320979174.0,28042938362.0,도곡1동,1010321,127.04098,37.48905,707259,358544,348715,164,519,424.0,293,145.0,233.0,97.0,896100276,3955598.2,2620.08,94.07,97.678,1392.0,22508504
202505,1168065600,68048627529.0,2083714.0,52629528680.0,15419098850.0,29172053043.0,30120751420.0,도곡2동,1031472,127.04965,37.48821,931648,661938,269710,126,297,453.0,300,174.0,88.0,96.0,1449913427,3955598.2,2620.08,94.07,97.678,1392.0,20308053
202505,1168066000,620005344.0,30586.0,545924648.0,74080695.0,282349328.0,306330837.0,개포1동,1741195,127.06471,37.47928,177151,0,177151,34,75,62.0,57,56.0,67.0,103.0,1223110587,3955598.2,2620.08,94.07,97.678,1392.0,17596499
202505,1168067000,31427755323.0,1115610.0,23690467696.0,7737287628.0,13878605710.0,15873216324.0,개포2동,1586586,127.06763,37.48648,532472,273454,259018,126,499,499.0,71,70.0,2.0,72.0,1193422232,3955598.2,2620.08,94.07,97.678,1392.0,26411223
202505,1168069000,54446390856.0,1893332.0,43915006659.0,10531384196.0,27408822924.0,19965842730.0,개포4동,1583608,127.05324,37.47555,653101,316281,336820,370,2382,747.0,48,120.0,90.0,58.0,374558594,3955598.2,2620.08,94.07,97.678,1392.0,27300245
202505,1168070000,37605614467.0,1449972.0,30604687285.0,7000927182.0,17053638139.0,16817634192.0,세곡동,5912729,127.10435,37.47107,518071,0,518071,208,1147,902.0,465,0.0,6.0,76.0,816718603,3955598.2,2620.08,94.07,97.678,1392.0,31571723
202505,1168072000,11484054789.0,1298832.0,9284393455.0,2199661334.0,5954650000.0,5267313766.0,일원본동,2426105,127.08467,37.48237,566686,319374,247312,116,398,797.0,117,94.0,0.0,81.0,1238926136,3955598.2,2620.08,94.07,97.678,1392.0,17860316
202505,1168073000,32160983039.0,1205167.0,26374099113.0,5786883926.0,18949868677.0,11344007224.0,일원1동,946206,127.08925,37.49339,100606,0,100606,202,1260,124.0,13,16.0,1.0,51.0,353811956,3955598.2,2620.08,94.07,97.678,1392.0,10675895
202505,1168074000,4040832410.0,300361.0,3157644394.0,883188016.0,2206620977.0,1624379525.0,일원2동,1220000,127.084,37.483,100606,0,100606,61,320,248.0,72,34.0,16.0,71.0,1181049180,3955598.2,2620.08,94.07,97.678,1392.0,24000
202505,1168075000,56791115672.0,3789917.0,48018831872.0,8772283800.0,27103488729.0,25130264748.0,수서동,1624149,127.10057,37.48684,1524192,1049433,474759,56,386,102.0,92,51.0,5.0,67.0,831470238,3955598.2,2620.08,94.07,97.678,1392.0,16144707
202505,1171051000,10065555296.0,445887.0,7581307820.0,2484247476.0,4684673585.0,4993300336.0,풍납1동,1057854,127.1143,37.53824,122509,0,122509,109,502,313.0,27,0.0,0.0,58.0,248265751,3955598.2,2620.08,94.07,97.678,1392.0,7494538
202505,1171052000,23426205060.0,798172.0,19632059708.0,3794145352.0,11440626308.0,11206566235.0,풍납2동,1992907,127.11013,37.52985,184219,0,184219,216,1359,511.0,137,6.0,16.0,55.0,312141913,3955598.2,2620.08,94.07,97.678,1392.0,21918313
202505,1171053100,13719742460.0,549294.0,10589738033.0,3130004427.0,7394529996.0,5782461074.0,거여1동,506282,127.14168,37.49439,393024,302199,90825,176,1234,281.0,25,3.0,1.0,50.0,231659303,3955598.2,2620.08,94.07,97.678,1392.0,7718935
202505,1171053200,24493590732.0,1171989.0,18768013360.0,5725577372.0,13009123457.0,10950168434.0,거여2동,505978,127.14717,37.49238,100226,0,100226,121,733,204.0,76,83.0,0.0,61.0,406082098,3955598.2,2620.08,94.07,97.678,1392.0,15191792
202505,1171054000,32415972182.0,681456.0,29303952472.0,3112019711.0,15711433664.0,16008553999.0,마천1동,519561,127.15572,37.49478,315078,218548,96530,280,1614,451.0,99,0.0,0.0,55.0,366040463,3955598.2,2620.08,94.07,97.678,1392.0,8699036
202505,1171055000,39062225375.0,1635092.0,30154609172.0,8907616203.0,16551832030.0,19115839489.0,마천2동,958068,127.15146,37.50033,190162,0,190162,335,2503,368.0,35,1.0,0.0,51.0,234997355,3955598.2,2620.08,94.07,97.678,1392.0,11996208
202505,1171056100,47457330554.0,928550.0,36606365695.0,10850964859.0,21480329203.0,22395415487.0,방이1동,585493,127.12232,37.50977,338320,226669,111651,304,1766,737.0,114,155.0,66.0,64.0,322265419,3955598.2,2620.08,94.07,97.678,1392.0,13233502
202505,1171056200,126000000000.0,4430618.0,89435479085.0,36314562018.0,65285646849.0,48689405896.0,방이2동,767575,127.11383,37.51325,403764,178700,225064,714,5011,960.0,141,46.0,72.0,52.0,239920799,3955598.2,2620.08,94.07,97.678,1392.0,26100056
